,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
972,Samuel Grandsir,69,43,39,18,12,21,73,28.8,52,31,3,28,23,19,1
973,Álex Granell,78,53,31,39,8,38,114,33.3,76,46,3,43,47,29,0
974,Esteban Granero,32,22,15,13,4,9,27,33.3,18,19,0,19,19,21,0
975,Lee Grant,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
976,Alberto Grassi,44,33,22,12,10,16,35,45.7,19,27,8,19,47,55,0
977,Andrew Gravillon,2,1,2,0,0,0,1,0.0,1,1,1,0,3,10,0
978,Andre Gray,2,1,0,1,1,0,3,0.0,3,11,0,11,4,3,0
979,Demarai Gray,17,15,6,9,2,4,23,17.4,19,27,0,27,11,14,1
980,Michael Gregoritsch,35,27,13,15,7,11,26,42.3,15,27,1,26,10,56,0
981,Clément Grenier,23,14,3,13,7,12,42,28.6,30,16,1,15,14,15,1
982,Clément Grenier,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
983,Anto Grgić,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
984,Antoine Griezmann,36,24,6,23,7,10,30,33.3,20,20,1,19,10,14,0
985,Vincenzo Grifo,8,5,3,3,2,4,8,50.0,4,8,1,7,5,6,0
986,Florian Grillitsch,68,46,30,36,2,35,58,60.3,23,26,3,23,39,25,1
987,Jérémy Grimm,23,17,15,6,2,9,24,37.5,15,11,3,8,19,31,1
988,Pascal Groß,36,24,18,16,2,10,67,14.9,57,31,5,26,14,20,0
989,Marko Grujić,2,2,0,1,1,2,2,100.0,0,0,0,0,0,0,0
990,Vicente Guaita,0,0,0,0,0,0,0,,0,0,0,0,3,12,1
991,Andrés Guardado,41,27,17,18,6,15,55,27.3,40,27,5,22,22,29,1
992,Karim Guédé,2,2,2,0,0,2,2,100.0,0,1,1,0,1,0,0
993,Gonçalo Guedes,38,26,18,15,5,16,51,31.4,35,22,0,22,16,10,0
994,Gonçalo Guedes,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
995,Ramiro Guerra,3,2,1,0,2,2,3,66.7,1,0,0,0,0,2,0
996,Raphaël Guerreiro,10,8,5,4,1,2,5,40.0,3,3,0,3,11,8,0
997,Francis Guerrero,31,19,22,7,2,16,34,47.1,18,16,4,12,21,26,0
998,John Guidetti,7,7,3,1,3,2,10,20.0,8,10,1,9,2,7,0
999,John Guidetti,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1000,Josuha Guilavogui,65,46,43,20,2,30,50,60.0,20,34,10,24,66,63,0
1001,Frederic Guilbert,136,89,71,58,7,50,105,47.6,55,43,13,30,88,136,0
1002,Guilherme,20,11,7,7,6,3,19,15.8,16,14,1,13,8,4,0
1003,Guilherme,79,56,35,37,7,28,77,36.4,49,36,9,27,46,62,0
1004,Baptiste Guillaume,4,1,0,2,2,0,5,0.0,5,4,1,3,2,1,0
1005,Serhou Guirassy,3,3,0,2,1,1,5,20.0,4,9,1,8,1,11,0
1006,Péter Gulácsi,0,0,0,0,0,0,2,0.0,2,0,0,0,0,12,4
1007,Manuel Gulde,16,10,14,2,0,10,19,52.6,9,24,17,7,14,71,0
1008,Gerard Gumbau,35,26,13,21,1,12,37,32.4,25,12,4,8,14,27,0
1009,İlkay Gündoğan,27,15,8,14,5,9,37,24.3,28,14,1,13,16,12,0
1010,Christian Günter,73,54,45,21,7,38,63,60.3,25,38,7,31,20,68,0
1011,Jon Guridi,1,0,1,0,0,0,1,0.0,1,1,0,1,0,0,0
1012,Régis Gurtner,1,0,1,0,0,1,1,100.0,0,0,0,0,4,15,4
1013,Samuel Gustafson,3,2,3,0,0,1,3,33.3,2,2,0,2,0,0,0
1014,Luiz Gustavo,89,54,45,40,4,26,62,41.9,36,44,13,31,50,56,1
1015,Alejandro Gutiérrez Mozo,3,2,1,2,0,1,4,25.0,3,0,0,0,0,0,0
1016,Jonathan de Guzmán,16,16,8,8,0,6,16,37.5,10,13,0,13,13,12,0
1017,Bright Gyamfi,2,2,1,1,0,1,2,50.0,1,3,1,2,7,8,0
1018,Nicolas Haas,1,1,1,0,0,0,2,0.0,2,1,1,0,1,4,1
1019,Janik Haberer,62,49,20,34,8,23,57,40.4,34,43,1,42,30,42,0
1020,Hacen,0,0,0,0,0,0,0,,0,4,2,2,1,0,0
1021,Alexander Hack,46,34,25,19,2,24,37,64.9,13,31,18,13,26,87,2
1022,Robin Hack,2,2,1,0,1,0,1,0.0,1,1,1,0,0,1,0
1023,Munir El Haddadi,25,20,8,9,8,5,14,35.7,9,13,2,11,9,5,0
1024,Oussama Haddadi,44,29,33,9,2,14,47,29.8,33,29,12,17,43,79,1
1025,Florent Hadergjonaj,21,16,7,10,4,12,30,40.0,18,22,10,12,17,45,0
1026,André Hahn,33,24,15,13,5,10,32,31.3,22,30,2,28,10,26,0
1027,Massadio Haïdara,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1028,Oualid El Hajjam,64,44,37,22,5,23,49,46.9,26,25,5,20,59,91,1
1029,Izet Hajrović,1,0,1,0,0,0,1,0.0,1,0,0,0,2,1,0
1030,Achraf Hakimi,21,15,9,6,6,11,25,44.0,14,9,1,8,10,19,1
1031,Alen Halilović,11,7,5,6,0,4,17,23.5,13,10,1,9,5,4,0
1032,Sébastien Haller,25,16,4,16,5,7,14,50.0,7,17,4,13,8,39,0
1033,Emil Hallfreðsson,19,14,9,7,3,7,24,29.2,17,13,2,11,20,16,0
1034,Marcel Halstenberg,29,19,16,9,4,15,19,78.9,4,15,1,14,23,42,1
1035,Ben Hamer,0,0,0,0,0,0,1,0.0,1,0,0,0,0,3,1
1036,Romain Hamouma,19,13,7,6,6,1,22,4.5,21,15,4,11,13,8,1
1037,Marek Hamšík,36,22,10,15,11,15,37,40.5,22,35,2,33,14,16,0
1038,Samir Handanović,0,0,0,0,0,0,0,,0,1,0,1,0,7,1
1039,Tim Handwerker,12,7,9,2,1,5,7,71.4,2,3,0,3,6,10,0
1040,Genki Haraguchi,6,6,2,3,1,2,6,33.3,4,4,0,4,2,3,0
1041,Amine Harit,39,27,11,21,7,13,37,35.1,24,23,0,23,19,11,0
1042,Martin Harnik,17,10,4,10,3,4,25,16.0,21,21,2,19,8,26,0
1043,Rekeem Harper,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
1044,Joe Hart,1,1,1,0,0,1,2,50.0,1,1,0,1,0,2,4
1045,Makoto Hasebe,38,23,19,19,0,21,33,63.6,12,40,19,21,25,74,0
1046,Hans Hateboer,31,25,13,13,5,15,26,57.7,11,32,5,27,30,46,1
1047,Kai Havertz,34,23,8,23,3,12,25,48.0,13,33,2,31,19,23,0
1048,Isaac Hayden,40,23,23,16,1,12,34,35.3,22,21,6,15,23,43,0
1049,Eden Hazard,6,3,2,3,1,3,21,14.3,18,11,0,11,3,0,0
1050,Thorgan Hazard,49,32,16,23,10,20,54,37.0,34,39,1,38,28,18,0
1051,Tom Heaton,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1052,Jonas Hector,47,35,23,18,6,18,40,45.0,22,39,6,33,28,65,2
1053,Michael Hefele,0,0,0,0,0,0,0,,0,0,0,0,1,5,0
1054,Ahmed Hegazi,58,38,46,12,0,26,50,52.0,24,55,37,18,60,278,2
1055,Gauthier Hein,2,2,2,0,0,2,4,50.0,2,1,0,1,2,1,0
1056,Dominique Heintz,60,42,47,13,0,38,64,59.4,26,35,17,18,53,140,0
1057,Filip Helander,48,32,33,15,0,15,29,51.7,14,47,25,22,37,160,2
1058,Marcel Heller,37,24,21,14,2,12,28,42.9,16,22,1,21,10,7,0
1059,Tomer Hemed,7,5,3,4,0,2,10,20.0,8,10,1,9,2,12,0
1060,Jordan Henderson,51,33,13,32,6,18,52,34.6,34,33,2,31,31,27,0
1061,Jeff Hendrick,16,10,4,10,2,3,17,17.6,14,11,2,9,8,21,1
1062,Wayne Hennessey,0,0,0,0,0,0,0,,0,1,0,1,2,5,1
1063,Benjamin Henrichs,42,28,23,16,3,27,43,62.8,16,23,3,20,31,32,0
1064,Dalbert Henrique,15,10,11,3,1,7,13,53.8,6,7,4,3,13,19,0
1065,Christophe Hérelle,39,26,27,12,0,16,30,53.3,14,38,27,11,56,241,1
1066,Mario Hermoso,14,12,13,1,0,8,21,38.1,13,15,8,7,25,122,0
1067,Hernán,18,9,8,7,3,10,17,58.8,7,2,0,2,8,5,0
1068,Héctor Hernández,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0
1069,Javier Hernández,11,7,2,7,2,3,14,21.4,11,6,1,5,6,1,0
1070,Lucas Hernández,93,68,51,35,7,55,74,74.3,19,35,10,25,40,90,0
1071,Luis Hernández,49,43,37,9,3,17,33,51.5,16,32,21,11,77,185,1
1072,Pablo Hernández,48,33,17,27,4,14,46,30.4,32,29,11,18,40,72,0
1073,Theo Hernández,21,15,16,2,3,13,25,52.0,12,9,2,7,17,20,0
1074,Hernani,21,13,9,9,3,10,22,45.5,12,15,2,13,6,5,0
1075,Ander Herrera,56,29,32,20,4,20,69,29.0,49,33,6,27,34,22,2
1076,Borja Herrera,2,1,2,0,0,2,7,28.6,5,6,1,5,3,4,0
1077,Iago Herrerín,2,1,2,0,0,2,2,100.0,0,0,0,0,0,7,1
1078,Patrick Herrmann,29,21,9,13,7,17,29,58.6,12,13,0,13,17,19,0
1079,Përparim Hetemaj,74,48,34,25,15,29,78,37.2,49,39,6,33,39,47,1
1080,Son Heung-min,17,10,2,12,3,2,28,7.1,26,18,0,18,10,12,0
1081,Thomas Heurtaux,14,11,12,2,0,4,8,50.0,4,25,16,9,37,97,1
1082,Gonzalo Higuaín,19,17,3,7,9,2,19,10.5,17,19,4,15,7,20,0
1083,Oscar Hiljemark,12,8,2,8,2,3,24,12.5,21,14,4,10,9,12,0
1084,Vitorino Hilton,44,26,33,11,0,13,36,36.1,23,28,14,14,58,140,5
1085,Kaylen Hinds,1,1,1,0,0,0,0,,0,1,0,1,1,0,0
1086,Martin Hinteregger,79,51,55,22,2,47,61,77.0,14,40,27,13,49,135,3
1087,Marwin Hitz,1,1,1,0,0,1,3,33.3,2,0,0,0,0,12,3
1088,Andrew Hjulsager,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0
1089,Wesley Hoedt,60,51,48,12,0,36,61,59.0,25,32,17,15,40,177,2
1090,Nicolas Höfler,57,36,23,30,4,31,50,62.0,19,42,10,32,44,51,2
1091,Jonas Hofmann,23,19,12,11,0,12,26,46.2,14,15,4,11,12,16,0
1092,Marco Höger,60,40,31,28,1,30,64,46.9,34,35,5,30,25,27,1
1093,Jonathan Hogg,93,64,29,59,5,26,89,29.2,63,51,12,39,69,48,0
1094,Rob Holding,19,14,13,5,1,4,12,33.3,8,16,10,6,21,40,2
1095,José Holebas,51,31,34,14,3,18,44,40.9,26,24,8,16,29,95,2
1096,Lucas Höler,24,20,8,13,3,9,24,37.5,15,10,0,10,7,13,0
1097,Mason Holgate,23,16,15,7,1,10,21,47.6,11,12,9,3,23,86,2
1098,Lewis Holtby,44,29,14,26,4,17,32,53.1,15,23,2,21,10,9,0
1099,Gerrit Holtmann,16,13,8,5,3,11,22,50.0,11,19,2,17,12,9,0
1100,Jannes Horn,16,11,11,4,1,11,14,78.6,3,12,3,9,17,26,0
1101,Timo Horn,3,2,3,0,0,3,6,50.0,3,0,0,0,0,18,2
1102,Benedikt Höwedes,1,1,1,0,0,0,0,,0,0,0,0,8,10,1
1103,Lukáš Hrádecký,0,0,0,0,0,0,2,0.0,2,0,0,0,0,23,3
1104,Branimir Hrgota,5,4,0,3,2,4,7,57.1,3,2,0,2,0,1,0
1105,Timo Hübers,11,10,9,2,0,9,15,60.0,6,13,8,5,9,31,0
1106,Benjamin Hübner,71,56,43,27,1,31,46,67.4,15,40,18,22,51,114,0
1107,Florian Hübner,10,9,8,2,0,5,9,55.6,4,3,2,1,6,21,0
1108,Tomáš Hubočan,1,0,1,0,0,0,4,0.0,4,0,0,0,0,1,0
1109,Callum Hudson-Odoi,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1110,Will Hughes,34,18,7,18,9,9,19,47.4,10,16,1,15,15,6,0
1111,Jordan Hugill,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1112,Vitor Hugo,32,21,26,6,0,10,17,58.8,7,10,6,4,43,92,0
1113,Mats Hummels,62,52,41,18,3,35,51,68.6,16,31,12,19,55,59,2
1114,Uwe Hünemeier,0,0,0,0,0,0,0,,0,0,0,0,0,4,0
1115,Adrien Hunou,27,15,11,8,8,11,42,26.2,31,22,1,21,9,8,1
1116,Aaron Hunt,36,24,12,20,4,11,37,29.7,26,20,2,18,14,18,2
1117,Emerson Hyndman,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0
1118,Elseid Hysaj,64,45,28,30,6,32,56,57.1,24,35,4,31,43,68,4
1119,Suk Hyun-jun,6,5,2,2,2,1,9,11.1,8,10,0,10,1,7,0
1120,Pierre Højbjerg,45,29,24,18,3,13,56,23.2,43,30,3,27,37,26,1
1121,Jordon Ibe,14,12,7,5,2,6,22,27.3,16,5,0,5,10,11,0
1122,Vedad Ibišević,10,8,1,5,4,4,7,57.1,3,8,1,7,4,23,0
1123,Vicente Iborra,23,18,13,10,0,9,36,25.0,27,25,11,14,19,49,1
1124,Zlatan Ibrahimović,2,1,1,0,1,0,1,0.0,1,0,0,0,0,1,0
1125,Mauro Icardi,3,2,1,2,0,1,8,12.5,7,14,6,8,5,23,1
1126,Brown Ideye,2,2,0,2,0,0,5,0.0,5,2,0,2,1,11,0
1127,Edgar Ié,74,42,55,18,1,31,69,44.9,38,57,26,31,84,135,3
1128,Julien Ielsch,28,18,12,11,5,7,25,28.0,18,16,3,13,11,15,2
1129,Pietro Iemmello,2,2,1,1,0,2,8,25.0,6,4,0,4,1,11,2
1130,Kelechi Iheanacho,9,6,3,5,1,3,20,15.0,17,10,2,8,3,4,0
1131,Jordan Ikoko,44,29,24,15,5,22,42,52.4,20,20,2,18,48,74,0
1132,Jonathan Ikone,13,10,3,6,4,4,14,28.6,10,8,0,8,6,3,0
1133,Josip Iličić,24,19,5,13,6,8,29,27.6,21,19,0,19,16,2,0
1134,Asier Illarramendi,85,57,35,41,9,37,90,41.1,53,44,8,36,75,35,0
1135,Jules Iloki,13,9,1,9,3,3,16,18.8,13,8,0,8,12,16,0
1136,Stefan Ilsanker,37,29,23,11,3,22,39,56.4,17,23,10,13,25,55,1
1137,Giannelli Imbula,29,19,10,15,4,7,29,24.1,22,17,2,15,20,13,3
1138,Ciro Immobile,4,2,0,3,1,0,17,0.0,17,14,1,13,0,9,0
1139,Emmanuel Imorou,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
1140,Tom Ince,35,27,14,16,5,10,29,34.5,19,20,0,20,12,12,0
1141,Svante Ingelsson,9,6,3,3,3,2,10,20.0,8,4,0,4,6,4,0
1142,Roberto Inglese,31,21,13,9,9,7,30,23.3,23,21,2,19,8,17,1
1143,Danny Ings,5,3,1,3,1,0,0,,0,4,0,4,2,1,0
1144,Andrés Iniesta,28,22,11,8,9,6,31,19.4,25,21,2,19,10,12,1
1145,Lorenzo Insigne,29,17,11,13,5,13,33,39.4,20,20,0,20,17,4,0
1146,Emiliano Insúa,46,34,27,16,3,17,32,53.1,15,30,4,26,36,48,1
1147,Pablo Insua,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
1148,Takashi Inui,39,21,12,19,8,13,42,31.0,29,36,0,36,18,10,0
1149,Artur Ioniță,63,45,30,24,9,17,38,44.7,21,39,7,32,28,29,0
1150,Gorka Iraizoz,1,1,1,0,0,1,2,50.0,1,0,0,0,1,9,2
1151,Stephen Ireland,3,1,2,1,0,1,5,20.0,4,4,2,2,1,1,0
1152,Carlos Isaac,1,0,1,0,0,1,3,33.3,2,0,0,0,2,1,0
1153,Alexander Isak,1,0,0,1,0,0,1,0.0,1,1,0,1,0,0,0
1154,Isco,22,12,5,10,7,5,35,14.3,30,11,0,11,15,2,0
1155,Tatsuya Ito,16,13,4,8,4,11,22,50.0,11,28,0,28,6,1,0
1156,Gian-Luca Itter,19,12,15,2,2,14,22,63.6,8,6,0,6,5,15,0
1157,Manuel Iturra,70,45,36,27,7,22,55,40.0,33,19,2,17,29,23,0
1158,Ander Iturraspe,42,31,18,22,2,10,32,31.3,22,22,7,15,35,57,0
1159,Ivi,48,34,19,23,6,21,62,33.9,41,21,1,20,15,15,0
1160,Alex Iwobi,19,15,8,8,3,5,18,27.8,13,19,1,18,7,10,1
1161,José Izquierdo,23,15,12,9,2,7,19,36.8,12,6,0,6,16,34,0
1162,Armando Izzo,30,23,14,10,6,12,18,66.7,6,15,6,9,34,70,0
1163,Koo Ja-cheol,54,41,18,31,5,27,44,61.4,17,22,3,19,27,34,2
1164,Paul Jaeckel,3,3,3,0,0,1,2,50.0,1,5,2,3,1,8,0
1165,Phil Jagielka,33,23,24,9,0,8,21,38.1,13,30,20,10,39,179,1
1166,Kilian Jakob,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
1167,Eldin Jakupović,0,0,0,0,0,0,0,,0,0,0,0,0,4,0
1168,Christophe Jallet,29,21,21,8,0,11,26,42.3,15,18,6,12,16,47,0
1169,Ablie Jallow,1,1,1,0,0,0,5,0.0,5,1,0,1,3,1,0
1170,Matty James,19,10,7,11,1,2,10,20.0,8,14,2,12,17,25,0
1171,Vasilije Janjicic,14,11,5,9,0,2,4,50.0,2,6,1,5,3,5,0
1172,Christoph Janker,4,3,3,1,0,2,3,66.7,1,0,0,0,1,4,1
1173,Saidy Janko,43,30,25,14,4,14,24,58.3,10,21,1,20,14,50,0
1174,Jakub Jankto,29,18,9,14,6,10,46,21.7,36,46,8,38,20,27,0
1175,Daryl Janmaat,46,31,29,10,7,22,52,42.3,30,16,5,11,33,61,0
1176,Vincent Janssen,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1177,Tony Jantschke,13,11,9,4,0,8,13,61.5,5,10,1,9,6,25,0
1178,Adnan Januzaj,16,11,2,8,6,5,18,27.8,13,12,0,12,11,5,0
1179,Nicolas Janvier,4,1,1,1,2,1,2,50.0,1,1,0,1,1,0,0
1180,Paweł Jaroszyński,20,12,14,5,1,9,18,50.0,9,11,4,7,21,40,1
1181,Rune Jarstein,1,1,1,0,0,1,2,50.0,1,0,0,0,0,8,5
1182,Jason,32,25,11,14,7,11,38,28.9,27,14,1,13,20,8,0
1183,Bakery Jatta,14,12,2,12,0,4,6,66.7,2,6,1,5,3,5,0
1184,Corentin Jean,12,8,4,7,1,5,21,23.8,16,14,1,13,14,10,0
1185,Benjamin Jeannot,12,7,5,6,1,1,13,7.7,12,9,3,6,6,26,0
1186,Tin Jedvaj,10,6,2,6,2,8,15,53.3,7,9,1,8,9,18,0
1187,Jemerson,48,32,32,15,1,24,31,77.4,7,46,32,14,56,169,1
1188,Jesé,10,7,3,5,2,3,13,23.1,10,5,0,5,0,3,0
1189,Gabriel Jesus,23,15,6,10,7,3,22,13.6,19,16,0,16,8,6,0
1190,Juan Jesus,42,30,25,15,2,18,34,52.9,16,18,9,9,39,63,0
1191,Álvaro Jiménez,15,8,5,6,4,8,21,38.1,13,6,0,6,1,6,0
1192,Joaquín,22,19,11,10,1,4,16,25.0,12,17,2,15,15,38,0
1193,Aron Jóhannsson,4,3,2,2,0,1,7,14.3,6,3,0,3,1,5,0
1194,Fabian Johnson,16,10,7,7,2,6,7,85.7,1,10,2,8,2,13,0
1195,Glen Johnson,7,5,5,2,0,3,12,25.0,9,7,2,5,10,23,0
1196,Karl-Johan Johnsson,0,0,0,0,0,0,1,0.0,1,0,0,0,0,14,4
1197,Miloš Jojić,36,26,18,15,3,16,40,40.0,24,31,4,27,15,16,0
1198,Jonathas,7,3,2,4,1,1,2,50.0,1,3,1,2,0,9,0
1199,Phil Jones,25,18,20,5,0,9,20,45.0,11,25,17,8,41,133,2
1200,Nigel de Jong,17,12,7,9,1,10,14,71.4,4,5,1,4,12,22,1
1201,Jony,3,2,2,0,1,0,4,0.0,4,1,0,1,2,1,0
1202,Joan Jordán,31,24,8,19,4,10,68,14.7,58,24,0,24,30,12,0
1203,Jorge,69,40,34,25,10,23,38,60.5,15,19,2,17,66,86,0
1204,Jorginho,62,46,14,39,9,15,68,22.1,53,32,3,29,50,12,2
1205,Willian José,10,7,1,5,4,2,9,22.2,7,10,1,9,5,31,0
1206,Joselu,22,17,10,11,1,7,34,20.6,27,25,2,23,11,39,0
1207,Yann Jouffre,3,2,0,2,1,1,6,16.7,5,5,1,4,3,2,0
1208,Vukašin Jovanović,18,14,11,7,0,6,14,42.9,8,18,10,8,27,67,0
1209,Stevan Jovetić,4,4,0,3,1,0,9,0.0,9,5,0,5,3,3,0
1210,Luka Jović,5,5,0,5,0,1,3,33.3,2,6,2,4,1,2,0
1211,Jozabed,18,12,7,9,2,3,18,16.7,15,18,2,16,16,19,0
1212,Juanfran,64,44,38,22,4,35,65,53.8,30,29,11,18,63,121,0
1213,Juanfran,33,24,21,9,3,21,32,65.6,11,14,4,10,26,35,0
1214,Juankar,23,17,13,8,2,11,20,55.0,9,8,1,7,19,26,0
1215,Juanmi,22,13,7,12,3,4,22,18.2,18,11,0,11,10,6,0
1216,Juanpe,48,30,28,20,0,30,43,69.8,13,27,19,8,53,137,0
1217,Juanpi,11,8,2,7,2,3,8,37.5,5,7,0,7,6,1,0
1218,Mariano Julio Izco,6,4,2,4,0,2,4,50.0,2,2,0,2,4,1,0
1219,Christopher Jullien,36,25,27,9,0,15,32,46.9,17,29,19,10,40,182,5
1220,David Juncà,15,13,9,6,0,7,19,36.8,12,7,1,6,11,25,0
1221,Gideon Jung,59,41,32,24,3,22,38,57.9,16,29,12,17,38,71,1
1222,Sebastian Jung,2,2,1,1,0,1,1,100.0,0,0,0,0,0,5,0
1223,Zlatko Junuzović,35,23,17,12,6,18,38,47.4,20,23,2,21,18,12,0
1224,Mathias Jørgensen,55,36,40,13,2,19,45,42.2,26,49,20,29,76,249,5
1225,Christian Kabasele,42,25,28,14,0,21,36,58.3,15,37,23,14,34,185,0
1226,Younès Kaboul,3,2,0,3,0,0,0,,0,4,2,2,2,15,0
1227,Alexander Kačaniklić,8,5,7,1,0,5,10,50.0,5,5,2,3,6,7,0
1228,Gojko Kačar,7,6,6,1,0,3,7,42.9,4,3,2,1,4,7,0
1229,Elias Kachunga,30,26,13,12,5,8,19,42.1,11,14,1,13,2,9,0
1230,Pavel Kadeřábek,44,30,22,18,4,20,44,45.5,24,27,8,19,34,45,1
1231,Shinji Kagawa,32,22,11,14,7,18,27,66.7,9,6,0,6,6,2,0
1232,Sullay Kaikai,1,0,0,1,0,0,0,,0,1,0,1,0,1,0
1233,Florian Kainz,33,25,9,18,6,9,19,47.4,10,23,0,23,17,13,0
1234,Dominik Kaiser,5,5,1,3,1,4,11,36.4,7,6,0,6,1,8,0
1235,Gaël Kakuta,54,32,14,27,13,9,40,22.5,31,33,3,30,26,19,0
1236,Nikola Kalinić,6,5,1,4,1,0,8,0.0,8,4,1,3,3,12,0
1237,Salomon Kalou,19,11,12,5,2,9,17,52.9,8,37,1,36,10,29,0
1238,Daichi Kamada,1,1,0,1,0,0,0,,0,0,0,0,1,0,0
1239,François Kamano,32,24,11,14,7,10,35,28.6,25,18,2,16,15,8,0
1240,Bingourou Kamara,0,0,0,0,0,0,2,0.0,2,0,0,0,1,6,3
1241,Boubacar Kamara,14,14,9,5,0,8,12,66.7,4,7,3,4,3,18,0
1242,Marcin Kamiński,17,14,5,11,1,12,18,66.7,6,12,3,9,30,55,0
1243,Kevin Kampl,42,33,16,20,6,16,39,41.0,23,37,2,35,33,33,0
1244,Kevin Kampl,1,1,1,0,0,1,1,100.0,0,0,0,0,0,0,0
1245,Harry Kane,17,12,2,8,7,4,15,26.7,11,15,4,11,5,19,0
1246,Wilfried Kanga,2,2,0,2,0,0,2,0.0,2,0,0,0,0,1,0
1247,Mamadou Kanouté,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
1248,N'Golo Kanté,113,77,55,52,6,33,92,35.9,59,40,4,36,85,29,3
1249,Bartosz Kapustka,9,5,2,6,1,4,6,66.7,2,4,0,4,3,0,0
1250,Kenan Karaman,16,13,9,6,1,6,7,85.7,1,10,4,6,1,17,0
1251,Yann Karamoh,3,1,1,1,1,0,3,0.0,3,4,0,4,4,1,1
1252,Loris Karius,0,0,0,0,0,0,0,,0,0,0,0,1,4,0
1253,Orestis Karnezis,0,0,0,0,0,0,2,0.0,2,0,0,0,1,3,3
1254,Rick Karsdorp,1,1,1,0,0,0,0,,0,0,0,0,1,0,0
1255,Aleksandar Katai,1,1,0,1,0,0,1,0.0,1,0,0,0,0,0,0
1256,Florian Kath,15,10,3,9,3,9,17,52.9,8,9,0,9,8,1,0
1257,Ole Käuper,6,5,2,4,0,1,4,25.0,3,1,0,1,2,0,0
1258,Eiji Kawashima,1,1,1,0,0,1,3,33.3,2,0,0,0,3,9,2
1259,Beram Kayal,18,11,10,7,1,6,26,23.1,20,11,4,7,12,9,0
1260,Joris Kayembe,1,0,1,0,0,0,4,0.0,4,0,0,0,0,4,0
1261,Olarenwaju Kayode,3,3,1,2,0,0,4,0.0,4,1,0,1,1,0,0
1262,Moise Kean,8,5,1,3,4,1,6,16.7,5,6,0,6,7,4,0
1263,Michael Keane,33,25,26,5,2,19,43,44.2,24,39,28,11,53,214,0
1264,Thilo Kehrer,81,64,41,36,4,46,68,67.6,22,42,12,30,35,113,2
1265,Cheick Keita,2,2,1,1,0,1,3,33.3,2,5,0,5,2,1,0
1266,Naby Keïta,65,48,25,33,7,17,43,39.5,26,26,3,23,36,18,0
1267,Keko,38,23,17,13,8,15,47,31.9,32,25,3,22,13,9,0
1268,Martin Kelly,19,13,15,4,0,14,26,53.8,12,16,11,5,9,67,3
1269,Marc-Oliver Kempf,13,12,9,4,0,5,8,62.5,3,7,7,0,17,52,0
1270,Kenedy,31,17,16,13,2,12,35,34.3,23,12,1,11,14,11,0
1271,Jonjoe Kenny,41,33,28,10,3,20,32,62.5,12,17,7,10,28,95,0
1272,Ryan Kent,4,3,2,1,1,2,5,40.0,3,6,0,6,1,1,0
1273,Christophe Kerbrat,62,45,47,14,1,35,65,53.8,30,49,40,9,62,249,2
1274,Franck Kessié,48,34,20,19,9,17,44,38.6,27,47,11,36,26,45,3
1275,Billy Ketkeophomphone,14,9,4,5,5,5,15,33.3,10,9,0,9,5,8,0
1276,Driss Khalid,1,0,0,0,1,0,0,,0,0,0,0,0,2,0
1277,Saîf-Eddine Khaoui,57,25,22,27,8,15,50,30.0,35,12,2,10,27,9,0
1278,Wahbi Khazri,26,18,7,10,9,7,39,17.9,32,29,0,29,7,7,0
1279,Rani Khedira,62,47,25,28,9,33,47,70.2,14,41,18,23,36,96,0
1280,Sami Khedira,14,9,1,9,4,2,23,8.7,21,13,3,10,20,20,0
1281,Stefan Kießling,0,0,0,0,0,0,0,,0,2,0,2,0,1,0
1282,Kiké,14,8,1,7,6,2,11,18.2,9,15,1,14,10,14,0
1283,Joshua Kimmich,32,23,14,13,5,20,38,52.6,18,26,5,21,20,40,0
1284,Presnel Kimpembe,39,28,20,18,1,9,14,64.3,5,17,10,7,24,80,1
1285,Andy King,8,5,0,5,3,0,3,0.0,3,4,2,2,5,13,0
1286,Andy King,18,11,10,8,0,5,14,35.7,9,7,0,7,6,14,1
1287,Joshua King,36,26,11,17,8,4,27,14.8,23,23,3,20,4,14,1
1288,Simon Kjær,35,24,25,8,2,13,22,59.1,9,16,10,6,32,109,0
1289,Davy Klaassen,3,1,1,2,0,2,6,33.3,4,2,1,1,1,2,0
1290,Felix Klaus,48,38,20,21,7,23,50,46.0,27,29,4,25,8,28,0
