,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
1640,Iñigo Martínez,1001,1132,88.4,18676,6217,403,432,93.3,464,496,93.5,118,173,68.2,0,0.0,0.5,1,99,5
1641,Josep Martinez,1017,1430,71.1,30756,22375,123,125,98.4,498,513,97.1,392,777,50.5,0,0.0,0.1,1,37,0
1642,Lautaro Martínez,604,782,77.2,8821,2104,328,393,83.5,194,232,83.6,41,59,69.5,3,3.6,2.0,36,45,21
1643,Lisandro Martínez,411,446,92.2,6870,2103,186,192,96.9,192,202,95.0,26,41,63.4,1,0.1,0.1,3,29,1
1644,Marc Martínez,75,98,76.5,2109,1699,19,19,100.0,31,32,96.9,25,47,53.2,0,0.0,0.0,0,1,0
1645,Lucas Martínez Quarta,1362,1668,81.7,27951,11563,461,490,94.1,695,779,89.2,194,349,55.6,1,1.8,1.1,15,160,18
1646,Adam Marušić,1560,1880,83.0,24140,9157,843,935,90.2,582,704,82.7,89,159,56.0,0,0.8,1.1,10,110,24
1647,Marvin,557,774,72.0,8082,1609,316,378,83.6,203,266,76.3,17,52,32.7,2,2.5,2.0,13,16,13
1648,Omar Mascarell,638,779,81.9,11983,3142,272,310,87.7,279,317,88.0,79,120,65.8,0,0.0,0.2,3,64,6
1649,Adam Masina,22,30,73.3,345,153,12,15,80.0,8,9,88.9,2,4,50.0,0,0.0,0.0,0,0,0
1650,Adam Masina,557,652,85.4,9669,4033,236,259,91.1,275,317,86.8,37,61,60.7,0,0.2,0.4,3,35,4
1651,Erhan Mašović,570,732,77.9,10260,3003,219,269,81.4,279,314,88.9,51,109,46.8,0,0.3,0.8,4,43,5
1652,Han-Noah Massengo,6,12,50.0,74,42,5,7,71.4,1,4,25.0,0,0,,0,0.0,0.0,0,1,0
1653,Roberto Massimo,30,39,76.9,482,109,14,18,77.8,13,14,92.9,2,3,66.7,0,0.0,0.0,1,1,0
1654,Clinton Mata,1286,1514,84.9,20444,7341,635,699,90.8,526,574,91.6,76,164,46.3,3,2.2,2.7,14,80,18
1655,Jaime Mata,340,521,65.3,4502,751,219,281,77.9,88,142,62.0,14,39,35.9,1,1.5,1.6,18,12,11
1656,Pape Matar Sarr,1179,1349,87.4,17118,4177,662,718,92.2,402,453,88.7,52,77,67.5,3,2.2,2.1,20,108,23
1657,Eliot Matazo,50,63,79.4,817,348,24,28,85.7,19,26,73.1,5,7,71.4,1,1.0,0.7,2,5,1
1658,Jean-Philippe Mateta,309,433,71.4,4043,785,195,245,79.6,75,112,67.0,13,14,92.9,5,3.1,1.3,32,11,14
1659,Nemanja Matić,695,804,86.4,13054,4052,239,274,87.2,331,357,92.7,95,125,76.0,0,0.8,0.9,12,88,8
1660,Nemanja Matić,845,989,85.4,14848,4926,365,404,90.3,364,398,91.5,86,128,67.2,0,0.6,1.3,7,103,12
1661,Joël Matip,494,564,87.6,8687,3066,198,216,91.7,257,287,89.5,33,47,70.2,0,0.1,0.1,2,27,2
1662,Alex Matos,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1663,Chrislain Matsima,569,655,86.9,9651,3929,238,262,90.8,287,312,92.0,27,56,48.2,0,0.0,0.1,0,34,1
1664,Chrislain Matsima,215,231,93.1,3943,1598,75,84,89.3,120,124,96.8,15,17,88.2,1,0.1,0.1,3,39,0
1665,Jean Mattéo Bahoya,62,82,75.6,996,107,30,37,81.1,26,32,81.3,5,7,71.4,0,0.1,0.1,3,1,1
1666,Remi Matthews,0,5,0.0,0,0,0,0,,0,0,,0,5,0.0,0,0.0,0.0,0,0,0
1667,Alan Matturro,16,25,64.0,260,134,7,8,87.5,7,8,87.5,1,6,16.7,0,0.0,0.0,0,3,0
1668,Azor Matusiwa,650,750,86.7,11790,3104,236,283,83.4,308,328,93.9,73,92,79.3,0,0.7,0.5,15,65,5
1669,Azor Matusiwa,398,454,87.7,7072,2381,160,187,85.6,186,203,91.6,40,46,87.0,1,0.4,0.4,10,61,5
1670,Neal Maupay,282,392,71.9,4002,913,172,208,82.7,66,97,68.0,23,32,71.9,3,2.3,2.2,15,17,17
1671,Neal Maupay,22,26,84.6,353,14,12,13,92.3,8,9,88.9,1,1,100.0,0,0.1,0.0,1,0,0
1672,Aïman Maurer,21,29,72.4,304,40,14,17,82.4,7,11,63.6,0,1,0.0,0,0.0,0.0,0,0,0
1673,Konstantinos Mavropanos,482,635,75.9,9625,3911,155,179,86.6,266,303,87.8,53,131,40.5,0,0.2,0.1,3,29,1
1674,Christian Mawissa,511,617,82.8,8500,2791,234,261,89.7,243,280,86.8,27,59,45.8,0,0.3,0.4,3,28,4
1675,Philipp Max,742,898,82.6,11783,4002,386,415,93.0,299,358,83.5,45,91,49.5,2,2.8,2.4,20,54,15
1676,Eric Maxim Choupo-Moting,232,282,82.3,3095,675,151,166,91.0,58,73,79.5,10,13,76.9,2,1.8,1.4,16,12,8
1677,Luís Maximiano,833,1266,65.8,22967,17069,144,144,100.0,424,434,97.7,265,681,38.9,0,0.0,0.0,0,11,0
1678,Noam Mayoka-Tika,1,1,100.0,22,8,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,1,0
1679,Borja Mayoral,422,558,75.6,6846,1339,216,252,85.7,124,166,74.7,48,63,76.2,1,1.4,1.3,20,48,7
1680,Senny Mayulu,145,175,82.9,2073,370,82,96,85.4,51,59,86.4,5,6,83.3,1,0.5,0.5,6,13,7
1681,Youssef Maziz,30,39,76.9,628,220,10,11,90.9,14,16,87.5,5,10,50.0,0,0.1,0.1,3,4,0
1682,Noussair Mazraoui,865,980,88.3,12528,4216,514,550,93.5,309,341,90.6,27,40,67.5,3,1.8,2.4,15,92,17
1683,Luca Mazzitelli,974,1309,74.4,16656,5947,446,517,86.3,380,482,78.8,104,222,46.8,0,1.1,0.9,13,131,14
1684,Pasquale Mazzocchi,460,635,72.4,6631,3051,276,317,87.1,149,210,71.0,20,68,29.4,1,1.3,1.0,14,30,16
1685,Pasquale Mazzocchi,225,276,81.5,3611,1120,136,148,91.9,74,100,74.0,15,24,62.5,1,0.2,0.3,3,18,6
1686,Kevin Mbabu,644,1020,63.1,11482,5396,288,365,78.9,274,419,65.4,69,167,41.3,2,1.9,3.9,20,64,30
1687,Noah Mbamba,19,20,95.0,259,85,11,11,100.0,7,7,100.0,0,0,,1,0.6,0.5,1,4,1
1688,Ethan Mbappé,42,46,91.3,603,187,20,21,95.2,17,20,85.0,1,1,100.0,0,0.0,0.0,0,4,1
1689,Kylian Mbappé,801,965,83.0,12061,2391,472,536,88.1,235,288,81.6,55,67,82.1,7,5.7,5.2,40,73,44
1690,Malick Mbaye,34,54,63.0,683,120,14,23,60.9,12,21,57.1,6,7,85.7,0,0.2,0.2,2,1,1
1691,Mamadou Mbaye,47,84,56.0,996,518,15,21,71.4,20,29,69.0,10,28,35.7,0,0.0,0.0,0,3,0
1692,Chancel Mbemba,1222,1398,87.4,24175,8626,372,410,90.7,701,770,91.0,130,188,69.1,2,1.0,1.5,7,124,11
1693,Nolan Mbemba,28,34,82.4,514,105,8,11,72.7,15,15,100.0,3,6,50.0,0,0.0,0.0,0,3,0
1694,Bryan Mbeumo,511,765,66.8,7853,2424,299,373,80.2,144,220,65.5,48,91,52.7,6,4.6,5.6,32,32,36
1695,Christ Mbondi,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1696,Jordi Mboula,46,69,66.7,671,104,23,29,79.3,14,16,87.5,4,8,50.0,1,0.4,0.1,3,1,0
1697,Nathanael Mbuku,6,7,85.7,62,16,5,6,83.3,0,0,,0,0,,0,0.0,0.0,1,2,0
1698,James Mcatee,362,530,68.3,5320,1456,209,263,79.5,113,168,67.3,25,56,44.6,3,2.9,2.1,28,30,25
1699,James Mcatee,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1700,Oliver McBurnie,242,408,59.3,2917,746,163,256,63.7,57,97,58.8,4,7,57.1,3,2.0,2.0,12,27,5
1701,James McConnell,5,6,83.3,93,29,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0
1702,John McGinn,972,1223,79.5,17953,5844,434,489,88.8,396,462,85.7,130,217,59.9,4,4.6,4.9,44,124,52
1703,Scott McKenna,137,186,73.7,2769,1280,38,48,79.2,82,109,75.2,17,28,60.7,0,0.2,0.2,3,10,3
1704,Weston McKennie,898,1172,76.6,15437,4433,456,541,84.3,328,430,76.3,104,148,70.3,7,3.9,3.2,41,52,28
1705,Dwight McNeil,874,1266,69.0,14956,5035,465,534,87.1,263,371,70.9,116,252,46.0,6,8.8,8.2,69,72,54
1706,Scott McTominay,528,655,80.6,7877,2012,307,356,86.2,174,206,84.5,30,41,73.2,1,0.8,0.5,11,63,9
1707,Facundo Medina,1823,2112,86.3,32296,11954,738,813,90.8,885,958,92.4,149,256,58.2,3,1.8,2.6,25,205,31
1708,Ben Mee,511,667,76.6,9030,3658,218,249,87.6,235,285,82.5,49,103,47.6,0,0.3,0.7,6,45,4
1709,Marvin Mehlem,448,587,76.3,7028,1674,235,279,84.2,167,200,83.5,28,51,54.9,2,1.1,1.5,22,34,14
1710,Bamo Meïté,462,507,91.1,7455,2273,216,229,94.3,206,221,93.2,25,36,69.4,0,0.0,0.1,1,26,1
1711,Bamo Meïté,48,56,85.7,761,413,23,25,92.0,22,22,100.0,2,7,28.6,0,0.0,0.0,0,2,1
1712,Hannibal Mejbri,31,38,81.6,442,143,21,21,100.0,7,9,77.8,3,6,50.0,0,0.4,0.5,2,6,1
1713,Hannibal Mejbri,41,50,82.0,543,94,27,29,93.1,13,16,81.3,1,4,25.0,0,0.5,0.2,4,4,3
1714,Óscar Melendo,328,409,80.2,5301,1219,160,180,88.9,128,156,82.1,27,41,65.9,0,0.5,1.0,11,34,10
1715,Gonzalo Melero,381,465,81.9,5720,1633,210,245,85.7,143,164,87.2,17,26,65.4,1,1.2,0.9,11,44,7
1716,Birger Meling,7,7,100.0,98,22,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0
1717,Arthur Melo,1372,1502,91.3,26644,6117,466,504,92.5,724,763,94.9,168,202,83.2,3,1.7,2.3,34,143,16
1718,Memphis,195,264,73.9,2877,727,121,149,81.2,49,60,81.7,16,25,64.0,1,1.8,1.6,13,20,9
1719,Houboulang Mendes,129,177,72.9,2191,1089,62,69,89.9,54,75,72.0,10,22,45.5,0,0.0,0.0,1,12,1
1720,Nuno Mendes,183,222,82.4,3087,712,79,92,85.9,87,100,87.0,14,19,73.7,1,0.4,0.5,3,11,2
1721,Tomás Mendes,4,6,66.7,63,0,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0
1722,Brais Méndez,942,1244,75.7,14889,4210,512,609,84.1,304,357,85.2,83,181,45.9,6,4.2,4.4,40,109,30
1723,Bruno Méndez,452,636,71.1,8562,3375,164,195,84.1,220,283,77.7,55,120,45.8,0,0.1,0.2,4,45,5
1724,Diego Méndez,2,2,100.0,26,21,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1725,Leonardo Mendicino,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1726,Antoine Mendy,211,244,86.5,4086,1001,69,77,89.6,116,129,89.9,21,31,67.7,0,0.4,0.2,2,15,2
1727,Benjamin Mendy,318,468,67.9,5341,2047,156,190,82.1,122,170,71.8,29,84,34.5,1,1.9,3.0,16,26,18
1728,Ferland Mendy,1201,1275,94.2,16396,4875,759,781,97.2,356,383,93.0,41,50,82.0,0,0.9,0.7,11,63,10
1729,Formose Mendy,587,739,79.4,11323,4269,233,286,81.5,264,299,88.3,74,119,62.2,0,0.1,0.3,2,56,4
1730,Nampalys Mendy,577,653,88.4,9505,2648,271,292,92.8,248,273,90.8,43,64,67.2,1,1.1,1.7,9,68,12
1731,Teden Mengi,728,938,77.6,14286,5525,256,296,86.5,378,431,87.7,82,177,46.3,0,0.3,0.6,6,62,5
1732,Chris Mepham,296,359,82.5,5965,1994,96,115,83.5,163,184,88.6,35,55,63.6,1,0.4,0.5,3,34,4
1733,Jorge Meré,166,233,71.2,3605,1173,45,54,83.3,92,106,86.8,28,66,42.4,0,0.0,0.0,0,15,1
1734,Alex Meret,769,914,84.1,18457,10706,137,137,100.0,447,452,98.9,185,321,57.6,0,0.1,0.0,1,1,0
1735,Mikel Merino,1076,1413,76.2,17048,4802,594,711,83.5,363,473,76.7,87,132,65.9,3,1.9,2.8,20,122,27
1736,Quentin Merlin,360,465,77.4,6916,2515,130,155,83.9,170,207,82.1,52,85,61.2,1,1.1,1.2,12,48,9
1737,Quentin Merlin,615,841,73.1,11723,4968,236,281,84.0,291,371,78.4,75,150,50.0,1,1.3,1.9,18,72,28
1738,Junior Messias,245,337,72.7,3861,1103,120,143,83.9,92,125,73.6,17,39,43.6,0,1.3,1.2,15,24,12
1739,Thomas Meunier,399,495,80.6,6833,2757,187,211,88.6,176,216,81.5,31,52,59.6,0,0.6,0.9,4,25,2
1740,Bastien Meupiyou,5,5,100.0,100,3,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0
1741,Alexander Meyer,302,366,82.5,7428,4615,64,65,98.5,163,166,98.2,75,134,56.0,0,0.0,0.0,0,2,1
1742,Omenuke Mfulu,53,60,88.3,793,301,26,28,92.9,25,26,96.2,0,3,0.0,0,0.0,0.0,0,3,0
1743,Lucas Michal,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1744,Sven Michel,97,173,56.1,1417,429,58,85,68.2,27,52,51.9,7,10,70.0,1,0.8,0.8,10,7,11
1745,Miguel,7,15,46.7,75,0,3,6,50.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0
1746,Georges Mikautadze,299,430,69.5,4511,1182,141,187,75.4,116,157,73.9,19,37,51.4,4,2.4,1.0,21,30,13
1747,Nikola Milenković,1341,1584,84.7,27355,9362,395,465,84.9,777,838,92.7,159,235,67.7,0,0.7,0.9,8,73,0
1748,Lewis Miley,441,535,82.4,6580,1615,255,296,86.1,143,165,86.7,24,40,60.0,3,1.7,1.4,12,26,12
1749,Arkadiusz Milik,215,270,79.6,3059,448,129,156,82.7,67,86,77.9,11,14,78.6,1,2.6,0.7,15,8,8
1750,Vanja Milinković-Savić,984,1536,64.1,30924,23394,132,133,99.2,485,489,99.2,367,904,40.6,0,0.0,0.1,0,45,0
1751,Éder Militão,297,329,90.3,5567,1956,110,114,96.5,156,165,94.5,28,40,70.0,0,0.0,0.0,0,13,0
1752,Luis Milla,1011,1273,79.4,19294,5597,443,490,90.4,391,468,83.5,152,250,60.8,1,1.7,2.1,29,140,10
1753,Enzo Millot,1238,1456,85.0,17707,4172,710,775,91.6,412,480,85.8,57,94,60.6,4,3.9,5.3,33,97,31
1754,James Milner,492,585,84.1,7622,2496,269,297,90.6,181,210,86.2,27,46,58.7,2,1.8,1.7,16,46,17
1755,Jovan Milošević,8,13,61.5,87,17,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0
1756,Marko Milovanović,43,68,63.2,457,59,30,41,73.2,9,15,60.0,0,2,0.0,0,0.1,0.1,2,3,1
1757,Kim Min-jae,1986,2139,92.8,33551,13144,863,905,95.4,1011,1061,95.3,94,131,71.8,1,0.4,0.5,8,129,2
1758,Yerry Mina,15,17,88.2,301,117,7,7,100.0,6,8,75.0,2,2,100.0,0,0.0,0.0,0,2,0
1759,Yerry Mina,448,562,79.7,9321,3323,127,144,88.2,257,291,88.3,61,114,53.5,0,0.0,0.2,0,15,4
1760,Takumi Minamino,646,885,73.0,9574,2740,359,455,78.9,213,280,76.1,36,75,48.0,6,4.9,4.3,34,53,36
1761,Lucas Mincarelli,326,438,74.4,5326,1994,160,192,83.3,135,160,84.4,21,57,36.8,1,0.6,0.8,4,14,7
1762,Tyrone Mings,5,5,100.0,119,86,0,0,,2,2,100.0,2,2,100.0,0,0.0,0.2,1,1,0
1763,Óscar Mingueza,1478,1967,75.1,24165,11712,778,875,88.9,536,699,76.7,125,277,45.1,2,3.9,6.2,48,169,55
1764,Ignasi Miquel,1265,1549,81.7,25083,9540,396,447,88.6,715,790,90.5,145,284,51.1,1,1.2,0.8,12,72,5
1765,Rafa Mir,61,88,69.3,868,109,32,41,78.0,24,30,80.0,2,5,40.0,0,0.3,0.1,5,1,1
1766,Ignacio Miramon,28,32,87.5,492,135,11,12,91.7,13,14,92.9,3,4,75.0,0,0.0,0.0,0,2,0
1767,Aleksei Miranchuk,454,622,73.0,7677,2316,212,250,84.8,179,216,82.9,44,106,41.5,5,4.1,4.5,45,41,29
1768,Juan Miranda,913,1166,78.3,15668,7497,416,467,89.1,382,488,78.3,86,149,57.7,1,1.9,2.4,23,64,32
1769,Kevin Miranda,9,10,90.0,165,43,3,3,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0,0,0
1770,Antonio Mirante,41,54,75.9,990,673,7,7,100.0,26,26,100.0,8,21,38.1,0,0.0,0.0,0,0,0
1771,Fabio Miretti,344,449,76.6,5815,1453,160,190,84.2,142,171,83.0,31,58,53.4,1,1.1,1.2,24,31,12
1772,Filippo Missori,89,113,78.8,1575,527,40,44,90.9,38,48,79.2,10,17,58.8,0,0.0,0.1,2,5,2
1773,Tyrick Mitchell,1177,1627,72.3,18588,7927,605,718,84.3,486,654,74.3,63,142,44.4,3,2.8,2.4,24,74,29
1774,Kaoru Mitoma,509,650,78.3,6210,1486,357,413,86.4,110,153,71.9,9,24,37.5,4,2.7,3.6,25,23,34
1775,Aleksandar Mitrović,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0,1,1
1776,Stefan Mitrović,77,105,73.3,1207,290,45,50,90.0,23,31,74.2,7,12,58.3,0,0.1,0.2,3,10,2
1777,Stefan Mitrović,191,251,76.1,4178,1581,57,69,82.6,94,115,81.7,40,66,60.6,0,0.3,0.3,2,16,1
1778,Maximilian Mittelstädt,1447,1708,84.7,21937,6603,799,864,92.5,521,611,85.3,74,133,55.6,4,4.2,6.7,30,107,33
1779,Henrikh Mkhitaryan,1453,1679,86.5,22035,5728,814,886,91.9,483,536,90.1,95,137,69.3,8,4.5,4.3,40,147,46
1780,Marko Mladenović,2,3,66.7,29,4,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0
1781,Jakub Moder,243,304,79.9,3263,908,150,165,90.9,75,94,79.8,5,14,35.7,0,0.8,0.8,4,15,3
1782,Luka Modrić,1452,1669,87.0,23577,7217,790,835,94.6,459,513,89.5,150,226,66.4,6,5.5,4.8,55,162,42
1783,Max Moerstedt,2,3,66.7,18,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0
1784,Terem Moffi,274,387,70.8,3694,554,161,200,80.5,87,122,71.3,10,19,52.6,2,3.2,1.1,22,14,12
1785,Mostafa Mohamed,238,369,64.5,3584,698,126,174,72.4,79,124,63.7,17,33,51.5,2,2.4,1.3,23,20,10
1786,Dion Moise Sahi,137,175,78.3,2178,421,66,83,79.5,55,67,82.1,9,13,69.2,1,1.3,1.4,5,10,8
1787,Johan Mojica,865,1193,72.5,14714,5344,460,513,89.7,315,416,75.7,78,185,42.2,3,2.6,3.2,25,58,36
1788,Alberto Moleiro,581,735,79.0,7847,1868,349,402,86.8,189,225,84.0,12,28,42.9,3,2.7,2.7,27,44,26
1789,Nahuel Molina,957,1304,73.4,14695,5346,571,641,89.1,292,415,70.4,66,159,41.5,3,2.9,2.2,19,48,30
1790,Florent Mollet,826,1063,77.7,12760,3216,425,473,89.9,301,361,83.4,56,160,35.0,4,2.5,2.4,38,67,16
1791,Jon Moncayola,786,1025,76.7,14615,4122,340,387,87.9,329,401,82.0,106,198,53.5,3,2.3,2.5,21,95,15
1792,Enzo Mongo,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0,0,0
1793,Ilario Monterisi,802,997,80.4,13842,6423,350,392,89.3,379,447,84.8,60,123,48.8,2,0.4,0.3,5,47,7
1794,César Montes,750,973,77.1,15594,5775,224,266,84.2,430,487,88.3,86,196,43.9,0,0.2,0.4,4,51,7
1795,Gonzalo Montiel,292,386,75.6,4600,1986,155,172,90.1,112,154,72.7,16,38,42.1,2,1.4,0.9,9,22,9
1796,Lorenzo Montipò,783,1272,61.6,28541,23677,96,97,99.0,285,297,96.0,401,870,46.1,1,0.0,0.2,1,49,1
1797,Kieffer Moore,28,42,66.7,272,91,22,29,75.9,4,8,50.0,0,0,,0,0.2,0.3,2,2,2
1798,Mikey Moore,4,5,80.0,51,11,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1799,Álvaro Morata,267,384,69.5,3734,699,163,213,76.5,67,92,72.8,19,30,63.3,3,1.7,1.6,15,17,7
1800,Diego Moreira,74,108,68.5,1070,252,46,60,76.7,24,34,70.6,2,8,25.0,0,0.3,0.2,3,4,3
1801,Alberto Moreno,586,733,79.9,10373,3766,272,307,88.6,246,291,84.5,60,104,57.7,2,1.6,1.8,16,35,23
1802,Álex Moreno,428,542,79.0,6466,1602,235,264,89.0,171,210,81.4,17,30,56.7,0,1.1,1.0,11,10,13
1803,Gerard Moreno,779,1001,77.8,12813,3399,422,491,85.9,275,335,82.1,70,106,66.0,6,5.3,4.6,53,82,43
1804,Jorge Moreno,2,7,28.6,38,0,0,1,0.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0,0,0
1805,Mateu Morey,74,87,85.1,1052,352,42,47,89.4,27,32,84.4,3,5,60.0,0,0.1,0.1,1,3,0
1806,Ilaix Moriba,150,204,73.5,2286,471,89,115,77.4,45,58,77.6,10,16,62.5,2,0.6,0.4,5,11,4
1807,Manu Morlanes,669,809,82.7,10611,2959,352,395,89.1,236,269,87.7,54,85,63.5,2,2.0,2.0,16,74,14
1808,Nikola Moro,469,572,82.0,8059,1920,227,258,88.0,182,211,86.3,47,66,71.2,0,0.4,0.8,11,59,10
1809,Carlton Morris,484,751,64.4,6404,1199,310,415,74.7,132,209,63.2,18,34,52.9,4,2.8,1.6,22,27,11
1810,Cristhian Mosquera,1454,1646,88.3,27551,8196,500,543,92.1,808,859,94.1,134,211,63.5,0,0.0,0.2,1,45,0
1811,Yerson Mosquera,628,734,85.6,11494,3926,225,246,91.5,350,373,93.8,45,89,50.6,1,0.3,0.5,5,32,3
1812,Dany Mota,625,836,74.8,10962,1870,316,373,84.7,222,289,76.8,75,108,69.4,3,3.0,3.1,34,29,21
1813,Lebo Mothiba,86,118,72.9,1087,191,53,64,82.8,23,31,74.2,2,2,100.0,0,0.2,0.5,5,6,2
1814,Youssoufa Moukoko,104,128,81.3,1323,325,70,80,87.5,20,24,83.3,5,6,83.3,0,0.3,0.7,7,6,6
1815,Steve Mounié,282,454,62.1,3928,730,155,236,65.7,94,155,60.6,13,19,68.4,2,2.1,1.4,21,27,9
1816,Mason Mount,179,219,81.7,2414,735,111,125,88.8,42,53,79.2,10,17,58.8,0,0.3,0.4,6,17,6
1817,Samuel Moutoussamy,417,498,83.7,6505,1983,219,245,89.4,158,187,84.5,22,36,61.1,0,0.6,1.1,11,42,5
1818,Loris Mouyokolo,48,55,87.3,781,285,19,20,95.0,27,30,90.0,0,2,0.0,0,0.0,0.0,0,0,0
1819,Divin Mubama,16,22,72.7,200,15,12,16,75.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0
1820,Mykhailo Mudryk,385,566,68.0,5618,1853,237,300,79.0,96,148,64.9,30,66,45.5,2,4.1,3.2,32,24,22
1821,François Mughe,29,45,64.4,492,219,12,18,66.7,12,17,70.6,3,4,75.0,0,0.1,0.2,2,1,5
1822,Nordi Mukiele,486,578,84.1,7865,2275,235,266,88.3,208,231,90.0,28,45,62.2,0,0.1,0.4,3,20,4
1823,Samuele Mulattieri,81,116,69.8,1042,85,49,67,73.1,26,31,83.9,1,5,20.0,0,0.3,0.5,6,4,0
1824,Andreas Müller,129,168,76.8,1945,472,73,81,90.1,48,60,80.0,5,17,29.4,0,0.0,0.1,1,10,0
1825,Jannik Müller,424,549,77.2,8305,2641,152,189,80.4,217,254,85.4,50,86,58.1,0,0.1,0.2,2,28,4
1826,Kevin Müller,1104,1482,74.5,34968,23711,76,77,98.7,571,576,99.1,457,826,55.3,0,0.0,0.1,1,25,1
1827,Marcus Müller,3,5,60.0,53,2,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.1,0,0,0
1828,Thomas Müller,602,810,74.3,9003,2348,339,402,84.3,211,287,73.5,33,67,49.3,9,8.4,7.9,51,52,43
1829,Abdul Mumin,617,773,79.8,12936,4915,179,203,88.2,355,393,90.3,76,163,46.6,0,0.3,0.1,4,34,4
1830,Marshall Munetsi,380,542,70.1,6066,1820,190,254,74.8,143,185,77.3,29,51,56.9,3,1.0,2.2,12,42,11
1831,Iker Muniain,345,410,84.1,5158,1364,196,216,90.7,113,132,85.6,22,42,52.4,0,0.4,1.3,13,37,10
1832,Rodrigo Muniz,136,222,61.3,2018,532,74,113,65.5,39,64,60.9,12,16,75.0,1,2.0,0.9,18,14,7
1833,Aihen Muñoz,504,702,71.8,9001,4109,216,240,90.0,234,315,74.3,48,112,42.9,2,2.0,0.9,12,35,11
1834,Álvaro Muñoz,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1835,Daniel Muñoz,561,720,77.9,7556,2865,365,417,87.5,164,228,71.9,14,35,40.0,4,2.4,1.3,21,25,4
1836,Iker Muñoz,739,991,74.6,13509,3354,301,360,83.6,350,442,79.2,74,144,51.4,0,0.2,0.5,5,85,4
1837,Javier Muñoz,1018,1285,79.2,14694,3758,596,682,87.4,336,393,85.5,41,98,41.8,3,1.4,1.8,24,102,24
1838,Finley Munroe,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1839,Arijanet Muric,404,585,69.1,11273,8376,67,68,98.5,196,207,94.7,140,302,46.4,0,0.2,0.1,4,16,1
1840,Luis Muriel,170,241,70.5,2821,831,93,117,79.5,56,75,74.7,18,34,52.9,1,1.7,1.4,15,17,11
1841,Murillo,1123,1460,76.9,22984,10571,387,440,88.0,572,657,87.1,154,326,47.2,2,1.2,0.6,7,101,11
1842,Vedat Muriqi,411,660,62.3,6079,999,225,338,66.6,130,196,66.3,26,41,63.4,2,2.6,1.8,34,42,13
1843,Alex Murphy,17,17,100.0,275,81,10,10,100.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0,2,0
1844,Jacob Murphy,343,519,66.1,5229,2012,200,244,82.0,117,175,66.9,19,61,31.1,7,5.0,3.4,31,32,30
1845,Yunus Musah,566,666,85.0,8391,2146,324,352,92.0,200,232,86.2,27,41,65.9,2,1.2,0.7,14,45,15
1846,Jamal Musiala,621,772,80.4,8325,1957,388,444,87.4,189,221,85.5,17,28,60.7,5,6.0,5.8,42,42,41
1847,Florent Muslija,57,83,68.7,970,348,29,34,85.3,19,25,76.0,8,16,50.0,0,0.6,0.6,6,5,5
1848,Juan Musso,278,371,74.9,7215,4905,55,55,100.0,148,150,98.7,74,163,45.4,0,0.0,0.0,0,3,0
1849,Kingstone Mutandwa,3,9,33.3,48,0,2,4,50.0,1,4,25.0,0,0,,0,0.0,0.0,0,0,0
1850,Yvon Mvogo,869,1149,75.6,23077,16312,155,156,99.4,450,460,97.8,259,527,49.1,0,0.0,0.0,0,7,1
1851,Joel Mvuka,33,49,67.3,500,98,19,23,82.6,10,18,55.6,2,5,40.0,0,0.0,0.2,0,1,0
