,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
2244,Renaud Ripart,689,13,85,336,278,55,689,42,11,26.2,26,61.9,471,2766,1121
2245,Rodrigo Riquelme,1021,14,136,379,528,89,1021,143,57,39.9,71,49.7,717,6218,3354
2246,Matt Ritchie,35,1,8,12,16,1,35,1,1,100.0,0,0.0,23,101,48
2247,Sergi Roberto,1051,30,179,565,312,31,1051,13,5,38.5,4,30.8,658,2976,1773
2248,Lucas Robertone,1711,67,345,918,479,38,1711,68,27,39.7,30,44.1,928,4923,2510
2249,Andrew Robertson,2483,79,691,1084,727,59,2483,42,17,40.5,23,54.8,1385,6702,3934
2250,Antonee Robinson,2260,125,778,938,580,29,2260,75,40,53.3,26,34.7,1174,7863,4290
2251,Joel Robles,136,101,129,8,0,0,136,0,0,,0,,57,337,251
2252,Joel Roca,69,2,12,24,34,5,69,14,5,35.7,8,57.1,46,248,102
2253,Marc Roca,1571,47,333,914,333,26,1571,30,17,56.7,10,33.3,822,3627,1914
2254,Enzo Roco,891,113,486,376,37,15,891,5,3,60.0,2,40.0,474,2360,1228
2255,Marek Rodák,65,58,65,0,0,0,65,0,0,,0,,36,206,94
2256,Sebastian Rode,997,29,164,661,178,21,997,14,7,50.0,4,28.6,529,2380,1321
2257,Joe Rodon,1175,96,487,667,25,13,1175,3,3,100.0,0,0.0,920,4658,2308
2258,Rodri,3272,119,706,1993,592,62,3272,37,25,67.6,8,21.6,2004,10293,5622
2259,Rodri,1016,6,120,473,438,53,1016,71,29,40.8,31,43.7,739,4148,1862
2260,Rodrigo,804,26,94,372,341,110,803,29,12,41.4,15,51.7,451,2217,825
2261,Ángel Rodríguez,128,4,15,61,52,21,128,6,2,33.3,4,66.7,91,402,121
2262,Óscar Rodríguez Arnaiz,1247,23,198,681,379,24,1247,26,11,42.3,13,50.0,724,3192,1330
2263,Dani Rodríguez,950,27,186,481,299,42,950,55,28,50.9,24,43.6,559,3428,1525
2264,Guido Rodríguez,2064,118,607,1248,229,18,2064,35,22,62.9,8,22.9,1033,3909,1738
2265,Miguel Rodríguez,132,2,25,46,64,13,132,13,3,23.1,6,46.2,89,520,298
2266,Pablo Rodríguez,32,0,4,18,11,0,32,1,0,0.0,0,0.0,21,97,54
2267,Ricardo Rodríguez,1993,119,692,998,314,12,1993,13,7,53.8,5,38.5,1136,5905,3111
2268,Rodrygo,1400,3,56,537,823,204,1399,169,81,47.9,68,40.2,1035,6613,3658
2269,Mads Roerslev,426,50,178,140,109,13,426,7,3,42.9,3,42.9,186,817,278
2270,Agustín Rogel,726,110,434,275,20,11,726,0,0,,0,,305,1300,668
2271,Rogério,2308,94,780,1033,523,31,2308,41,23,56.1,11,26.8,1272,7803,4585
2272,Merlin Röhl,30,0,6,16,8,3,30,1,0,0.0,0,0.0,20,87,39
2273,Tony Rölke,11,0,3,7,1,0,11,0,0,,0,,3,6,0
2274,Filippo Romagna,40,8,29,11,0,0,40,0,0,,0,,30,124,66
2275,Alessio Romagnoli,2107,306,1089,988,34,17,2107,1,1,100.0,0,0.0,1087,4470,2054
2276,Simone Romagnoli,100,20,56,43,2,2,100,0,0,,0,,44,159,69
2277,Leo Román,45,42,45,0,0,0,45,0,0,,0,,21,105,67
2278,Cristian Romero,1923,299,976,849,111,17,1923,22,13,59.1,8,36.4,1150,5216,2993
2279,Iván Romero,5,0,0,3,2,0,5,0,0,,0,,4,19,1
2280,Luka Romero,112,2,14,50,48,7,112,10,2,20.0,7,70.0,84,496,159
2281,Oriol Romeu,37,2,5,19,14,1,37,1,1,100.0,0,0.0,18,128,66
2282,Oriol Romeu,1952,109,589,1119,259,28,1952,24,20,83.3,1,4.2,1148,4448,2067
2283,Cristiano Ronaldo,220,8,25,91,106,32,220,9,4,44.4,3,33.3,94,477,288
2284,Connor Ronan,4,0,0,3,1,0,4,1,1,100.0,0,0.0,1,4,2
2285,Salomón Rondón,36,1,2,15,19,4,36,1,1,100.0,0,0.0,16,33,3
2286,Valentin Rongier,2455,86,506,1464,505,41,2455,45,29,64.4,15,33.3,1889,11394,5460
2287,Marten de Roon,2209,119,634,1232,354,21,2209,10,4,40.0,5,50.0,1127,4700,2195
2288,Pablo Rosario,1227,71,357,693,184,16,1227,19,7,36.8,10,52.6,940,4523,2232
2289,Francesco Rossi,5,3,5,0,0,0,5,0,0,,0,,3,3,1
2290,Tom Rothe,22,3,8,7,7,1,22,1,1,100.0,0,0.0,12,26,14
2291,Joe Rothwell,538,19,131,309,105,5,538,23,16,69.6,7,30.4,285,1640,790
2292,Anthony Rouault,2451,369,1282,1113,69,33,2451,10,3,30.0,5,50.0,1683,8531,4632
2293,Jérôme Roussillon,11,0,0,4,7,0,11,1,0,0.0,1,100.0,7,21,5
2294,Jérôme Roussillon,551,26,142,222,193,13,551,28,11,39.3,14,50.0,250,1206,551
2295,Nicolò Rovella,1556,46,374,950,248,10,1556,15,6,40.0,8,53.3,950,5023,2259
2296,Nicolò Rovella,29,0,4,17,9,0,29,2,2,100.0,0,0.0,21,125,66
2297,Amir Rrahmani,2372,228,955,1327,102,29,2372,6,3,50.0,2,33.3,1573,8201,5024
2298,Ruan,1136,191,681,431,28,13,1136,4,3,75.0,1,25.0,601,2703,1221
2299,Rubén,473,24,130,195,160,21,473,24,12,50.0,10,41.7,224,1612,838
2300,Antonio Rüdiger,1814,194,907,840,79,25,1814,4,3,75.0,1,25.0,1216,5991,3731
2301,Sebastian Rudy,547,25,141,296,112,4,547,3,0,0.0,3,100.0,247,1017,461
2302,Daniele Rugani,325,61,204,112,9,4,325,1,1,100.0,0,0.0,187,844,496
2303,Matteo Ruggeri,722,24,198,304,224,17,722,9,4,44.4,5,55.6,342,1508,777
2304,Mário Rui,1864,36,381,946,552,11,1864,16,8,50.0,5,31.3,1101,4711,2976
2305,Aitor Ruibal,1062,44,338,468,278,24,1062,67,35,52.2,31,46.3,559,2936,1818
2306,Kays Ruiz,41,0,19,19,4,1,41,1,1,100.0,0,0.0,31,160,68
2307,Fabián Ruiz Peña,1971,53,411,1161,410,41,1971,30,18,60.0,12,40.0,1681,7230,3162
2308,Víctor Ruiz,315,50,180,128,8,4,315,0,0,,0,,167,877,447
2309,Gerónimo Rulli,579,476,577,3,0,0,579,0,0,,0,,335,1591,1061
2310,Alessandro Russo,55,47,55,0,0,0,55,0,0,,0,,33,125,68
2311,Franco Russo,78,12,47,28,3,0,78,0,0,,0,,43,163,63
2312,Georginio Rutter,124,4,13,47,65,20,124,25,9,36.0,13,52.0,76,351,126
2313,Georginio Rutter,338,9,27,98,219,67,338,71,34,47.9,34,47.9,235,1541,723
2314,Julian Ryerson,627,29,176,246,215,12,627,38,18,47.4,15,39.5,292,1652,690
2315,Julian Ryerson,1162,39,313,548,311,12,1162,47,17,36.2,22,46.8,646,3311,1758
2316,Frederik Rønnow,1340,883,1318,23,0,0,1340,0,0,,0,,861,4709,3107
2317,José Sá,1277,1153,1271,7,0,0,1277,2,2,100.0,0,0.0,731,4563,2991
2318,Youssouf Sabaly,1179,83,388,521,284,16,1179,39,19,48.7,13,33.3,619,3101,1754
2319,Halid Šabanović,352,23,84,178,94,6,352,12,4,33.3,8,66.7,232,1268,519
2320,Abdelhamid Sabiri,618,15,64,304,257,31,616,39,14,35.9,17,43.6,363,1503,536
2321,Marcel Sabitzer,377,18,69,200,110,20,377,3,1,33.3,1,33.3,209,751,361
2322,Marcel Sabitzer,548,10,88,323,141,9,548,3,1,33.3,2,66.7,312,1283,572
2323,Falaye Sacko,1503,135,519,692,315,29,1503,36,17,47.2,15,41.7,962,6066,2873
2324,Umar Sadiq,74,3,6,31,39,18,74,12,4,33.3,8,66.7,47,390,211
2325,Umar Sadiq,26,1,2,9,15,2,26,3,2,66.7,0,0.0,16,62,9
2326,Alexis Saelemaekers,836,13,105,337,407,50,836,72,31,43.1,32,44.4,503,3229,1563
2327,Wesley Saïd,270,2,11,145,121,41,270,26,17,65.4,9,34.6,220,1330,491
2328,Allan Saint-Maximin,598,5,69,198,348,77,598,99,57,57.6,33,33.3,435,4137,2512
2329,Théo Sainte-Luce,326,19,93,160,76,6,326,13,8,61.5,5,38.5,201,1032,417
2330,Samuel Sáiz,192,0,21,98,75,7,190,10,4,40.0,6,60.0,131,713,244
2331,Bukayo Saka,1882,21,160,474,1270,237,1879,161,61,37.9,69,42.9,1191,8403,4557
2332,Hamza Sakhi,1112,20,171,614,342,28,1112,27,15,55.6,6,22.2,834,5023,2110
2333,Mamadou Sakho,539,74,239,293,8,5,539,2,1,50.0,1,50.0,382,1940,1144
2334,Jacopo Sala,57,2,14,28,16,2,57,3,0,0.0,2,66.7,32,119,68
2335,Ibrahim Salah,154,2,24,59,75,5,154,18,13,72.2,5,27.8,121,1086,469
2336,Mohamed Salah,1634,4,83,539,1028,301,1630,135,51,37.8,72,53.3,1108,6393,3036
2337,Amine Salama,484,6,51,232,215,48,484,56,22,39.3,31,55.4,360,2756,1060
2338,Kike Salas,255,39,133,112,10,3,255,0,0,,0,,149,530,227
2339,William Saliba,2056,174,905,1094,64,15,2056,11,8,72.7,1,9.1,1323,6658,3908
2340,Dikeni-Rafid Salifou,0,0,0,0,0,0,0,0,0,,0,,0,0,0
2341,Mohammed Salisu,1504,220,756,634,124,25,1504,11,8,72.7,3,27.3,724,3383,1556
2342,Roland Sallai,465,11,72,194,202,40,465,27,12,44.4,12,44.4,274,1435,579
2343,Yoann Salmier,1764,252,871,821,89,20,1764,13,6,46.2,5,38.5,1235,7197,3568
2344,Salvi,254,4,31,81,145,18,254,9,3,33.3,6,66.7,139,920,459
2345,Lazar Samardzic,1098,20,160,572,381,38,1098,64,28,43.8,34,53.1,619,3575,1568
2346,Diadie Samassékou,23,1,5,15,3,0,23,1,1,100.0,0,0.0,9,39,13
2347,Mama Samba Baldé,1009,21,120,498,422,125,1007,124,56,45.2,54,43.5,687,4596,1725
2348,Brice Samba,1307,942,1291,18,0,0,1307,1,1,100.0,0,0.0,987,5296,3117
2349,Albert Sambi Lokonga,154,6,32,95,29,0,154,2,1,50.0,0,0.0,96,393,145
2350,Albert Sambi Lokonga,325,22,109,170,47,2,325,5,1,20.0,2,40.0,172,804,368
2351,Junior Sambia,504,21,114,221,172,13,504,29,10,34.5,17,58.6,258,1443,803
2352,Fede San Emeterio,834,64,251,498,91,8,834,5,2,40.0,2,40.0,392,1506,605
2353,Antonio Sanabria,946,11,49,457,450,117,945,41,23,56.1,11,26.8,496,2285,536
2354,Leandro Sanca,17,0,1,6,11,0,17,5,3,60.0,2,40.0,10,66,15
2355,Oihan Sancet,1269,17,114,623,561,80,1267,83,46,55.4,25,30.1,847,5286,2806
2356,Renato Sanches,753,17,106,479,179,18,753,22,13,59.1,7,31.8,648,3751,2154
2357,Alexis Sánchez,1234,7,69,513,663,145,1231,82,43,52.4,32,39.0,950,4916,1398
2358,Antonio Sánchez,602,18,150,279,187,16,602,26,12,46.2,14,53.8,349,2184,850
2359,Davinson Sánchez,719,99,364,310,46,10,719,6,2,33.3,3,50.0,406,1607,788
2360,Iván Sánchez,616,9,99,292,241,26,616,63,36,57.1,16,25.4,449,3611,1974
2361,Javi Sánchez,1444,219,838,577,41,15,1444,7,7,100.0,0,0.0,800,4466,2820
2362,Manu Sánchez,1385,64,330,619,451,43,1385,41,16,39.0,23,56.1,689,3461,1930
2363,Robert Sánchez,826,692,822,4,0,0,826,0,0,,0,,523,2418,1458
2364,Jadon Sancho,977,16,118,339,536,106,977,78,33,42.3,40,51.3,640,3825,2193
2365,Alex Sandro,1455,118,521,750,196,13,1455,28,19,67.9,4,14.3,763,4257,2489
2366,Leroy Sané,1379,10,111,616,683,101,1379,136,75,55.1,56,41.2,941,6150,2650
2367,Sidi Sané,10,1,1,4,5,0,10,1,0,0.0,0,0.0,5,15,12
2368,Morgan Sanson,9,1,1,4,4,0,9,0,0,,0,,5,11,9
2369,Morgan Sanson,843,11,115,479,265,36,843,46,17,37.0,19,41.3,641,4176,1880
2370,Nicola Sansone,314,4,26,139,156,29,314,19,4,21.1,11,57.9,209,1114,446
2371,Baptiste Santamaria,1499,41,271,1023,218,16,1499,17,9,52.9,7,41.2,1122,5728,2726
2372,Riccardo Saponara,606,12,66,235,317,61,606,42,18,42.9,19,45.2,409,2870,1567
2373,Pablo Sarabia,450,9,68,189,199,22,450,12,2,16.7,9,75.0,267,1195,522
2374,Pablo Sarabia,225,1,40,91,94,15,225,5,1,20.0,3,60.0,181,953,406
2375,Jeremy Sarmiento,100,0,13,39,48,10,100,11,6,54.5,4,36.4,69,386,129
2376,Amin Sarr,203,3,13,96,97,20,203,14,4,28.6,8,57.1,144,863,344
2377,Bouna Sarr,2,0,1,1,0,0,2,0,0,,0,,0,0,0
2378,Malang Sarr,590,54,210,366,17,1,590,4,2,50.0,2,50.0,457,2591,1656
2379,Mamadou Sarr,9,0,6,3,0,0,9,0,0,,0,,8,39,6
2380,Mouhamadou Sarr,89,74,88,1,0,0,89,0,0,,0,,32,133,75
2381,Martin Satriano,597,19,67,250,291,77,597,48,19,39.6,27,56.3,346,1840,737
2382,Téji Savanier,2067,41,289,1138,677,34,2061,138,72,52.2,42,30.4,1493,8500,3547
2383,Esteban Saveljich,0,0,0,0,0,0,0,0,0,,0,,0,0,0
2384,Stefan Savić,1317,166,647,636,35,6,1317,5,4,80.0,0,0.0,777,3967,2536
2385,Joe Scally,1373,84,456,663,263,20,1373,28,11,39.3,13,46.4,704,3297,1544
2386,Giorgio Scalvini,1762,124,687,861,226,32,1762,26,12,46.2,11,42.3,917,3552,1989
2387,Gianluca Scamacca,273,5,13,136,127,38,273,15,7,46.7,6,40.0,143,660,282
2388,Gustavo Scarpa,108,3,24,58,27,1,108,4,1,25.0,2,50.0,67,515,313
2389,Kevin Schade,291,7,38,94,165,48,291,35,12,34.3,18,51.4,147,1199,501
2390,Kevin Schade,100,3,12,37,52,13,100,12,3,25.0,8,66.7,48,319,129
2391,András Schäfer,391,15,90,189,125,14,391,32,9,28.1,14,43.8,203,1157,523
2392,Fabian Schär,2235,248,1101,938,213,73,2235,13,4,30.8,7,53.8,1214,6337,4115
2393,Derry Scherhant,101,5,21,47,37,7,101,16,6,37.5,10,62.5,62,283,68
2394,Patrik Schick,358,8,22,168,172,48,358,16,7,43.8,8,50.0,195,697,234
2395,Kingsley Schindler,699,37,165,305,234,25,699,22,8,36.4,11,50.0,345,1642,684
2396,Xaver Schlager,1090,35,275,677,160,3,1090,24,13,54.2,8,33.3,680,3392,1828
2397,Keven Schlotterbeck,11,2,8,3,0,0,11,0,0,,0,,2,3,3
2398,Keven Schlotterbeck,437,83,228,180,31,18,437,1,0,0.0,1,100.0,157,700,396
2399,Nico Schlotterbeck,2173,202,988,1097,111,23,2173,19,11,57.9,4,21.1,1342,6598,4158
2400,Jeffrey Schlupp,1193,63,281,640,293,48,1193,56,30,53.6,19,33.9,602,3035,1232
2401,Kasper Schmeichel,1258,1119,1253,5,0,0,1258,0,0,,0,,860,3975,2015
2402,Jonathan Schmid,34,2,8,15,11,2,34,1,1,100.0,0,0.0,10,39,16
2403,Romano Schmid,948,17,139,495,325,34,948,47,16,34.0,25,53.2,540,2606,1324
2404,Kenneth Schmidt,208,16,79,119,12,0,208,3,2,66.7,1,33.3,120,725,368
2405,Niklas Schmidt,718,19,113,441,181,19,718,46,33,71.7,10,21.7,432,2322,1073
2406,Benno Schmitz,1757,83,485,799,483,22,1757,11,3,27.3,7,63.6,777,3363,1919
2407,Jerdy Schouten,1807,81,492,1138,193,10,1807,48,27,56.3,13,27.1,1033,4285,1647
2408,Perr Schuurs,1479,145,759,671,67,17,1479,14,10,71.4,3,21.4,768,3730,1812
2409,Marvin Schwäbe,1457,1025,1439,20,0,0,1457,0,0,,0,,940,4444,2678
2410,Alexander Schwolow,916,752,910,5,1,1,916,0,0,,0,,494,2288,1124
2411,Manuel Sebastián,86,3,25,52,10,0,86,3,1,33.3,2,66.7,48,261,69
2412,Demba Seck,238,2,22,107,117,27,238,30,16,53.3,9,30.0,164,1395,752
2413,Haris Seferović,284,8,23,140,124,30,284,16,8,50.0,7,43.8,159,641,290
2414,Telasco Segovia,3,0,0,3,0,0,3,0,0,,0,,1,1,0
2415,Jacopo Segre,12,0,4,8,0,0,12,0,0,,0,,8,33,12
2416,Paul Seguin,417,7,81,187,150,11,417,14,7,50.0,6,42.9,219,1030,458
2417,Alidu Seidu,1646,109,710,805,158,3,1646,61,31,50.8,9,14.8,1168,7389,3574
2418,Davie Selke,108,7,14,49,47,12,107,4,1,25.0,3,75.0,54,260,137
2419,Davie Selke,298,17,28,147,126,53,298,9,4,44.4,5,55.6,131,504,254
2420,Matz Sels,1082,936,1076,8,0,0,1082,0,0,,0,,685,3758,2281
2421,Nélson Semedo,1858,139,589,837,451,29,1858,73,33,45.2,33,45.2,998,5308,2691
2422,Vivaldo Semedo,11,1,1,4,7,2,11,0,0,,0,,10,27,9
2423,Antoine Semenyo,102,8,24,43,39,5,102,6,3,50.0,2,33.3,58,508,239
2424,Marvin Senaya,7,2,4,1,2,0,7,0,0,,0,,4,30,11
2425,Marcos Senesi,1647,340,1037,568,57,16,1647,13,8,61.5,4,30.8,929,4383,2386
2426,Stefano Sensi,1442,22,276,880,299,11,1442,29,11,37.9,9,31.0,903,4511,1934
2427,Jaime Seoane,155,4,26,82,47,2,155,5,2,40.0,3,60.0,84,434,208
2428,Luigi Sepe,692,605,692,0,0,0,692,0,0,,0,,346,1709,1260
2429,Suat Serdar,936,32,189,549,219,32,936,74,36,48.6,31,41.9,463,2623,1226
2430,Leonardo Sernicola,1220,67,352,498,387,24,1220,57,24,42.1,22,38.6,592,3716,2045
2431,Ryan Sessegnon,493,29,157,170,168,27,493,11,5,45.5,4,36.4,233,1435,815
2432,Stephan El Shaarawy,1032,16,185,467,395,63,1032,70,26,37.1,39,55.7,619,3834,1842
2433,Eniss Shabani,7,0,2,4,1,0,7,0,0,,0,,6,18,9
2434,Luke Shaw,2388,175,810,1124,475,22,2388,39,14,35.9,17,43.6,1298,6356,3352
2435,Jonjo Shelvey,28,0,8,18,2,0,28,0,0,,0,,10,63,19
2436,Jonjo Shelvey,345,23,102,209,35,1,345,4,4,100.0,0,0.0,178,978,442
2437,Eldor Shomurodov,316,4,31,140,151,34,316,25,8,32.0,13,52.0,170,899,337
2438,Eldor Shomurodov,53,1,4,16,34,11,53,4,1,25.0,3,75.0,34,241,103
2439,Kaj Sierhuis,91,3,10,28,54,15,91,5,2,40.0,2,40.0,71,352,130
2440,Vincent Sierro,485,16,100,296,92,6,485,8,6,75.0,1,12.5,343,1717,666
2441,Kiliann Sildillia,1306,67,337,706,271,18,1306,27,12,44.4,14,51.9,650,3159,1546
2442,André Silva,717,8,39,281,409,120,717,61,21,34.4,29,47.5,478,2386,984
2443,Bernardo Silva,1772,31,281,797,707,92,1772,64,28,43.8,29,45.3,1115,7092,3523
2444,Caio Henrique Oliveira Silva,2218,105,621,1025,595,36,2218,33,19,57.6,8,24.2,1413,8270,4299
2445,David Silva,1378,24,136,700,560,78,1378,47,19,40.4,19,40.4,881,4932,2318
2446,Rui Silva,936,782,932,5,0,0,936,1,1,100.0,0,0.0,462,2369,1283
2447,Thiago Silva,2302,348,1167,1081,58,24,2302,4,3,75.0,0,0.0,1460,6608,3887
2448,Marco Silvestri,1267,1140,1267,0,0,0,1267,0,0,,0,,625,2964,2110
2449,Abdallah Sima,589,23,54,271,281,78,589,50,21,42.0,25,50.0,404,2855,915
2450,Mohamed Simakan,1301,89,434,668,211,28,1301,31,12,38.7,15,48.4,768,3765,2170
2451,Giovanni Simeone,194,4,16,87,92,25,194,15,7,46.7,5,33.3,144,722,225
2452,Ellis Simms,84,1,2,36,47,11,84,2,2,100.0,0,0.0,37,156,55
2453,Simo,79,14,32,46,2,0,79,0,0,,0,,46,241,143
2454,Moses Simon,967,5,103,321,567,104,966,95,34,35.8,50,52.6,729,6355,3150
2455,Unai Simón,1007,810,1001,7,0,0,1007,0,0,,0,,598,3166,1823
2456,Lassine Sinayoko,787,27,125,329,355,76,787,60,28,46.7,24,40.0,579,3939,1782
2457,Wilfried Singo,1354,46,299,649,420,59,1354,54,30,55.6,13,24.1,708,3749,1789
2458,Luis Sinisterra,469,7,50,212,215,32,469,42,19,45.2,17,40.5,281,1740,931
2459,Daley Sinkgraven,260,13,81,119,61,7,260,6,3,50.0,3,50.0,129,606,300
2460,Tobias Sippel,272,229,272,0,0,0,272,0,0,,0,,141,635,441
2461,Hugo Siquet,11,2,4,7,0,0,11,0,0,,0,,3,8,0
2462,Salvatore Sirigu,40,38,40,0,0,0,40,0,0,,0,,26,237,118
2463,Ibrahima Sissoko,803,40,177,464,176,28,803,17,8,47.1,8,47.1,543,2796,1159
2464,Moussa Sissoko,963,32,189,562,240,25,963,36,15,41.7,19,52.8,700,4357,2141
2465,Tim Skarke,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49
2466,Tim Skarke,212,4,25,80,108,10,212,11,2,18.2,9,81.8,99,509,182
2467,Ellyes Skhiri,2056,105,583,1207,287,54,2056,32,24,75.0,8,25.0,1123,6762,3462
2468,Oliver Skipp,915,45,245,554,124,7,915,15,11,73.3,3,20.0,496,2147,941
2469,Leo Skiri Østigård,401,35,176,209,17,2,401,0,0,,0,,259,1619,939
2470,Łukasz Skorupski,1311,1189,1306,5,0,0,1311,0,0,,0,,707,3512,2253
2471,Robert Skov,906,32,210,373,335,37,904,27,7,25.9,16,59.3,453,2377,1188
2472,Milan Škriniar,1546,151,741,721,90,13,1546,3,3,100.0,0,0.0,976,4478,2134
2473,Naatan Skyttä,14,1,2,7,5,3,14,0,0,,0,,11,93,49
2474,Islam Slimani,467,13,30,269,170,45,466,13,4,30.8,8,61.5,358,1550,467
2475,Chris Smalling,1657,254,977,637,52,34,1657,4,2,50.0,1,25.0,877,3859,1889
2476,Adam Smith,1527,112,602,650,296,17,1527,30,6,20.0,17,56.7,647,2762,1368
2477,Emile Smith Rowe,102,1,14,37,51,9,102,5,2,40.0,3,60.0,68,303,119
2478,Hrvoje Smolčić,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609
2479,Cédric Soares,27,2,8,9,10,0,27,0,0,,0,,14,87,67
2480,Cédric Soares,213,10,58,89,66,3,213,2,2,100.0,0,0.0,120,496,242
2481,Danilo Soares,1251,90,469,643,154,2,1251,22,8,36.4,12,54.5,507,2188,908
2482,Eduard Sobol,479,19,97,230,156,8,479,25,11,44.0,9,36.0,300,1781,771
2483,Rubén Sobrino,952,37,209,401,359,75,952,75,29,38.7,36,48.0,542,3550,1609
2484,Alex Sola,252,12,73,99,84,6,252,16,7,43.8,5,31.3,116,739,298
2485,Dominic Solanke,1012,54,157,423,454,159,1012,110,45,40.9,54,49.1,638,4488,1731
2486,Augusto Solari,160,1,28,88,45,6,160,5,1,20.0,3,60.0,88,337,155
2487,Ola Solbakken,227,8,28,94,109,20,227,14,5,35.7,6,42.9,134,613,220
2488,Nikola Soldo,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722
2489,Carlos Soler,143,2,13,62,68,4,142,2,1,50.0,0,0.0,83,508,223
2490,Carlos Soler,749,14,105,359,290,25,749,12,5,41.7,4,33.3,626,2884,1120
2491,François-Joseph Sollacaro,150,121,150,0,0,0,150,0,0,,0,,83,578,322
2492,Manor Solomon,292,9,62,91,147,11,292,37,19,51.4,15,40.5,191,1555,723
2493,Yann Sommer,638,444,636,2,0,0,638,0,0,,0,,420,1803,981
2494,Yann Sommer,779,603,770,9,0,0,779,2,2,100.0,0,0.0,525,2377,1226
2495,Brandon Soppy,48,2,8,19,21,3,48,6,1,16.7,4,66.7,33,272,137
2496,Brandon Soppy,413,8,90,185,143,22,413,26,6,23.1,13,50.0,220,1230,679
2497,David Soria,1224,1011,1216,11,0,0,1224,0,0,,0,,541,3493,2322
2498,Roberto Soriano,739,25,110,393,249,27,739,14,6,42.9,5,35.7,470,2620,1170
2499,Borna Sosa,1630,51,386,631,630,20,1630,33,17,51.5,13,39.4,890,4751,2414
2500,Joaquin Sosa,445,49,243,195,8,3,445,4,3,75.0,0,0.0,281,1593,958
2501,Hugo Sotelo,24,0,5,16,3,0,24,0,0,,0,,20,52,19
2502,Florian Sotoca,1887,55,212,915,775,140,1884,40,16,40.0,18,45.0,1446,7373,2546
2503,Riccardo Sottil,368,1,17,88,268,52,368,47,13,27.7,21,44.7,302,2822,1548
2504,Tomáš Souček,1366,124,432,652,288,71,1366,17,2,11.8,12,70.6,544,2087,695
2505,Matìas Soulé,235,4,45,93,99,16,235,25,12,48.0,11,44.0,143,990,453
2506,Moussa Soumano,101,1,4,54,43,10,101,7,5,71.4,2,28.6,69,394,100
2507,Adama Soumaoro,1226,158,649,557,23,7,1226,3,2,66.7,0,0.0,721,3553,1787
2508,Boubakary Soumaré,1091,45,319,675,112,2,1091,22,12,54.5,6,27.3,588,2940,1182
2509,Arnaud Souquet,185,17,57,93,37,3,185,7,2,28.6,4,57.1,98,532,245
2510,Dyego Sousa,256,16,34,110,114,35,256,13,5,38.5,7,53.8,131,611,214
2511,Harry Souttar,663,104,365,282,20,15,663,5,3,60.0,0,0.0,390,1878,948
2512,Vinicius Souza,1242,79,337,746,164,20,1242,19,10,52.6,7,36.8,543,2552,972
2513,Djibril Sow,1810,50,361,1190,276,25,1810,21,11,52.4,6,28.6,1100,5055,2447
2514,Çağlar Söyüncü,382,71,226,147,12,7,382,1,1,100.0,0,0.0,185,1096,601
2515,Kevin Spadanuda,405,12,74,172,167,27,405,44,23,52.3,17,38.6,280,1971,758
2516,Djed Spence,12,0,3,1,8,2,12,1,0,0.0,0,0.0,8,92,66
2517,Djed Spence,394,23,102,204,98,8,394,27,15,55.6,9,33.3,268,1767,909
2518,Stijn Spierings,2428,96,582,1532,340,20,2428,40,16,40.0,13,32.5,1843,8655,3759
2519,Leonardo Spinazzola,1157,36,296,560,319,41,1157,59,25,42.4,28,47.5,698,5327,3192
2520,Marco Sportiello,486,429,481,5,0,0,486,0,0,,0,,277,1367,863
2521,Jack Stacey,174,17,67,62,47,2,174,8,3,37.5,5,62.5,74,462,221
2522,Anton Stach,1172,34,212,644,345,50,1172,51,25,49.0,21,41.2,549,3090,1519
2523,Kostas Stafylidis,564,43,187,288,92,3,564,14,8,57.1,4,28.6,240,1139,520
2524,Jens Stage,834,47,200,429,213,57,834,16,9,56.3,5,31.3,368,1523,655
2525,Veit Stange,3,0,2,1,0,0,3,1,1,100.0,0,0.0,1,29,0
2526,Josip Stanišić,689,29,206,370,117,5,689,9,5,55.6,2,22.2,452,2116,1180
2527,Junior Stanislas,34,0,3,15,16,3,34,0,0,,0,,18,92,13
2528,Jay Stansfield,35,2,7,14,15,7,35,0,0,,0,,13,88,35
2529,Niklas Stark,1516,174,812,673,39,11,1516,2,2,100.0,0,0.0,839,4648,2452
2530,Jason Steele,574,469,570,4,0,0,574,1,1,100.0,0,0.0,377,1675,868
2531,Calvin Stengs,119,0,14,47,61,6,119,10,6,60.0,3,30.0,105,727,332
2532,Pascal Stenzel,259,14,90,117,54,2,259,4,0,0.0,3,75.0,109,410,221
2533,Jack Stephens,33,4,8,17,8,0,33,0,0,,0,,16,135,86
2534,Jack Stephens,665,125,364,275,28,7,665,3,3,100.0,0,0.0,368,1674,863
2535,Raheem Sterling,910,8,63,278,583,121,910,93,39,41.9,46,49.5,651,4002,2153
2536,Angelo Stiller,466,17,106,243,121,11,466,7,3,42.9,3,42.9,226,951,357
2537,Lars Stindl,980,22,127,554,301,47,980,22,8,36.4,11,50.0,552,2050,903
2538,Kevin Stöger,1917,32,281,1081,571,37,1914,52,22,42.3,21,40.4,901,4339,2056
