,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
894,Daniel Fuzato,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
895,Matteo Gabbia,0,4,2,50.0,0.53,0.26,0.00,0.00,17.4,0,0,0,0.2,0.2,0.06
896,Manolo Gabbiadini,11,85,35,41.2,3.76,1.55,0.12,0.29,21.8,12,1,1,8.1,7.3,0.09
897,Gabriel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
898,Ruben Gabrielsen,0,4,1,25.0,0.55,0.14,0.00,0.00,9.6,0,0,0,0.4,0.4,0.09
899,Mijat Gaćinović,0,25,7,28.0,2.15,0.60,0.00,0.00,20.8,2,0,0,3.1,3.1,0.12
900,Luca Gagliano,1,2,2,100.0,3.46,3.46,0.50,0.50,13.1,0,0,0,0.7,0.7,0.33
901,Roberto Gagliardini,4,34,15,44.1,1.70,0.75,0.12,0.27,16.2,0,0,0,4.7,4.6,0.14
902,Riccardo Gagliolo,3,31,8,25.8,1.07,0.28,0.10,0.38,18.6,0,0,0,2.8,2.8,0.09
903,Nicolás Gaitán,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
904,Marvin Gakpa,0,14,2,14.3,2.69,0.38,0.00,0.00,23.2,2,0,0,0.6,0.6,0.05
905,Enric Gallego,3,21,7,33.3,2.15,0.72,0.14,0.43,12.7,0,0,0,2.9,2.9,0.14
906,Enric Gallego,0,3,1,33.3,1.65,0.55,0.00,0.00,10.6,0,0,0,0.2,0.2,0.08
907,Kévin Gameiro,6,18,9,50.0,1.02,0.51,0.33,0.67,14.1,0,0,1,5.3,4.5,0.25
908,Fran Gámez,0,14,2,14.3,0.71,0.10,0.00,0.00,21.1,0,0,0,0.6,0.6,0.04
909,Idrissa Gana Gueye,1,11,3,27.3,0.60,0.16,0.09,0.33,18.0,0,0,0,1.3,1.3,0.12
910,Ignatius Ganago,3,17,5,29.4,1.23,0.36,0.18,0.60,18.0,0,0,0,1.9,1.9,0.11
911,Ezequiel Garay,0,7,3,42.9,0.44,0.19,0.00,0.00,12.8,0,0,0,0.6,0.6,0.08
912,Dani García,0,14,0,0.0,0.42,0.00,0.00,,21.8,0,0,0,0.6,0.6,0.05
913,David García,0,18,5,27.8,0.58,0.16,0.00,0.00,11.6,0,0,0,1.7,1.7,0.10
914,Eric García,0,2,1,50.0,0.23,0.11,0.00,0.00,7.1,0,0,0,0.5,0.5,0.27
915,Javi García,0,3,1,33.3,0.72,0.24,0.00,0.00,14.9,0,0,0,0.2,0.2,0.06
916,Manu García,0,19,6,31.6,0.87,0.27,0.00,0.00,13.1,0,0,0,2.0,2.0,0.10
917,Raúl García,0,8,3,37.5,0.71,0.27,0.00,0.00,27.0,1,0,0,0.2,0.2,0.03
918,Raúl García,15,74,26,35.1,2.32,0.82,0.11,0.31,19.0,0,7,7,11.0,5.4,0.07
919,Raúl García,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
920,Rubén García,8,55,19,34.5,2.26,0.78,0.13,0.37,19.8,9,1,1,7.2,6.4,0.12
921,Unai García,1,2,1,50.0,0.34,0.17,0.50,1.00,9.4,0,0,0,0.3,0.3,0.16
922,Víctor García,1,2,1,50.0,2.05,1.02,0.50,1.00,10.0,0,0,0,0.1,0.1,0.06
923,James Garner,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
924,Manuel Garrido,0,1,1,100.0,0.78,0.78,0.00,0.00,12.7,0,0,0,0.5,0.5,0.46
925,Mario Gaspar,0,14,1,7.1,0.64,0.05,0.00,0.00,17.5,0,0,0,1.2,1.2,0.09
926,Daniele Gastaldello,0,1,0,0.0,0.23,0.00,0.00,,14.0,0,0,0,0.1,0.1,0.05
927,Dwight Gayle,4,23,10,43.5,2.44,1.06,0.17,0.40,11.9,1,0,0,4.3,4.3,0.19
928,Paulo Gazzaniga,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
929,Jean-Philippe Gbamin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
930,Yann Gboho,1,3,1,33.3,1.19,0.40,0.33,1.00,12.4,0,0,0,0.2,0.2,0.08
931,David de Gea,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
932,Theodor Gebre Selassie,2,12,3,25.0,0.44,0.11,0.17,0.67,10.8,0,0,0,1.5,1.5,0.12
933,Dennis Geiger,0,12,0,0.0,0.95,0.00,0.00,,20.0,1,0,0,0.9,0.9,0.08
934,Jérémy Gélin,0,3,0,0.0,0.29,0.00,0.00,,9.3,0,0,0,0.5,0.5,0.15
935,Christian Gentner,3,35,11,31.4,1.29,0.41,0.09,0.27,18.1,0,0,0,2.4,2.4,0.07
936,Yannick Gerhardt,2,11,4,36.4,1.20,0.43,0.18,0.50,17.4,0,0,0,2.0,2.0,0.18
937,Valère Germain,2,20,4,20.0,1.33,0.27,0.10,0.50,13.3,0,0,0,1.3,1.3,0.07
938,Gervinho,7,56,22,39.3,2.22,0.87,0.13,0.32,15.7,0,0,1,9.4,8.6,0.15
939,Anwar El Ghazi,4,51,19,37.3,2.24,0.83,0.06,0.16,18.9,5,1,1,6.2,5.4,0.11
940,Rachid Ghezzal,1,11,4,36.4,1.20,0.43,0.09,0.25,21.2,3,0,0,0.5,0.5,0.05
941,Andrea Ghezzi,0,2,0,0.0,4.86,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.07
942,Paolo Ghiglione,0,23,5,21.7,1.21,0.26,0.00,0.00,22.9,0,0,0,1.8,1.8,0.08
943,Andrea Ghion,0,1,0,0.0,1.87,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.06
944,Saman Ghoddos,1,6,3,50.0,2.34,1.17,0.17,0.33,20.1,1,0,0,0.7,0.7,0.12
945,Faouzi Ghoulam,0,4,2,50.0,0.96,0.48,0.00,0.00,25.0,1,0,0,0.2,0.2,0.04
946,Morgan Gibbs-White,0,2,0,0.0,1.40,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.05
947,Niko Gießelmann,1,14,3,21.4,0.61,0.13,0.07,0.33,22.2,2,0,0,0.6,0.6,0.04
948,Rafał Gikiewicz,0,2,1,50.0,0.06,0.03,0.00,0.00,9.0,0,0,0,0.3,0.3,0.13
949,Bryan Gil,1,14,4,28.6,2.26,0.65,0.07,0.25,18.3,0,0,0,1.0,1.0,0.07
950,Bryan Gil,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
951,Billy Gilmour,0,1,0,0.0,0.46,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02
952,Daniel Ginczek,3,24,6,25.0,2.81,0.70,0.13,0.50,14.9,0,0,0,3.2,3.2,0.13
953,Matthias Ginter,1,18,7,38.9,0.58,0.23,0.06,0.14,13.4,0,0,0,1.7,1.7,0.10
954,Andrei Girotto,1,22,5,22.7,0.91,0.21,0.05,0.20,19.8,0,0,0,1.3,1.3,0.06
955,Olivier Giroud,8,39,19,48.7,3.53,1.72,0.21,0.42,11.5,1,0,0,7.3,7.3,0.19
956,Klaus Gjasula,2,14,4,28.6,0.55,0.16,0.14,0.50,14.5,0,0,1,2.1,1.3,0.10
957,Kamil Glik,1,12,3,25.0,0.52,0.13,0.08,0.33,8.1,0,0,0,2.2,2.2,0.19
958,Serge Gnabry,12,95,40,42.1,3.90,1.64,0.13,0.30,15.6,0,0,0,13.1,13.1,0.14
959,Joris Gnagnon,0,9,1,11.1,0.63,0.07,0.00,0.00,12.5,0,0,0,0.6,0.6,0.07
960,Eddy Gnahoré,0,7,0,0.0,0.56,0.00,0.00,,17.0,0,0,0,0.9,0.9,0.12
961,Ben Godfrey,0,15,6,40.0,0.51,0.20,0.00,0.00,18.2,0,0,0,0.7,0.7,0.05
962,Diego Godín,1,11,2,18.2,0.61,0.11,0.09,0.50,13.3,0,0,0,0.9,0.9,0.08
963,Akaki Gogia,0,1,0,0.0,0.74,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.03
964,Mauro Goicoechea,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
965,Edoardo Goldaniga,1,6,4,66.7,0.69,0.46,0.17,0.25,11.1,0,0,0,1.0,1.0,0.23
966,Benjamin Goller,0,2,0,0.0,0.62,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.07
967,Pierluigi Gollini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
968,Aleksandr Golovin,3,38,14,36.8,1.66,0.61,0.08,0.21,21.3,1,0,0,3.4,3.4,0.09
969,André Gomes,0,5,0,0.0,0.31,0.00,0.00,,23.5,0,0,0,0.2,0.2,0.03
970,Angel Gomes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
971,Ibai Gómez,0,14,4,28.6,1.81,0.52,0.00,0.00,19.7,2,0,0,1.2,1.2,0.08
972,Joe Gomez,0,1,0,0.0,0.04,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.03
973,Maxi Gómez,10,40,19,47.5,1.68,0.80,0.25,0.53,13.5,0,0,1,6.2,5.4,0.13
974,Moi Gómez,5,36,14,38.9,1.40,0.54,0.14,0.36,21.5,1,0,0,3.2,3.2,0.09
975,Papu Gómez,7,95,41,43.2,3.01,1.30,0.07,0.17,20.1,2,0,0,7.8,7.8,0.08
976,Sergi Gómez,0,3,0,0.0,0.38,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.08
977,Victor Gomez,0,5,0,0.0,0.35,0.00,0.00,,23.3,0,0,0,0.2,0.2,0.03
978,Alfred Gomis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
979,Maxime Gonalons,0,6,4,66.7,0.36,0.24,0.00,0.00,18.8,0,0,0,0.3,0.3,0.05
980,Mathieu Goncalves,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
981,Jérôme Gondorf,0,2,1,50.0,1.50,0.75,0.00,0.00,27.1,0,0,0,0.1,0.1,0.03
982,Álvaro González,0,13,3,23.1,0.72,0.17,0.00,0.00,13.6,0,0,0,1.0,1.0,0.07
983,Bruno González,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
984,Bruno González,0,1,0,0.0,0.20,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.03
985,Édgar González,0,6,1,16.7,0.79,0.13,0.00,0.00,7.4,0,0,0,1.3,1.3,0.22
986,Gonzalo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
987,Anthony Gordon,0,6,1,16.7,1.23,0.20,0.00,0.00,20.8,0,0,0,0.3,0.3,0.05
988,Leon Goretzka,6,39,15,38.5,2.32,0.89,0.15,0.40,17.7,0,0,0,5.5,5.5,0.14
989,Andoni Gorosabel,0,1,1,100.0,0.13,0.13,0.00,0.00,30.2,0,0,0,0.0,0.0,0.02
990,Robin Gosens,9,52,19,36.5,1.79,0.65,0.17,0.47,14.9,0,0,0,5.9,5.9,0.11
991,Dan Gosling,3,13,6,46.2,0.93,0.43,0.23,0.50,11.6,0,0,0,2.9,2.9,0.22
992,Mario Götze,3,7,3,42.9,1.21,0.52,0.29,0.67,12.3,0,1,1,2.0,1.2,0.18
993,Prince-Désir Gouano,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
994,Amine Gouiri,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
995,Jeffrey Gouweleeuw,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
996,Max Gradel,3,36,11,30.6,1.98,0.61,0.03,0.09,20.9,6,2,3,5.2,2.8,0.08
997,Samuel Grandsir,3,28,9,32.1,1.69,0.54,0.11,0.33,15.8,0,0,0,2.4,2.4,0.09
998,Esteban Granero,1,7,7,100.0,1.33,1.33,0.14,0.14,16.5,0,0,0,1.7,1.7,0.25
999,Alberto Grassi,1,8,2,25.0,1.12,0.28,0.13,0.50,21.0,0,0,0,0.3,0.3,0.04
1000,Andre Gray,2,19,6,31.6,2.26,0.72,0.11,0.33,12.7,0,0,0,2.4,2.4,0.13
1001,Demarai Gray,2,22,7,31.8,3.18,1.01,0.09,0.29,19.8,3,0,1,2.8,2.0,0.09
1002,Jack Grealish,8,72,23,31.9,2.00,0.64,0.11,0.35,18.5,1,0,1,6.8,6.0,0.08
1003,Mason Greenwood,10,39,20,51.3,2.66,1.36,0.26,0.50,17.0,0,0,0,2.9,2.9,0.07
1004,Michael Gregoritsch,0,4,0,0.0,1.19,0.00,0.00,,16.1,1,0,0,0.2,0.2,0.05
1005,Michael Gregoritsch,1,24,8,33.3,2.61,0.87,0.04,0.13,13.6,2,0,0,3.9,3.9,0.16
1006,Clément Grenier,1,7,2,28.6,0.75,0.21,0.14,0.50,30.7,5,0,0,0.7,0.7,0.10
1007,Antoine Griezmann,9,55,23,41.8,1.94,0.81,0.16,0.39,14.9,0,0,0,7.2,7.2,0.13
1008,Vincenzo Grifo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1009,Vincenzo Grifo,4,48,17,35.4,2.67,0.95,0.06,0.18,23.5,12,1,1,3.5,2.7,0.06
1010,Florian Grillitsch,0,17,1,5.9,0.64,0.04,0.00,0.00,20.4,0,0,0,1.3,1.3,0.08
1011,Jérémy Grimm,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1012,Christian Groß,0,3,0,0.0,0.31,0.00,0.00,,15.6,0,0,0,0.2,0.2,0.06
1013,Pascal Groß,2,29,9,31.0,1.45,0.45,0.07,0.22,22.6,4,0,0,1.6,1.6,0.06
1014,Carlos Gruezo,0,6,0,0.0,0.61,0.00,0.00,,25.6,0,0,0,0.2,0.2,0.03
1015,Marko Grujić,4,36,13,36.1,1.34,0.48,0.11,0.31,18.0,0,0,0,4.9,4.9,0.14
1016,Vicente Guaita,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1017,Andrés Guardado,0,12,4,33.3,0.53,0.18,0.00,0.00,22.3,0,0,0,1.0,1.0,0.08
1018,Sergi Guardiola,8,56,19,33.9,1.90,0.64,0.14,0.42,18.8,3,0,1,6.3,5.4,0.10
1019,Nemanja Gudelj,0,7,1,14.3,0.52,0.07,0.00,0.00,25.8,1,0,0,0.3,0.3,0.05
1020,Gonçalo Guedes,2,23,9,39.1,1.64,0.64,0.09,0.22,22.2,0,0,0,1.0,1.0,0.04
1021,Mattéo Guendouzi,0,11,5,45.5,0.57,0.26,0.00,0.00,22.2,0,0,0,0.8,0.8,0.07
1022,Raphaël Guerreiro,8,40,15,37.5,1.54,0.58,0.20,0.53,20.1,7,0,0,4.6,4.6,0.12
1023,Adrián Guerrero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1024,Ander Guevara,0,3,0,0.0,0.29,0.00,0.00,,29.6,0,0,0,0.1,0.1,0.02
1025,Babacar Guèye,0,2,0,0.0,1.64,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.12
1026,John Guidetti,0,2,0,0.0,1.87,0.00,0.00,,21.1,1,0,0,0.1,0.1,0.07
1027,Josuha Guilavogui,0,24,6,25.0,1.05,0.26,0.00,0.00,18.6,0,0,0,1.3,1.3,0.05
1028,Frederic Guilbert,0,8,3,37.5,0.35,0.13,0.00,0.00,21.8,0,0,0,0.3,0.3,0.04
1029,Hugo Guillamón,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1030,Bruno Guimarães,0,2,0,0.0,0.67,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.05
1031,Serhou Guirassy,9,41,15,36.6,1.92,0.70,0.15,0.40,18.1,2,3,4,8.9,5.7,0.14
1032,Rafik Guitane,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1033,Péter Gulácsi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1034,Manuel Gulde,1,14,2,14.3,0.92,0.13,0.07,0.50,10.6,0,0,0,1.6,1.6,0.11
1035,Sinan Gümüş,0,3,2,66.7,2.81,1.87,0.00,0.00,18.0,0,0,0,0.1,0.1,0.05
1036,İlkay Gündoğan,2,31,6,19.4,1.38,0.27,0.03,0.17,21.5,2,1,2,4.0,2.4,0.08
1037,Angus Gunn,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1038,Christian Günter,2,32,8,25.0,0.95,0.24,0.06,0.25,22.6,2,0,0,1.3,1.3,0.04
1039,Koray Günter,0,6,1,16.7,0.20,0.03,0.00,0.00,13.8,0,0,0,0.4,0.4,0.06
1040,Régis Gurtner,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1041,Luiz Gustavo,0,2,0,0.0,0.95,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.07
1042,Jonathan de Guzmán,0,1,0,0.0,1.03,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.04
1043,Erling Haaland,13,34,19,55.9,2.88,1.61,0.38,0.68,12.1,0,0,0,8.8,8.8,0.26
1044,Janik Haberer,2,13,4,30.8,0.68,0.21,0.15,0.50,19.9,0,0,0,0.6,0.6,0.05
1045,Alexander Hack,0,8,1,12.5,0.89,0.11,0.00,0.00,20.6,0,0,0,0.5,0.5,0.06
1046,Munir El Haddadi,5,45,15,33.3,3.24,1.08,0.11,0.33,17.0,1,0,0,3.0,3.0,0.07
1047,André Hahn,1,15,4,26.7,1.92,0.51,0.07,0.25,15.7,0,0,1,2.6,1.9,0.12
1048,Amadou Haidara,0,19,6,31.6,2.26,0.71,0.00,0.00,24.8,0,0,0,0.7,0.7,0.04
1049,Achraf Hakimi,5,38,20,52.6,1.26,0.66,0.13,0.25,16.2,3,0,0,4.9,4.9,0.13
1050,Sébastien Haller,7,56,26,46.4,2.22,1.03,0.13,0.27,11.4,0,0,0,8.0,8.0,0.14
1051,Marcel Halstenberg,3,31,9,29.0,1.11,0.32,0.10,0.33,20.8,7,0,0,2.1,2.1,0.07
1052,Romain Hamouma,6,20,12,60.0,2.08,1.25,0.30,0.50,13.2,1,0,0,4.1,4.1,0.20
1053,Samir Handanović,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1054,Grant Hanley,0,8,2,25.0,0.57,0.14,0.00,0.00,10.3,0,0,0,0.6,0.6,0.08
1055,Lukáš Haraslín,1,10,2,20.0,2.34,0.47,0.10,0.50,19.7,0,0,0,1.0,1.0,0.10
1056,Amine Harit,6,28,11,39.3,1.20,0.47,0.18,0.45,22.0,0,1,1,3.3,2.5,0.09
1057,Martin Harnik,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1058,Makoto Hasebe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1059,Hans Hateboer,0,19,3,15.8,0.73,0.11,0.00,0.00,13.1,0,0,0,2.3,2.3,0.12
1060,Kortney Hause,1,20,3,15.0,1.17,0.17,0.05,0.33,8.3,0,0,0,2.5,2.5,0.13
1061,Kai Havertz,12,58,25,43.1,2.13,0.92,0.19,0.44,15.6,0,1,1,9.1,8.4,0.14
1062,Isaac Hayden,1,18,3,16.7,0.73,0.12,0.06,0.33,20.9,0,0,0,1.2,1.2,0.07
1063,Eden Hazard,1,19,13,68.4,1.59,1.09,0.05,0.08,16.7,0,0,0,2.1,2.1,0.11
1064,Thorgan Hazard,7,50,21,42.0,1.89,0.79,0.14,0.33,18.5,0,0,0,5.4,5.4,0.11
1065,Tom Heaton,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1066,Jonas Hector,4,30,9,30.0,1.11,0.33,0.13,0.44,17.2,2,0,0,1.9,1.8,0.06
1067,Dominique Heintz,0,4,2,50.0,0.15,0.07,0.00,0.00,17.9,0,0,0,0.2,0.2,0.06
1068,Dean Henderson,0,1,0,0.0,0.03,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.06
1069,Jordan Henderson,4,20,8,40.0,0.80,0.32,0.20,0.50,19.2,1,0,0,1.1,1.1,0.05
1070,Liam Henderson,0,3,0,0.0,1.38,0.00,0.00,,34.0,0,0,0,0.1,0.1,0.02
1071,Jeff Hendrick,2,22,6,27.3,1.03,0.28,0.09,0.33,18.9,1,0,0,1.7,1.7,0.08
1072,Wayne Hennessey,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1073,Rouwen Hennings,15,69,23,33.3,2.53,0.84,0.16,0.48,17.4,2,4,4,10.8,7.7,0.11
1074,Benjamin Henrichs,0,10,1,10.0,1.01,0.10,0.00,0.00,20.1,0,0,0,0.7,0.7,0.07
1075,Dalbert Henrique,0,18,5,27.8,0.65,0.18,0.00,0.00,23.9,0,0,0,0.8,0.8,0.05
1076,Christophe Hérelle,3,6,3,50.0,0.49,0.24,0.50,1.00,16.6,0,0,0,1.2,1.2,0.21
1077,Mario Hermoso,0,3,2,66.7,0.22,0.15,0.00,0.00,28.0,0,0,0,0.3,0.3,0.09
1078,Aridane Hernández,3,12,3,25.0,0.41,0.10,0.25,1.00,9.3,0,0,0,2.2,2.2,0.18
1079,Javier Hernández,1,3,2,66.7,2.52,1.68,0.33,0.50,17.3,1,0,0,1.0,1.0,0.33
1080,Javier Hernández,1,13,6,46.2,2.61,1.21,0.08,0.17,11.0,0,0,0,3.0,3.0,0.23
1081,Juan Hernández,0,1,0,0.0,1.03,0.00,0.00,,17.8,0,0,0,0.0,0.0,0.03
1082,Lucas Hernández,0,3,1,33.3,0.29,0.10,0.00,0.00,19.6,0,0,0,0.4,0.4,0.15
1083,Onel Hernández,1,29,8,27.6,1.89,0.52,0.03,0.13,18.2,0,0,0,2.2,2.2,0.08
1084,Theo Hernández,6,50,17,34.0,1.60,0.54,0.12,0.35,18.1,0,0,0,5.8,5.8,0.12
1085,Hernani,0,35,8,22.9,1.30,0.30,0.00,0.00,26.7,8,0,0,1.3,1.3,0.04
1086,Ander Herrera,1,6,2,33.3,0.99,0.33,0.17,0.50,20.5,0,0,0,0.3,0.3,0.06
1087,Héctor Herrera,0,14,1,7.1,1.12,0.08,0.00,0.00,20.4,0,0,0,0.8,0.8,0.06
1088,Sergio Herrera,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1089,Yangel Herrera,2,34,4,11.8,1.29,0.15,0.06,0.50,21.1,0,0,0,2.7,2.7,0.08
1090,Iago Herrerín,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1091,Patrick Herrmann,6,40,15,37.5,2.48,0.93,0.15,0.40,14.6,1,0,0,6.9,6.9,0.17
1092,Pablo Hervías,1,19,8,42.1,1.68,0.71,0.05,0.13,26.5,9,0,0,0.7,0.7,0.04
1093,Son Heung-min,11,80,37,46.3,2.91,1.34,0.14,0.30,17.2,1,0,1,8.9,8.0,0.10
1094,Gonzalo Higuaín,8,75,33,44.0,3.62,1.59,0.11,0.24,15.4,0,0,0,9.7,9.7,0.13
1095,Vitorino Hilton,0,13,0,0.0,0.47,0.00,0.00,,8.3,0,0,0,1.5,1.5,0.11
1096,Martin Hinteregger,8,44,16,36.4,1.46,0.53,0.18,0.50,16.2,1,0,0,3.8,3.8,0.09
1097,George Hirst,0,3,1,33.3,24.55,8.18,0.00,0.00,13.4,0,0,0,0.1,0.1,0.05
1098,Marwin Hitz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1099,André Hoffmann,2,14,4,28.6,0.52,0.15,0.14,0.50,15.9,0,0,0,1.1,1.1,0.08
1100,Nicolas Höfler,1,26,3,11.5,0.84,0.10,0.04,0.33,18.1,0,0,0,2.6,2.6,0.10
1101,Jonas Hofmann,5,24,10,41.7,1.32,0.55,0.21,0.50,17.4,3,0,0,4.4,4.4,0.18
1102,Jonas Hofmann,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1103,Marco Höger,0,1,0,0.0,0.13,0.00,0.00,,11.6,0,0,0,0.1,0.1,0.10
1104,Rob Holding,0,2,0,0.0,0.31,0.00,0.00,,6.3,0,0,0,0.2,0.2,0.11
1105,José Holebas,0,6,3,50.0,0.53,0.26,0.00,0.00,19.8,1,0,0,0.3,0.3,0.06
1106,Lucas Höler,8,51,22,43.1,1.85,0.80,0.16,0.36,14.1,0,0,1,8.9,8.1,0.16
1107,Mason Holgate,0,11,5,45.5,0.48,0.22,0.00,0.00,15.0,0,0,0,1.7,1.7,0.16
1108,Nathan Holland,0,1,1,100.0,2.73,2.73,0.00,0.00,28.7,0,0,0,0.0,0.0,0.02
1109,Gerrit Holtmann,1,24,9,37.5,2.03,0.76,0.04,0.11,22.1,0,0,0,1.1,1.1,0.05
1110,Josué Homawoo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1111,Franck Honorat,0,5,1,20.0,0.53,0.11,0.00,0.00,26.5,0,0,0,0.1,0.1,0.02
1112,Luca Horn,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1113,Timo Horn,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1114,Krisztofer Horváth,0,1,0,0.0,2.05,0.00,0.00,,27.7,0,0,0,0.0,0.0,0.02
1115,Conor Hourihane,3,29,10,34.5,1.70,0.59,0.10,0.30,21.4,6,0,0,1.7,1.7,0.06
1116,Lukáš Hrádecký,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1117,Benjamin Hübner,1,26,4,15.4,1.13,0.17,0.04,0.25,14.0,0,0,0,2.0,2.0,0.08
1118,Florian Hübner,0,6,1,16.7,0.64,0.11,0.00,0.00,6.9,0,0,0,1.5,1.5,0.24
1119,Callum Hudson-Odoi,1,21,4,19.0,2.19,0.42,0.05,0.25,18.3,0,0,0,1.9,1.9,0.09
1120,Will Hughes,1,27,3,11.1,1.08,0.12,0.04,0.33,19.3,0,0,0,2.3,2.3,0.08
1121,Mats Hummels,1,22,4,18.2,0.77,0.14,0.05,0.25,10.7,0,0,0,1.9,1.9,0.09
1122,Uwe Hünemeier,1,11,1,9.1,0.82,0.07,0.00,0.00,16.0,2,1,1,1.5,0.7,0.07
1123,Adrien Hunou,8,27,14,51.9,2.01,1.04,0.26,0.50,11.7,0,1,1,7.9,7.2,0.29
1124,Jannik Huth,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1125,Elseid Hysaj,1,5,3,60.0,0.30,0.18,0.20,0.33,20.4,0,0,0,0.2,0.2,0.04
1126,Suk Hyun-jun,1,12,3,25.0,4.12,1.03,0.08,0.33,15.5,0,0,0,1.0,1.0,0.08
1127,Pierre Højbjerg,0,46,11,23.9,1.50,0.36,0.00,0.00,22.0,0,0,0,3.2,3.2,0.07
1128,Simone Iacoponi,2,10,2,20.0,0.29,0.06,0.20,1.00,9.5,0,0,0,1.3,1.3,0.13
1129,Iago,1,2,1,50.0,0.27,0.13,0.50,1.00,11.1,0,0,0,0.7,0.7,0.35
1130,Robert Ibáñez,1,8,1,12.5,1.34,0.17,0.13,1.00,14.0,0,0,0,1.3,1.3,0.16
1131,Roger Ibanez,0,3,0,0.0,0.44,0.00,0.00,,9.2,0,0,0,0.3,0.3,0.10
1132,Jordon Ibe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
1133,Vedad Ibišević,7,27,12,44.4,1.93,0.86,0.22,0.50,13.4,0,1,1,5.4,4.7,0.17
1134,Vicente Iborra,1,21,4,19.0,0.71,0.14,0.05,0.25,14.8,0,0,0,3.8,3.8,0.18
1135,Didier Ibrahim Ndong,0,19,6,31.6,0.72,0.23,0.00,0.00,26.1,0,0,0,0.7,0.7,0.04
1136,Zlatan Ibrahimović,10,63,18,28.6,4.16,1.19,0.13,0.44,16.9,8,2,3,10.6,8.3,0.13
1137,Mauro Icardi,12,36,20,55.6,2.56,1.42,0.33,0.60,9.8,0,0,0,11.7,11.7,0.33
1138,Adam Idah,0,6,2,33.3,2.37,0.79,0.00,0.00,17.5,0,0,0,1.0,1.0,0.17
1139,Odion Ighalo,0,7,3,42.9,6.24,2.67,0.00,0.00,11.7,0,0,0,1.9,1.9,0.27
