,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
2187,Dani Raba,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2188,Dani Raba,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2189,Adrien Rabiot,0,26,7,26.9,1.02,0.28,0.00,0.00,17.2,0,0,0,2.1,2.1,0.08
2190,Uroš Račić,0,16,1,6.3,1.19,0.07,0.00,0.00,21.5,0,0,0,0.9,0.9,0.06
2191,Nemanja Radoja,0,5,1,20.0,0.37,0.07,0.00,0.00,18.7,0,0,0,0.3,0.3,0.07
2192,Nemanja Radonjić,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2193,Ivan Radovanović,1,18,5,27.8,1.54,0.43,0.06,0.20,23.3,1,0,0,1.0,1.0,0.05
2194,Ionuț Radu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2195,Ștefan Radu,0,2,1,50.0,0.32,0.16,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03
2196,Boris Radunović,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2197,Sidney Raebiger,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2198,Rafinha,1,14,2,14.3,1.20,0.17,0.07,0.50,16.9,1,0,0,2.5,2.5,0.18
2199,Rafinha,0,5,0,0.0,2.05,0.00,0.00,,18.4,1,0,0,0.2,0.2,0.05
2200,Antonio Raillo,2,9,4,44.4,0.53,0.24,0.22,0.50,11.6,0,0,0,0.7,0.7,0.08
2201,Antonio Raimondo,0,2,1,50.0,2.43,1.22,0.00,0.00,16.2,0,0,0,0.1,0.1,0.05
2202,Predrag Rajković,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2203,Jesurun Rak Sakyi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2204,Ivan Rakitić,4,29,10,34.5,1.20,0.41,0.10,0.30,22.4,4,1,2,3.2,1.6,0.06
2205,Diant Ramaj,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2206,Jonás Ramalho,0,2,0,0.0,0.74,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.02
2207,Adil Rami,3,5,3,60.0,0.38,0.23,0.60,1.00,6.8,0,0,0,0.8,0.8,0.15
2208,Sandro Ramírez,3,50,13,26.0,3.08,0.80,0.06,0.23,23.0,7,0,0,3.0,3.0,0.06
2209,Guilherme Ramos,0,7,3,42.9,0.70,0.30,0.00,0.00,13.7,0,0,0,0.2,0.2,0.03
2210,Sergio Ramos,2,12,4,33.3,1.35,0.45,0.17,0.50,14.8,0,0,0,1.8,1.8,0.16
2211,Aaron Ramsdale,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2212,Aaron Ramsey,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2213,Jacob Ramsey,6,34,11,32.4,1.24,0.40,0.18,0.55,18.3,0,0,0,4.0,4.0,0.12
2214,Luca Ranieri,1,9,4,44.4,0.39,0.17,0.11,0.25,16.6,0,0,0,0.6,0.6,0.07
2215,Andrea Ranocchia,0,2,1,50.0,0.53,0.26,0.00,0.00,7.3,0,0,0,0.5,0.5,0.23
2216,Raphinha,11,84,21,25.0,2.59,0.65,0.08,0.33,21.4,10,4,4,10.2,7.0,0.08
2217,Tobias Raschl,0,5,1,20.0,0.75,0.15,0.00,0.00,25.4,0,0,0,0.2,0.2,0.03
2218,Elba Rashani,8,30,12,40.0,1.53,0.61,0.27,0.67,13.7,0,0,0,5.2,5.2,0.17
2219,Marcus Rashford,4,22,12,54.5,1.60,0.87,0.18,0.33,17.7,1,0,0,2.9,2.9,0.13
2220,Milot Rashica,1,44,17,38.6,1.78,0.69,0.02,0.06,22.3,7,0,0,2.6,2.6,0.06
2221,Giacomo Raspadori,10,71,25,35.2,2.33,0.82,0.14,0.40,17.9,3,0,0,7.2,7.2,0.10
2222,Raúl,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2223,David Raum,3,25,8,32.0,0.82,0.26,0.12,0.38,19.8,5,0,0,1.7,1.7,0.07
2224,Nicola Ravaglia,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2225,David Raya,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2226,Ante Rebić,2,30,6,20.0,3.03,0.61,0.07,0.33,16.4,0,0,0,2.4,2.4,0.08
2227,Arkadiusz Reca,0,8,4,50.0,0.41,0.20,0.00,0.00,20.8,0,0,0,0.3,0.3,0.04
2228,Lluís Recasens,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2229,Nathan Redmond,1,26,9,34.6,1.28,0.44,0.04,0.11,21.2,1,0,0,1.7,1.7,0.07
2230,Sergio Reguilón,2,21,9,42.9,0.99,0.42,0.10,0.22,15.2,0,0,0,3.0,3.0,0.14
2231,Manolo Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2232,Pepe Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2233,Jeff Reine-Adélaïde,0,3,1,33.3,1.36,0.45,0.00,0.00,22.5,0,0,0,0.2,0.2,0.06
2234,Reinier,0,1,0,0.0,0.56,0.00,0.00,,9.4,0,0,0,0.2,0.2,0.21
2235,Karim Rekik,0,4,0,0.0,0.33,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.06
2236,Álex Remiro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2237,Panagiotis Retsos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2238,Panagiotis Retsos,0,1,0,0.0,2.81,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.05
2239,Marco Reus,9,51,22,43.1,1.83,0.79,0.18,0.41,15.8,8,0,0,11.5,11.5,0.23
2240,Elvis Rexhbeçaj,0,34,6,17.6,1.20,0.21,0.00,0.00,23.2,0,0,0,1.1,1.1,0.03
2241,Gio Reyna,2,11,6,54.5,2.26,1.23,0.18,0.33,16.1,1,0,0,1.7,1.7,0.16
2242,Bryan Reynolds,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2243,Nico Ribaudo,2,20,4,20.0,1.61,0.32,0.10,0.50,21.8,0,0,0,1.0,1.0,0.05
2244,Tiago Ribeiro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2245,Franck Ribéry,0,12,2,16.7,0.76,0.13,0.00,0.00,18.4,2,0,0,0.9,0.9,0.07
2246,Samuele Ricci,0,4,1,25.0,0.50,0.12,0.00,0.00,16.2,0,0,0,0.4,0.4,0.10
2247,Samuele Ricci,1,8,1,12.5,0.47,0.06,0.13,1.00,27.6,0,0,0,0.2,0.2,0.03
2248,Declan Rice,1,26,8,30.8,0.74,0.23,0.04,0.13,22.8,1,0,0,1.1,1.1,0.04
2249,Chris Richards,1,9,1,11.1,0.62,0.07,0.11,1.00,8.1,0,0,0,1.2,1.2,0.13
2250,Chris Richards,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2251,Omar Richards,0,4,0,0.0,0.82,0.00,0.00,,12.8,0,0,0,0.3,0.3,0.07
2252,Taylor Richards,0,1,0,0.0,3.60,0.00,0.00,,24.0,0,0,0,0.0,0.0,0.02
2253,Richarlison,10,69,20,29.0,2.46,0.71,0.10,0.35,16.4,2,3,3,9.2,6.8,0.10
2254,Marco Richter,5,44,17,38.6,2.32,0.90,0.11,0.29,20.1,3,0,0,3.2,3.2,0.07
2255,Diego Rico,0,10,1,10.0,0.55,0.05,0.00,0.00,26.3,0,0,0,0.2,0.2,0.02
2256,Sergio Rico,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2257,Sergio Rico,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2258,Jaïro Riedewald,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2259,Manuel Riemann,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,
2260,Tomás Rincón,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2261,Tomás Rincón,0,2,1,50.0,0.15,0.08,0.00,0.00,8.9,0,0,0,0.3,0.3,0.14
2262,Luis Rioja,1,44,16,36.4,1.27,0.46,0.02,0.06,18.3,0,0,0,3.0,3.0,0.07
2263,Renaud Ripart,2,41,13,31.7,1.95,0.62,0.05,0.15,16.1,0,0,0,3.1,3.1,0.07
2264,Mihailo Ristić,1,18,5,27.8,0.90,0.25,0.06,0.20,29.0,1,0,0,0.5,0.5,0.03
2265,Matt Ritchie,0,10,1,10.0,0.67,0.07,0.00,0.00,22.4,1,0,0,0.7,0.7,0.07
2266,Maxence Rivera,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2267,Rober,1,8,1,12.5,0.36,0.04,0.13,1.00,8.4,0,0,0,1.3,1.3,0.16
2268,Sergi Roberto,2,4,3,75.0,0.90,0.68,0.50,0.67,10.1,0,0,0,1.5,1.5,0.37
2269,Connor Roberts,1,6,4,66.7,0.32,0.21,0.17,0.25,21.7,0,0,0,0.4,0.4,0.06
2270,Patrick Roberts,0,1,0,0.0,6.43,0.00,0.00,,8.2,0,0,0,0.4,0.4,0.43
2271,Tyler Roberts,1,30,12,40.0,2.74,1.09,0.03,0.08,19.7,0,0,0,2.4,2.4,0.08
2272,Andrew Robertson,3,18,8,44.4,0.64,0.28,0.17,0.38,16.9,0,0,0,1.4,1.4,0.08
2273,Marc Roca,0,5,0,0.0,1.19,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.04
2274,Rubén Rochina,1,15,5,33.3,1.82,0.61,0.07,0.20,25.4,1,0,0,0.6,0.6,0.04
2275,Cimo Röcker,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2276,Enzo Roco,1,11,3,27.3,0.39,0.11,0.09,0.33,11.4,0,0,0,1.3,1.3,0.12
2277,Stian Rode Gregersen,1,6,1,16.7,0.28,0.05,0.17,1.00,8.9,0,0,0,1.2,1.2,0.20
2278,Sebastian Rode,1,6,2,33.3,0.71,0.24,0.17,0.50,18.8,0,0,0,0.8,0.8,0.14
2279,Joe Rodon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2280,Rodri,7,45,14,31.1,1.40,0.44,0.16,0.50,19.8,0,0,0,2.3,2.3,0.05
2281,Rodri,1,15,7,46.7,1.53,0.72,0.07,0.14,16.0,0,0,0,1.4,1.4,0.09
2282,Rodrigo,6,46,17,37.0,1.83,0.68,0.11,0.29,18.9,0,1,1,4.2,3.5,0.08
2283,Gerson Rodrigues,1,23,7,30.4,2.44,0.74,0.04,0.14,19.9,0,0,0,3.0,3.0,0.13
2284,Kévin Rodrigues,0,4,0,0.0,0.83,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.02
2285,Ángel Rodríguez,4,29,11,37.9,1.69,0.64,0.14,0.36,13.0,0,0,0,3.9,3.9,0.13
2286,Óscar Rodríguez Arnaiz,0,26,8,30.8,2.48,0.76,0.00,0.00,25.7,9,0,0,1.0,1.0,0.04
2287,Óscar Rodríguez Arnaiz,0,14,1,7.1,3.02,0.22,0.00,0.00,24.5,1,0,0,0.6,0.6,0.04
2288,Dani Rodríguez,3,42,10,23.8,1.33,0.32,0.07,0.30,19.8,3,0,0,3.2,3.2,0.08
2289,Guido Rodríguez,1,21,8,38.1,0.75,0.28,0.05,0.13,21.4,0,0,0,1.0,1.0,0.05
2290,Jay Rodriguez,2,41,11,26.8,2.67,0.72,0.05,0.18,15.1,0,0,0,4.8,4.8,0.12
2291,Ricardo Rodríguez,0,9,0,0.0,0.33,0.00,0.00,,26.3,3,0,0,0.3,0.3,0.04
2292,Rodrygo,4,34,15,44.1,2.01,0.89,0.12,0.27,16.4,0,0,0,3.4,3.4,0.10
2293,Mads Roerslev,1,5,2,40.0,0.36,0.15,0.20,0.50,17.4,0,0,0,0.4,0.4,0.08
2294,Marko Rog,0,7,1,14.3,2.03,0.29,0.00,0.00,22.7,0,0,0,0.3,0.3,0.04
2295,Rogério,0,14,4,28.6,0.73,0.21,0.00,0.00,23.4,0,0,0,0.4,0.4,0.03
2296,Alessio Romagnoli,1,12,5,41.7,0.77,0.32,0.08,0.20,14.2,0,0,0,0.6,0.6,0.05
2297,Simone Romagnoli,2,5,2,40.0,0.30,0.12,0.40,1.00,6.5,0,0,0,1.5,1.5,0.30
2298,Leo Román,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2299,Cristian Romero,1,6,2,33.3,0.29,0.10,0.17,0.50,13.9,0,0,0,0.5,0.5,0.08
2300,Iván Romero,0,2,1,50.0,1.01,0.51,0.00,0.00,12.5,0,0,0,0.7,0.7,0.34
2301,Luka Romero,0,1,1,100.0,1.07,1.07,0.00,0.00,29.3,0,0,0,0.0,0.0,0.01
2302,Sergio Romero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2303,Oriol Romeu,2,24,4,16.7,0.75,0.12,0.08,0.50,22.4,0,0,0,1.4,1.4,0.06
2304,Cristiano Ronaldo,18,107,39,36.4,3.92,1.43,0.14,0.38,15.5,8,3,3,17.7,15.4,0.15
2305,Cristiano Ronaldo,0,1,0,0.0,2.90,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.15
2306,Salomón Rondón,1,21,6,28.6,2.39,0.68,0.05,0.17,12.0,0,0,0,1.8,1.8,0.09
2307,Valentin Rongier,0,28,9,32.1,1.15,0.37,0.00,0.00,21.5,0,0,0,2.4,2.4,0.09
2308,Marten de Roon,3,23,5,21.7,0.81,0.18,0.13,0.60,19.7,0,0,0,2.0,2.0,0.09
2309,Unai Ropero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2310,Pablo Rosario,0,19,3,15.8,0.63,0.10,0.00,0.00,19.7,0,0,0,1.2,1.2,0.06
2311,Romario Rösch,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2312,Danny Rose,0,4,1,25.0,0.52,0.13,0.00,0.00,20.6,0,0,0,0.2,0.2,0.06
2313,Francesco Rossi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2314,Tom Rothe,1,2,1,50.0,1.91,0.96,0.50,1.00,12.9,0,0,0,0.2,0.2,0.08
2315,Jérôme Roussillon,1,12,5,41.7,0.61,0.25,0.08,0.20,23.8,0,0,0,1.0,1.0,0.08
2316,Nicolò Rovella,0,17,4,23.5,1.04,0.25,0.00,0.00,27.7,6,0,0,0.7,0.7,0.04
2317,Jon Rowe,0,3,2,66.7,1.21,0.81,0.00,0.00,16.1,0,0,0,0.3,0.3,0.08
2318,Amir Rrahmani,4,22,9,40.9,0.68,0.28,0.18,0.44,9.4,0,0,0,4.0,4.0,0.18
2319,Ruan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2320,Rubén,0,1,0,0.0,0.60,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.02
2321,John Ruddy,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2322,Antonio Rüdiger,3,48,13,27.1,1.42,0.39,0.06,0.23,19.9,0,0,0,2.3,2.3,0.05
2323,Sebastian Rudy,3,14,5,35.7,1.63,0.58,0.21,0.60,20.1,0,0,0,2.1,2.1,0.15
2324,Daniele Rugani,0,2,0,0.0,0.20,0.00,0.00,,8.5,0,0,0,0.2,0.2,0.08
2325,Matteo Ruggeri,0,3,0,0.0,0.40,0.00,0.00,,10.9,0,0,0,0.2,0.2,0.06
2326,Mário Rui,0,32,10,31.3,0.96,0.30,0.00,0.00,20.3,5,0,0,1.6,1.6,0.05
2327,Aitor Ruibal,0,20,3,15.0,2.10,0.32,0.00,0.00,18.2,0,0,0,1.0,1.0,0.05
2328,Isma Ruiz,0,4,1,25.0,1.27,0.32,0.00,0.00,27.2,0,0,0,0.1,0.1,0.03
2329,Fabián Ruiz Peña,7,40,13,32.5,1.51,0.49,0.18,0.54,23.7,0,0,0,1.6,1.6,0.04
2330,Víctor Ruiz,0,7,1,14.3,0.44,0.06,0.00,0.00,8.5,0,0,0,0.9,0.9,0.13
2331,Gerónimo Rulli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2332,Lukas Rupp,0,12,2,16.7,1.40,0.23,0.00,0.00,21.2,0,0,0,0.7,0.7,0.06
2333,Alessandro Russo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2334,Franco Russo,1,6,2,33.3,0.37,0.12,0.17,0.50,12.8,0,0,0,0.2,0.2,0.04
2335,Georginio Rutter,8,52,21,40.4,2.91,1.17,0.15,0.38,13.9,0,0,0,7.0,7.0,0.13
2336,Mathew Ryan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2337,Julian Ryerson,2,17,6,35.3,1.07,0.38,0.12,0.33,19.8,0,0,0,1.3,1.3,0.08
2338,Frederik Rønnow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2339,José Sá,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2340,Roli Pereira de Sa,0,5,1,20.0,0.79,0.16,0.00,0.00,16.1,0,0,0,0.6,0.6,0.12
2341,Youssouf Sabaly,0,4,1,25.0,0.46,0.11,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03
2342,Mathys Saban,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2343,Stefano Sabelli,0,2,1,50.0,0.52,0.26,0.00,0.00,19.9,0,0,0,0.1,0.1,0.07
2344,Abdelhamid Sabiri,3,16,9,56.3,1.61,0.91,0.19,0.33,23.6,3,0,0,1.4,1.4,0.09
2345,Marcel Sabitzer,0,2,0,0.0,3.67,0.00,0.00,,30.5,0,0,0,0.0,0.0,0.01
2346,Marcel Sabitzer,1,20,6,30.0,1.99,0.60,0.05,0.17,19.8,1,0,0,2.1,2.1,0.11
2347,Falaye Sacko,0,1,0,0.0,0.13,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.07
2348,Alexis Saelemaekers,1,39,12,30.8,1.88,0.58,0.03,0.08,20.7,0,0,0,2.9,2.9,0.07
2349,Rafiki Said,0,6,2,33.3,4.43,1.48,0.00,0.00,17.4,0,0,0,0.3,0.3,0.05
2350,Wesley Saïd,5,26,10,38.5,3.58,1.38,0.19,0.50,14.0,0,0,0,4.3,4.3,0.17
2351,Allan Saint-Maximin,5,64,26,40.6,2.05,0.83,0.08,0.19,19.7,0,0,0,5.2,5.2,0.08
2352,Romain Saïss,2,18,6,33.3,0.60,0.20,0.11,0.33,12.3,1,0,0,2.7,2.7,0.16
2353,Bukayo Saka,11,95,29,30.5,2.87,0.88,0.09,0.31,17.1,0,2,2,10.3,8.7,0.09
2354,Mamadou Sakho,0,1,0,0.0,0.03,0.00,0.00,,6.4,0,0,0,0.0,0.0,0.03
2355,Bakary Sako,0,6,0,0.0,3.46,0.00,0.00,,23.0,1,0,0,0.3,0.3,0.05
2356,Jacopo Sala,1,4,2,50.0,0.41,0.20,0.25,0.50,30.5,0,0,0,0.1,0.1,0.03
2357,Mohamed Salah,23,133,49,36.8,4.33,1.60,0.14,0.37,15.8,1,5,6,22.7,17.8,0.13
2358,Eddie Salcedo,0,16,4,25.0,3.36,0.84,0.00,0.00,15.2,1,0,0,1.5,1.5,0.09
2359,William Saliba,0,17,4,23.5,0.47,0.11,0.00,0.00,10.0,0,0,0,1.7,1.7,0.10
2360,Romain Salin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2361,Mohammed Salisu,0,24,9,37.5,0.73,0.27,0.00,0.00,12.2,0,0,0,2.0,2.0,0.08
2362,Roland Sallai,4,48,9,18.8,2.79,0.52,0.08,0.44,15.4,0,0,0,6.0,6.0,0.12
2363,Yoann Salmier,0,10,1,10.0,0.34,0.03,0.00,0.00,16.1,0,0,0,0.9,0.9,0.09
2364,Salvi,2,19,7,36.8,1.23,0.45,0.11,0.29,16.1,0,0,1,2.6,1.8,0.09
2365,Lazar Samardzic,2,17,6,35.3,3.12,1.10,0.12,0.33,24.0,1,0,0,1.0,1.0,0.06
2366,Diadie Samassékou,2,15,4,26.7,0.82,0.22,0.13,0.50,17.4,0,0,0,1.1,1.1,0.08
2367,Mama Samba Baldé,3,47,17,36.2,2.46,0.89,0.06,0.18,16.4,0,0,1,6.5,5.8,0.12
2368,Albert Sambi Lokonga,0,20,8,40.0,1.59,0.63,0.00,0.00,26.8,0,0,0,0.6,0.6,0.03
2369,Junior Sambia,1,20,6,30.0,1.17,0.35,0.05,0.17,23.4,2,0,0,1.6,1.6,0.08
2370,Luigi Samele,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2371,Fede San Emeterio,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2372,Antonio Sanabria,6,49,19,38.8,2.45,0.95,0.12,0.32,12.5,1,0,0,8.3,8.3,0.17
2373,Oihan Sancet,6,30,14,46.7,1.90,0.89,0.20,0.43,15.0,0,0,0,3.4,3.4,0.11
2374,Renato Sanches,2,22,4,18.2,1.20,0.22,0.09,0.50,25.0,3,0,0,0.9,0.9,0.04
2375,Alexis Sánchez,5,33,13,39.4,3.37,1.33,0.15,0.38,16.0,1,0,0,4.3,4.3,0.13
2376,Antonio Sánchez,1,18,4,22.2,1.00,0.22,0.06,0.25,22.0,0,0,0,1.4,1.4,0.08
2377,Davinson Sánchez,2,13,3,23.1,0.72,0.17,0.15,0.67,9.6,0,0,0,2.1,2.1,0.16
2378,Germán Sánchez,2,13,4,30.8,0.51,0.16,0.15,0.50,9.4,0,0,0,1.4,1.4,0.11
2379,Manu Sánchez,1,6,2,33.3,0.24,0.08,0.17,0.50,21.0,0,0,0,0.4,0.4,0.07
2380,Robert Sánchez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2381,Jadon Sancho,3,26,9,34.6,1.23,0.43,0.12,0.33,14.1,0,0,0,3.6,3.6,0.14
2382,Philippe Sandler,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2383,Alex Sandro,0,9,2,22.2,0.46,0.10,0.00,0.00,13.0,0,0,0,0.9,0.9,0.10
2384,Leroy Sané,7,89,32,36.0,4.05,1.46,0.08,0.22,20.8,8,0,0,11.4,11.4,0.13
2385,Oier Sanjurjo,1,9,1,11.1,1.07,0.12,0.11,1.00,17.5,0,0,0,0.7,0.7,0.08
2386,Mohamed Sankoh,0,1,1,100.0,22.50,22.50,0.00,0.00,15.5,0,0,0,0.1,0.1,0.10
2387,Morgan Sanson,0,1,0,0.0,0.25,0.00,0.00,,33.2,0,0,0,0.0,0.0,0.02
2388,Nicola Sansone,2,24,6,25.0,2.41,0.60,0.08,0.33,20.5,1,0,0,3.5,3.5,0.14
2389,Baptiste Santamaria,2,34,7,20.6,1.22,0.25,0.06,0.29,18.0,0,0,0,1.9,1.9,0.05
2390,Baptiste Santamaria,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2391,Federico Santander,1,2,1,50.0,2.69,1.34,0.50,1.00,13.3,0,0,0,0.6,0.6,0.31
2392,Jesús Santiago,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2393,Samir Santos,0,8,2,25.0,0.43,0.11,0.00,0.00,13.0,0,0,0,0.5,0.5,0.06
2394,Samir Santos,0,7,3,42.9,0.44,0.19,0.00,0.00,12.8,0,0,0,0.8,0.8,0.11
2395,Sergio Santos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2396,Alvaro Sanz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2397,Riccardo Saponara,3,37,14,37.8,2.59,0.98,0.08,0.21,20.1,0,0,0,2.2,2.2,0.06
2398,Pablo Sarabia,1,1,1,100.0,4.09,4.09,1.00,1.00,3.6,0,0,0,1.0,1.0,0.97
2399,Marcelo Saracchi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2400,Josh Sargent,2,24,2,8.3,1.37,0.11,0.08,1.00,17.1,0,0,0,2.5,2.5,0.10
2401,Jeremy Sarmiento,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2402,Bouna Sarr,0,1,0,0.0,1.41,0.00,0.00,,17.9,0,0,0,0.0,0.0,0.04
2403,Ismaila Sarr,5,39,15,38.5,1.89,0.73,0.13,0.33,18.3,0,0,1,4.8,4.0,0.10
2404,Malang Sarr,0,1,0,0.0,0.16,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.04
2405,Joan Sastre Vanrell,0,2,0,0.0,0.70,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03
2406,Giacomo Satalino,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2407,Martin Satriano,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2408,Martin Satriano,4,24,10,41.7,2.32,0.97,0.17,0.40,15.7,0,0,0,3.4,3.4,0.14
2409,Téji Savanier,8,77,34,44.2,2.87,1.27,0.06,0.15,25.1,22,3,4,7.1,3.9,0.05
2410,Esteban Saveljich,0,9,3,33.3,0.48,0.16,0.00,0.00,8.4,0,0,0,0.6,0.6,0.07
2411,Stefan Savić,0,15,5,33.3,0.55,0.18,0.00,0.00,8.8,0,0,0,1.9,1.9,0.13
2412,Joe Scally,1,18,6,33.3,0.85,0.28,0.06,0.17,18.5,0,0,0,1.4,1.4,0.08
2413,Giorgio Scalvini,1,16,3,18.8,1.89,0.35,0.06,0.33,11.5,0,0,0,1.3,1.3,0.08
2414,Gianluca Scamacca,16,78,36,46.2,3.27,1.51,0.19,0.42,17.4,1,1,1,11.0,10.2,0.13
2415,Dane Scarlett,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2416,Kevin Schade,4,19,9,47.4,2.06,0.97,0.21,0.44,13.1,0,0,0,2.1,2.0,0.11
2417,András Schäfer,1,7,3,42.9,2.64,1.13,0.14,0.33,19.1,0,0,0,0.6,0.6,0.09
2418,Fabian Schär,2,21,8,38.1,0.88,0.33,0.10,0.25,19.5,4,0,0,1.2,1.2,0.06
2419,Louis Schaub,1,14,2,14.3,1.93,0.28,0.07,0.50,16.7,0,0,0,1.3,1.3,0.09
2420,Andrea Schiavone,1,2,1,50.0,0.32,0.16,0.50,1.00,12.4,0,0,0,0.2,0.2,0.08
2421,Patrik Schick,24,88,43,48.9,3.82,1.86,0.26,0.53,12.8,2,1,2,18.1,16.5,0.19
2422,Kingsley Schindler,1,3,1,33.3,0.77,0.26,0.33,1.00,16.5,0,0,0,0.4,0.4,0.12
2423,Xaver Schlager,0,10,1,10.0,0.87,0.09,0.00,0.00,21.4,0,0,0,0.3,0.3,0.03
2424,Keven Schlotterbeck,0,1,0,0.0,0.29,0.00,0.00,,14.8,0,0,0,0.0,0.0,0.04
2425,Nico Schlotterbeck,4,36,16,44.4,1.16,0.52,0.11,0.25,13.2,0,0,0,3.6,3.6,0.10
2426,Jeffrey Schlupp,4,33,9,27.3,1.60,0.44,0.12,0.44,14.3,0,0,0,3.4,3.4,0.10
2427,Kasper Schmeichel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2428,Jonathan Schmid,0,5,1,20.0,0.77,0.15,0.00,0.00,22.1,1,0,0,0.2,0.2,0.03
2429,Benno Schmitz,0,12,3,25.0,0.45,0.11,0.00,0.00,21.6,0,0,0,0.5,0.5,0.04
2430,David Schnegg,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2431,Morgan Schneiderlin,0,2,0,0.0,0.28,0.00,0.00,,12.2,0,0,0,0.3,0.3,0.16
2432,Alessandro Schöpf,1,35,9,25.7,1.31,0.34,0.03,0.11,21.4,2,0,0,2.0,2.0,0.06
2433,Jerdy Schouten,1,6,1,16.7,0.39,0.06,0.17,1.00,24.2,0,0,0,0.2,0.2,0.03
