,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
245,Karim Bellarabi,1,43,16,37.2,3.38,1.26,0.02,0.06,21.1,0,0,0,2.9,2.9,0.07
246,Héctor Bellerín,2,29,8,27.6,0.86,0.24,0.07,0.25,17.3,0,0,0,2.2,2.2,0.08
247,François Bellugou,0,1,0,0.0,0.04,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.08
248,Andrea Belotti,10,84,27,32.1,2.82,0.91,0.12,0.37,14.5,0,0,2,10.5,8.9,0.11
249,Chaouki Ben Saada,0,8,1,12.5,2.11,0.26,0.00,0.00,27.4,1,0,0,0.3,0.3,0.03
250,Wissam Ben Yedder,9,48,25,52.1,2.54,1.32,0.19,0.36,11.7,1,0,0,12.3,12.3,0.26
251,Diego Benaglio,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
252,Ahmad Benali,1,5,3,60.0,0.55,0.33,0.20,0.33,11.8,0,0,0,0.9,0.9,0.18
253,Yohan Benalouane,0,2,1,50.0,2.00,1.00,0.00,0.00,17.5,0,0,0,0.1,0.1,0.03
254,Marco Benassi,5,70,26,37.1,2.26,0.84,0.07,0.19,21.6,0,0,0,4.0,4.0,0.06
255,Medhi Benatia,2,13,4,30.8,0.67,0.21,0.15,0.50,11.1,0,0,0,2.5,2.5,0.20
256,Lars Bender,2,21,5,23.8,1.18,0.28,0.10,0.40,16.1,0,0,0,2.1,2.1,0.10
257,Sven Bender,2,15,6,40.0,0.58,0.23,0.13,0.33,9.5,0,0,0,1.5,1.5,0.10
258,László Bénes,0,1,0,0.0,2.37,0.00,0.00,,32.8,0,0,0,0.0,0.0,0.03
259,Nicolas Benezet,3,28,10,35.7,1.53,0.55,0.11,0.30,18.1,4,0,0,2.5,2.5,0.09
260,Marcel Benger,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
261,Walter Benítez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
262,Charlison Benschop,1,5,1,20.0,2.45,0.49,0.20,1.00,12.4,0,0,0,0.3,0.3,0.06
263,Ramy Bensebaini,0,19,3,15.8,0.73,0.12,0.00,0.00,19.4,0,0,0,1.3,1.3,0.07
264,Nabil Bentaleb,4,11,4,36.4,0.98,0.36,0.00,0.00,30.9,0,4,4,3.5,0.3,0.03
265,Rodrigo Bentancur,0,5,2,40.0,0.77,0.31,0.00,0.00,28.8,0,0,0,0.1,0.1,0.02
266,Christian Benteke,3,58,17,29.3,2.33,0.68,0.03,0.12,12.5,0,1,2,10.2,8.6,0.15
267,Karim Benzema,5,61,15,24.6,2.55,0.63,0.05,0.20,13.2,0,2,2,12.8,11.2,0.19
268,Yassine Benzia,1,29,7,24.1,1.14,0.28,0.03,0.14,21.9,1,0,0,1.5,1.5,0.05
269,Saido Berahino,0,9,3,33.3,1.64,0.55,0.00,0.00,18.9,0,0,1,2.0,1.2,0.14
270,Domenico Berardi,4,81,23,28.4,3.18,0.90,0.02,0.09,22.6,5,2,4,8.9,5.8,0.07
271,Yuri Berchiche,2,10,4,40.0,0.52,0.21,0.20,0.50,22.6,0,0,0,0.4,0.4,0.04
272,Álex Berenguer,1,14,9,64.3,1.21,0.78,0.07,0.11,21.0,0,0,0,1.0,1.0,0.07
273,Bartosz Bereszyński,0,5,0,0.0,0.18,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.02
274,Jóhann Berg Guðmundsson,2,54,18,33.3,1.72,0.57,0.04,0.11,21.7,6,0,0,3.5,3.5,0.07
275,Markel Bergara,4,16,9,56.3,0.98,0.55,0.25,0.44,11.5,0,0,0,2.8,2.8,0.20
276,Emil Berggreen,4,13,8,61.5,1.75,1.08,0.31,0.50,13.1,0,0,0,2.0,2.0,0.15
277,Robert Berić,7,23,12,52.2,1.99,1.04,0.26,0.50,14.6,0,1,2,6.4,5.0,0.22
278,Kévin Bérigaud,0,4,0,0.0,1.33,0.00,0.00,,12.7,0,0,0,1.0,1.0,0.24
279,Etrit Berisha,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
280,Federico Bernardeschi,4,27,11,40.7,2.87,1.17,0.15,0.36,19.8,2,0,0,2.8,2.8,0.10
281,Bernardo,1,12,4,33.3,0.80,0.27,0.08,0.25,19.0,0,0,0,0.6,0.6,0.05
282,Juan Bernat,0,4,0,0.0,0.41,0.00,0.00,,13.0,0,0,0,0.3,0.3,0.08
283,Andrea Bertolacci,1,15,2,13.3,0.47,0.06,0.07,0.50,18.0,0,0,0,0.9,0.9,0.06
284,Ryan Bertrand,0,20,2,10.0,0.57,0.06,0.00,0.00,19.5,3,0,0,1.7,1.7,0.08
285,Muhamed Bešić,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
286,Daniel Bessa,1,14,4,28.6,0.91,0.26,0.07,0.25,23.4,0,0,0,1.0,1.0,0.07
287,Daniel Bessa,2,4,2,50.0,0.82,0.41,0.50,1.00,5.8,0,0,0,1.8,1.8,0.45
288,Vincent Bessat,0,17,5,29.4,0.97,0.29,0.00,0.00,25.9,0,0,0,0.6,0.6,0.04
289,Quentin Beunardeau,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
290,Matteo Bianchetti,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
291,Ermin Bičakčić,0,2,2,100.0,0.33,0.33,0.00,0.00,17.1,0,0,0,0.5,0.5,0.24
292,Pedro Bigas,0,4,1,25.0,0.40,0.10,0.00,0.00,18.9,0,0,0,0.2,0.2,0.04
293,Lucas Biglia,1,21,4,19.0,0.93,0.18,0.05,0.25,25.0,0,0,0,0.8,0.8,0.04
294,Philip Billing,0,7,2,28.6,0.82,0.24,0.00,0.00,29.6,0,0,0,0.2,0.2,0.03
295,Jean-Claude Billong,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
296,Davide Biondini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
297,Cristiano Biraghi,1,35,6,17.1,1.06,0.18,0.03,0.17,21.8,7,0,0,1.6,1.6,0.05
298,Mame Biram Diouf,6,59,19,32.2,2.05,0.66,0.10,0.32,13.5,0,0,0,6.5,6.5,0.11
299,Davide Biraschi,0,4,0,0.0,0.20,0.00,0.00,,18.0,0,0,0,0.6,0.6,0.16
300,Valter Birsa,3,48,17,35.4,1.73,0.61,0.06,0.18,23.7,5,0,0,2.3,2.3,0.05
301,Milan Biševac,0,5,1,20.0,0.63,0.13,0.00,0.00,15.6,0,0,0,0.4,0.4,0.07
302,Yves Bissouma,2,41,6,14.6,2.36,0.35,0.05,0.33,25.9,2,0,0,2.1,2.1,0.06
303,Leonardo Bittencourt,5,32,10,31.3,1.79,0.56,0.16,0.50,16.7,0,0,0,3.2,3.2,0.10
304,Albano Bizzarri,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
305,Rubén Blanco,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
306,Ludovic Blas,3,39,14,35.9,1.96,0.70,0.08,0.21,22.7,0,0,0,3.6,3.6,0.09
307,Pablo de Blasis,5,26,10,38.5,1.42,0.54,0.08,0.20,22.8,1,3,3,3.7,1.4,0.05
308,Jérémy Blayac,3,33,9,27.3,3.24,0.88,0.09,0.33,13.1,0,0,0,4.7,4.7,0.14
309,Alexis Blin,1,11,3,27.3,0.52,0.14,0.09,0.33,16.3,0,0,0,0.8,0.8,0.07
310,Daley Blind,0,3,0,0.0,0.75,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.03
311,Danny Blum,1,2,1,50.0,6.21,3.10,0.50,1.00,12.7,0,0,0,0.5,0.5,0.27
312,Emmanuel Boateng,6,42,15,35.7,2.96,1.06,0.14,0.40,13.7,0,0,0,7.1,7.1,0.17
313,Jérôme Boateng,1,13,3,23.1,0.71,0.16,0.08,0.33,18.4,0,0,0,1.1,1.1,0.09
314,Kevin-Prince Boateng,6,46,16,34.8,1.76,0.61,0.13,0.38,17.1,1,0,0,4.7,4.7,0.10
315,Raúl Bobadilla,0,15,7,46.7,3.01,1.40,0.00,0.00,18.1,0,0,0,1.9,1.9,0.13
316,Yann Bodiger,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
317,Mathieu Bodmer,1,7,1,14.3,1.59,0.23,0.14,1.00,17.7,0,0,0,0.7,0.7,0.10
318,Jeremie Boga,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
319,Quentin Boisgard,0,2,1,50.0,1.01,0.50,0.00,0.00,23.5,1,0,0,0.1,0.1,0.05
320,Yannick Bolasie,1,19,7,36.8,2.01,0.74,0.05,0.14,16.8,0,0,0,1.5,1.5,0.08
321,Deian Boldor,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
322,Giacomo Bonaventura,8,63,29,46.0,2.23,1.03,0.13,0.28,20.2,1,0,0,4.1,4.1,0.07
323,Federico Bonazzoli,0,9,2,22.2,4.60,1.02,0.00,0.00,20.2,0,0,0,0.6,0.6,0.07
324,Federico Bonazzoli,0,1,0,0.0,3.21,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.06
325,Daniele Bonera,0,2,0,0.0,0.15,0.00,0.00,,30.4,0,0,0,0.1,0.1,0.05
326,Gaëtan Bong,0,4,1,25.0,0.16,0.04,0.00,0.00,29.3,0,0,0,0.1,0.1,0.02
327,Kevin Bonifazi,0,1,0,0.0,0.22,0.00,0.00,,24.4,0,0,0,0.0,0.0,0.03
328,Landry Bonnefoi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
329,Leonardo Bonucci,2,23,6,26.1,0.67,0.18,0.09,0.33,19.1,0,0,0,2.4,2.4,0.10
330,Wilfried Bony,2,20,6,30.0,2.55,0.76,0.10,0.33,18.0,0,0,0,1.6,1.6,0.08
331,Celso Borges,3,32,8,25.0,1.25,0.31,0.09,0.38,14.3,1,0,0,3.4,3.4,0.11
332,Fabio Borini,2,37,14,37.8,2.07,0.78,0.05,0.14,19.3,0,0,0,2.0,2.0,0.05
333,Marco Borriello,1,11,4,36.4,1.28,0.47,0.09,0.25,22.3,3,0,0,0.6,0.6,0.06
334,Gabriel Boschilia,0,4,1,25.0,4.39,1.10,0.00,0.00,20.7,1,0,0,0.2,0.2,0.05
335,Ryad Boudebouz,2,19,12,63.2,1.26,0.79,0.11,0.17,25.1,2,0,0,0.8,0.8,0.04
336,Jean-Christophe Bouet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
337,Sofiane Boufal,2,30,6,20.0,2.21,0.44,0.07,0.33,18.3,0,0,0,1.7,1.7,0.06
338,Arnold Bouka Moutou,0,2,0,0.0,0.54,0.00,0.00,,34.4,0,0,0,0.0,0.0,0.01
339,Farid Boulaya,0,3,0,0.0,1.51,0.00,0.00,,25.6,0,0,0,0.1,0.1,0.03
340,Yassine Bounou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
341,Emmanuel Bourgaud,0,11,1,9.1,1.83,0.17,0.00,0.00,25.8,2,0,0,0.6,0.6,0.06
342,Benjamin Bourigeaud,10,63,24,38.1,1.83,0.70,0.11,0.29,23.2,16,3,3,8.8,6.5,0.10
343,Eneko Bóveda,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
344,Eneko Bóveda,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
345,Lucas Boyé,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
346,Lucas Boyé,0,8,2,25.0,2.61,0.65,0.00,0.00,15.5,0,0,0,1.1,1.1,0.14
347,Robbie Brady,1,24,6,25.0,1.69,0.42,0.04,0.17,22.8,5,0,0,1.2,1.2,0.05
348,Martin Braithwaite,4,23,9,39.1,2.26,0.89,0.17,0.44,14.3,1,0,0,4.0,4.0,0.17
349,Brandon,1,6,4,66.7,1.51,1.01,0.17,0.25,16.5,0,0,0,0.6,0.6,0.10
350,Julian Brandt,9,43,22,51.2,1.66,0.85,0.21,0.41,17.2,1,0,0,5.2,5.2,0.12
351,Darko Brašanac,2,10,5,50.0,0.75,0.37,0.20,0.40,15.1,0,0,0,1.6,1.6,0.16
352,Claudio Bravo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
353,Josip Brekalo,3,16,6,37.5,1.66,0.62,0.19,0.50,19.1,2,0,0,1.7,1.6,0.10
354,Josip Brekalo,1,18,5,27.8,2.23,0.62,0.06,0.20,21.1,0,0,0,1.1,1.1,0.06
355,Jimmy Briand,11,70,22,31.4,1.96,0.62,0.11,0.36,15.8,0,3,4,10.5,7.3,0.10
356,Enrico Brignola,3,32,9,28.1,2.14,0.60,0.09,0.33,19.7,0,0,0,2.7,2.7,0.09
357,Alberto Brignoli,1,1,1,100.0,0.08,0.08,1.00,1.00,10.0,0,0,0,0.1,0.1,0.11
358,Miguel Britos,1,4,2,50.0,0.45,0.23,0.25,0.50,17.4,0,0,0,0.8,0.8,0.20
359,Leon Britton,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
360,Petar Brlek,0,3,1,33.3,1.16,0.39,0.00,0.00,20.4,0,0,0,0.1,0.1,0.05
361,John Brooks,0,1,0,0.0,0.12,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.11
362,Daniel Brosinski,1,31,4,12.9,1.12,0.14,0.00,0.00,27.9,7,1,1,2.0,1.3,0.04
363,Izzy Brown,0,1,1,100.0,0.29,0.29,0.00,0.00,18.1,0,0,0,0.1,0.1,0.05
364,Marcelo Brozović,4,45,14,31.1,2.10,0.65,0.09,0.29,23.0,4,0,0,2.2,2.2,0.05
365,Bruma,4,41,15,36.6,2.29,0.84,0.10,0.27,18.1,1,0,0,2.2,2.2,0.05
366,Jeffrey Bruma,0,2,1,50.0,0.18,0.09,0.00,0.00,20.0,1,0,0,0.2,0.2,0.08
367,Bruno,0,2,1,50.0,0.09,0.04,0.00,0.00,20.8,0,0,0,0.1,0.1,0.04
368,Chris Brunt,0,25,5,20.0,1.17,0.23,0.00,0.00,26.4,8,0,0,1.8,1.8,0.07
369,Jacob Bruun Larsen,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
370,Jacob Bruun Larsen,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
371,Marcel Büchel,0,9,2,22.2,0.48,0.11,0.00,0.00,29.2,0,0,0,0.2,0.2,0.03
372,Ante Budimir,6,30,16,53.3,1.70,0.91,0.20,0.38,11.3,0,0,0,5.3,5.3,0.18
373,Alberto Bueno,0,5,1,20.0,1.99,0.40,0.00,0.00,13.3,0,0,0,1.1,1.1,0.22
374,Gianluigi Buffon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
375,Onur Bulut,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
376,Alessandro Buongiorno,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
377,Nicolás Burdisso,0,10,1,10.0,0.43,0.04,0.00,0.00,9.2,0,0,0,1.7,1.7,0.17
378,Guido Burgstaller,11,55,25,45.5,2.13,0.97,0.20,0.44,13.1,0,0,0,9.2,9.2,0.17
379,Burgui,1,15,4,26.7,1.31,0.35,0.07,0.25,22.6,1,0,0,0.7,0.7,0.05
380,Oliver Burke,0,4,0,0.0,0.98,0.00,0.00,,15.2,0,0,0,0.5,0.5,0.12
381,Roman Bürki,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
382,Patrick Burner,0,2,1,50.0,0.20,0.10,0.00,0.00,22.6,0,0,0,0.1,0.1,0.05
383,Dženis Burnić,0,7,0,0.0,2.07,0.00,0.00,,28.0,0,0,0,0.3,0.3,0.04
384,Sergio Busquets,1,5,3,60.0,0.17,0.10,0.20,0.33,10.7,0,0,0,1.0,1.0,0.20
385,Unai Bustinza,2,15,9,60.0,0.82,0.49,0.13,0.22,9.5,0,0,0,2.4,2.4,0.18
386,Ludovic Butelle,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
387,Jack Butland,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
388,Sam Byram,0,4,0,0.0,1.45,0.00,0.00,,15.3,0,0,0,0.3,0.3,0.08
389,Jakub Błaszczykowski,1,1,1,100.0,0.17,0.17,1.00,1.00,18.3,0,0,0,0.1,0.1,0.12
390,Erick Cabaco,0,2,2,100.0,0.17,0.17,0.00,0.00,6.3,0,0,0,0.6,0.6,0.30
391,Willy Caballero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
392,Yohan Cabaye,0,38,11,28.9,1.44,0.42,0.00,0.00,24.6,4,0,0,2.3,2.3,0.06
393,Rémy Cabella,1,2,1,50.0,2.81,1.41,0.50,1.00,8.7,0,0,0,0.7,0.7,0.37
394,Rémy Cabella,7,55,23,41.8,2.19,0.92,0.11,0.26,21.1,4,1,3,8.4,6.0,0.11
395,Gustavo Cabral,1,10,2,20.0,0.48,0.10,0.10,0.50,11.6,0,0,0,0.7,0.7,0.07
396,Leandro Cabrera,0,3,0,0.0,0.74,0.00,0.00,,13.9,0,0,0,0.2,0.2,0.06
397,Leandro Cabrera,0,2,1,50.0,0.25,0.12,0.00,0.00,6.9,0,0,0,0.5,0.5,0.24
398,Fabrizio Cacciatore,2,21,10,47.6,0.66,0.31,0.10,0.20,18.6,0,0,0,1.2,1.2,0.06
399,Martín Cáceres,3,15,5,33.3,1.16,0.39,0.20,0.60,14.4,0,0,0,2.0,2.0,0.15
400,Martín Cáceres,1,4,1,25.0,0.82,0.20,0.25,1.00,12.1,0,0,0,0.5,0.5,0.13
401,Cafú,0,5,3,60.0,0.66,0.40,0.00,0.00,19.4,0,0,0,0.3,0.3,0.06
402,Jonathan Cafu,2,14,5,35.7,1.99,0.71,0.14,0.40,17.4,1,0,0,2.0,2.0,0.14
403,Gary Cahill,0,10,3,30.0,0.43,0.13,0.00,0.00,19.6,0,0,0,0.5,0.5,0.05
404,Yannick Cahuzac,0,3,2,66.7,0.18,0.12,0.00,0.00,16.3,0,0,0,0.3,0.3,0.12
405,Felipe Caicedo,3,17,8,47.1,2.13,1.00,0.18,0.38,12.9,0,0,0,3.9,3.9,0.23
406,Caiuby,5,76,24,31.6,2.40,0.76,0.07,0.21,18.5,0,0,0,5.1,5.1,0.07
407,Cala,2,16,5,31.3,0.80,0.25,0.13,0.40,10.7,0,0,0,1.6,1.6,0.10
408,Davide Calabria,1,8,4,50.0,0.46,0.23,0.13,0.25,20.5,0,0,0,0.8,0.8,0.09
409,Mattia Caldara,3,10,6,60.0,0.42,0.25,0.30,0.50,12.4,0,0,1,3.3,2.6,0.26
410,Carlos Calderón,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
411,Luca Caldirola,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
412,Hakan Çalhanoğlu,6,86,28,32.6,3.56,1.16,0.07,0.21,21.8,10,0,0,5.2,5.2,0.06
413,Fabrizio Caligara,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
414,Daniel Caligiuri,6,32,16,50.0,0.99,0.49,0.09,0.19,21.8,1,3,3,4.3,1.9,0.06
415,José Callejón,10,64,32,50.0,1.78,0.89,0.16,0.31,14.2,0,0,0,9.6,9.6,0.15
416,Jonathan Calleri,9,94,23,24.5,2.72,0.67,0.04,0.17,15.8,0,5,5,13.5,9.6,0.10
417,Simone Calvano,0,5,0,0.0,0.70,0.00,0.00,,22.1,0,0,0,0.3,0.3,0.05
418,Dominic Calvert-Lewin,4,43,16,37.2,2.06,0.77,0.09,0.25,14.7,0,0,0,4.9,4.8,0.11
419,Ignacio Camacho,0,5,2,40.0,0.47,0.19,0.00,0.00,16.3,0,0,0,0.2,0.2,0.05
420,Abdoul Camara,2,19,6,31.6,1.93,0.61,0.11,0.33,19.7,1,0,0,1.6,1.6,0.09
421,Souleymane Camara,2,18,6,33.3,1.73,0.58,0.11,0.33,13.5,0,0,1,3.3,2.5,0.14
422,Víctor Camarasa,1,21,4,19.0,1.51,0.29,0.05,0.25,22.2,1,0,0,1.4,1.4,0.07
423,Geoff Cameron,0,5,0,0.0,0.30,0.00,0.00,,14.1,0,0,0,0.3,0.3,0.06
424,José Campaña,1,22,8,36.4,0.72,0.26,0.05,0.13,23.7,1,0,0,1.4,1.4,0.06
425,Joel Campbell,2,7,4,57.1,2.94,1.68,0.29,0.50,18.9,0,0,0,1.1,1.1,0.16
426,Tyrese Campbell,0,2,1,50.0,2.28,1.14,0.00,0.00,12.1,0,0,0,0.2,0.2,0.10
427,Emre Can,3,27,8,29.6,1.16,0.34,0.11,0.38,21.2,1,0,0,1.8,1.8,0.07
428,Sergio Canales,4,66,15,22.7,3.08,0.70,0.06,0.27,24.8,6,0,0,3.4,3.4,0.05
429,João Cancelo,1,12,1,8.3,0.58,0.05,0.08,1.00,23.5,2,0,0,0.4,0.4,0.03
430,João Cancelo,0,4,2,50.0,4.00,2.00,0.00,0.00,11.8,0,0,0,0.3,0.3,0.08
431,Antonio Candreva,0,73,23,31.5,2.59,0.82,0.00,0.00,22.1,2,0,0,4.0,4.0,0.06
432,Paolo Cannavaro,0,5,0,0.0,0.31,0.00,0.00,,16.3,0,0,0,0.3,0.3,0.05
433,Ander Capa,0,6,1,16.7,0.24,0.04,0.00,0.00,20.6,0,0,0,0.2,0.2,0.04
434,Pierrick Capelle,2,40,12,30.0,1.91,0.57,0.05,0.17,19.9,1,0,0,2.6,2.6,0.07
435,Leonardo Capezzi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
436,Étienne Capoue,1,23,3,13.0,1.34,0.18,0.04,0.33,28.1,0,0,0,0.8,0.8,0.04
437,Elio Capradossi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
438,Gianluca Caprari,5,68,23,33.8,3.38,1.14,0.07,0.22,17.7,5,0,0,8.2,8.2,0.12
439,Marco Capuano,0,1,1,100.0,0.06,0.06,0.00,0.00,9.9,0,0,0,0.1,0.1,0.05
440,Marco Capuano,0,2,0,0.0,0.26,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.07
441,Antonio Caracciolo,2,16,2,12.5,0.50,0.06,0.13,1.00,14.1,0,0,0,1.6,1.6,0.10
442,Yoan Cardinale,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
443,Diego Carlos,1,25,7,28.0,0.98,0.27,0.04,0.14,17.9,8,0,0,1.6,1.6,0.06
444,Lionel Carole,0,3,1,33.3,0.50,0.17,0.00,0.00,27.9,0,0,0,0.3,0.3,0.09
445,Yannick Carrasco,3,26,8,30.8,2.60,0.80,0.12,0.38,20.6,0,0,0,2.3,2.3,0.09
446,Michael Carrick,0,2,1,50.0,1.65,0.83,0.00,0.00,14.7,0,0,0,0.5,0.5,0.26
447,Daniel Carriço,0,2,0,0.0,0.39,0.00,0.00,,12.9,0,0,0,0.1,0.1,0.07
448,André Carrillo,1,24,3,12.5,1.40,0.18,0.04,0.33,17.8,0,0,0,2.3,2.3,0.10
449,Guido Carrillo,0,11,4,36.4,2.20,0.80,0.00,0.00,13.3,0,0,0,0.7,0.7,0.06
450,Guido Carrillo,4,13,6,46.2,2.76,1.27,0.31,0.67,11.0,0,0,0,2.1,2.1,0.16
451,Thomas Carrique,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
452,Andy Carroll,3,28,8,28.6,3.36,0.96,0.11,0.38,16.4,0,0,0,1.8,1.8,0.07
453,Tom Carroll,0,20,3,15.0,0.70,0.11,0.00,0.00,23.8,5,0,0,0.9,0.9,0.05
454,Federico Cartabia,2,32,9,28.1,2.18,0.61,0.06,0.22,23.1,3,0,0,1.7,1.7,0.05
455,Dani Carvajal,0,13,6,46.2,0.53,0.24,0.00,0.00,20.8,0,0,0,1.0,1.0,0.07
456,Casemiro,5,32,12,37.5,1.11,0.42,0.16,0.42,23.2,2,0,0,3.3,3.3,0.10
457,Kiko Casilla,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
458,Francesco Cassata,1,4,1,25.0,0.79,0.20,0.25,1.00,28.4,1,0,0,0.2,0.2,0.06
459,Timothy Castagne,0,9,4,44.4,0.54,0.24,0.00,0.00,16.0,0,0,0,1.1,1.1,0.12
460,Leandro Castán,0,1,0,0.0,0.08,0.00,0.00,,9.2,0,0,0,0.1,0.1,0.09
461,Koen Casteels,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
462,Dani Castellano,0,4,0,0.0,0.18,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.03
463,Javi Castellano,0,4,2,50.0,0.23,0.11,0.00,0.00,30.2,0,0,0,0.1,0.1,0.02
464,Samu Castillejo,6,57,19,33.3,2.47,0.82,0.11,0.32,20.6,2,0,0,4.5,4.5,0.08
465,Chory Castro,4,31,8,25.8,1.35,0.35,0.10,0.38,19.4,2,1,1,3.4,2.4,0.08
466,Gonzalo Castro,0,11,2,18.2,0.82,0.15,0.00,0.00,23.1,1,0,0,1.2,1.2,0.11
467,Jonny Castro,2,15,4,26.7,0.42,0.11,0.13,0.50,20.0,0,0,0,1.8,1.8,0.12
468,Lucas Castro,3,39,15,38.5,1.77,0.68,0.08,0.20,16.4,0,0,0,3.4,3.4,0.09
469,Rubén Castro,1,8,4,50.0,2.01,1.00,0.00,0.00,17.7,0,1,1,1.8,1.1,0.14
470,Danilo Cataldi,1,36,6,16.7,1.42,0.24,0.03,0.17,25.3,5,0,0,1.5,1.5,0.04
471,Craig Cathcart,0,2,1,50.0,0.34,0.17,0.00,0.00,10.1,0,0,0,0.1,0.1,0.07
472,Edinson Cavani,28,100,48,48.0,3.49,1.67,0.25,0.52,15.1,5,3,5,23.4,19.8,0.20
473,Marijan Ćavar,0,1,0,0.0,2.81,0.00,0.00,,28.7,0,0,0,0.0,0.0,0.03
474,Dani Ceballos,2,7,4,57.1,1.57,0.90,0.29,0.50,21.6,0,0,0,0.4,0.4,0.06
475,Federico Ceccherini,1,16,4,25.0,0.45,0.11,0.06,0.25,15.5,0,0,0,1.6,1.6,0.10
476,Emanuel Cecchini,0,1,0,0.0,3.00,0.00,0.00,,34.4,0,0,0,0.0,0.0,0.03
477,Petr Čech,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
478,Ricardo Centurión,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
479,Luca Ceppitelli,3,10,5,50.0,0.40,0.20,0.30,0.60,9.7,0,0,0,1.1,1.1,0.11
480,Fabio Ceravolo,0,1,0,0.0,1.58,0.00,0.00,,11.1,0,0,0,0.0,0.0,0.04
481,Alessio Cerci,3,41,12,29.3,2.26,0.66,0.05,0.17,20.0,4,1,1,3.3,2.5,0.06
482,Boštjan Cesar,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
483,Damir Ceter,0,1,0,0.0,0.45,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.08
484,Nacer Chadli,1,4,2,50.0,1.38,0.69,0.25,0.50,27.1,2,0,0,0.2,0.2,0.05
485,Fouad Chafik,0,5,1,20.0,0.28,0.06,0.00,0.00,24.4,0,0,0,0.2,0.2,0.04
486,Nathaniel Chalobah,0,12,4,33.3,2.42,0.81,0.00,0.00,22.5,0,0,0,0.8,0.8,0.07
487,Calum Chambers,0,10,3,30.0,1.04,0.31,0.00,0.00,13.8,0,0,0,1.4,1.4,0.14
488,Nereo Champagne,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
489,Timothy Chandler,2,24,7,29.2,1.14,0.33,0.08,0.29,16.2,0,0,0,1.6,1.6,0.07
490,Kwon Chang-hoon,11,66,27,40.9,2.78,1.14,0.17,0.41,19.8,6,0,0,6.6,6.6,0.10
491,Charles,8,44,15,34.1,2.50,0.85,0.16,0.47,14.5,0,1,1,8.1,7.3,0.17
