,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
210,Ander Barrenetxea,291,413,70.5,4473,1038,152,188,80.9,113,150,75.3,14,33,42.4,0,1.9,1.2,15,24,15
211,Jacob Barrett Laursen,434,557,77.9,7682,2833,194,231,84.0,187,231,81.0,43,68,63.2,1,1.1,1.1,4,34,6
212,Musa Barrow,818,1165,70.2,13878,3584,433,530,81.7,247,331,74.6,103,213,48.4,8,6.0,4.1,60,83,31
213,Kyle Bartley,647,842,76.8,12274,4688,223,266,83.8,345,412,83.7,64,131,48.9,1,1.4,0.9,7,47,4
214,Paolo Bartolomei,91,124,73.4,1413,332,47,53,88.7,36,44,81.8,5,19,26.3,1,0.3,0.6,5,9,2
215,Marc Bartra,776,971,79.9,15090,4832,263,303,86.8,425,479,88.7,78,164,47.6,1,1.0,0.9,3,30,2
216,Daniele Baselli,163,217,75.1,2989,1031,78,94,83.0,51,68,75.0,29,39,74.4,0,0.7,0.5,9,21,3
217,Chris Basham,939,1153,81.4,14844,4412,493,557,88.5,364,426,85.4,62,116,53.4,1,0.9,0.9,11,50,14
218,Toma Bašić,1048,1289,81.3,18608,4548,450,506,88.9,452,521,86.8,111,193,57.5,1,2.5,2.2,26,78,18
219,Álvaro Bastida,4,8,50.0,57,6,2,3,66.7,0,0,,1,3,33.3,0,0.0,0.0,0,0,0
220,Alessandro Bastoni,2065,2306,89.5,37276,10450,910,952,95.6,899,961,93.5,226,315,71.7,3,1.5,1.4,12,150,16
221,Simone Bastoni,794,1068,74.3,13759,4837,395,446,88.6,293,379,77.3,89,168,53.0,7,3.1,2.5,29,69,27
222,Bastos,38,41,92.7,554,152,21,22,95.5,13,15,86.7,1,1,100.0,0,0.0,0.0,0,1,2
223,Michy Batshuayi,122,174,70.1,1523,293,81,99,81.8,30,37,81.1,3,5,60.0,1,1.6,1.0,9,8,5
224,Rodrigo Battaglia,870,1039,83.7,14718,3574,396,450,88.0,362,406,89.2,77,117,65.8,0,0.2,0.4,3,59,4
225,Cristian Battocchio,171,209,81.8,2823,838,94,102,92.2,62,73,84.9,14,31,45.2,0,0.3,0.4,5,16,0
226,Oliver Baumann,1049,1349,77.8,24414,16656,298,298,100.0,486,495,98.2,246,535,46.0,0,0.0,0.1,0,15,0
227,Julian Baumgartlinger,557,651,85.6,9471,2357,247,280,88.2,215,241,89.2,63,79,79.7,0,0.2,0.6,5,42,5
228,Christoph Baumgartner,699,951,73.5,10511,2835,395,492,80.3,220,281,78.3,51,89,57.3,3,3.5,2.7,34,65,29
229,Jon Bautista,56,92,60.9,748,122,25,43,58.1,21,29,72.4,2,3,66.7,1,0.3,0.1,6,4,1
230,Paul Baysse,1502,1715,87.6,29524,10632,504,546,92.3,813,877,92.7,171,255,67.1,2,0.6,0.4,8,76,4
231,Noah Joel Sarenren Bazee,5,12,41.7,70,21,3,5,60.0,2,3,66.7,0,2,0.0,1,0.7,0.5,1,0,0
232,Ihlas Bebou,466,630,74.0,6190,1385,293,358,81.8,115,164,70.1,24,37,64.9,7,5.0,2.8,39,28,28
233,Rodrigo Becão,1173,1371,85.6,20394,7572,498,547,91.0,553,612,90.4,96,158,60.8,0,0.3,0.3,7,80,5
234,Sheraldo Becker,202,326,62.0,3200,869,112,146,76.7,66,115,57.4,15,35,42.9,3,3.1,2.5,18,8,19
235,Timo Becker,593,788,75.3,10248,3492,261,312,83.7,269,327,82.3,51,97,52.6,0,0.4,0.3,3,28,8
236,Jan Bednarek,1734,2115,82.0,29051,11094,792,885,89.5,795,893,89.0,108,269,40.1,1,0.6,1.0,5,77,3
237,Donny van de Beek,237,275,86.2,3308,739,146,163,89.6,74,80,92.5,8,12,66.7,1,0.9,0.8,3,12,1
238,Valon Behrami,162,218,74.3,2214,875,90,114,78.9,51,66,77.3,8,14,57.1,0,0.1,0.1,2,16,2
239,Brian Behrendt,38,58,65.5,794,301,13,17,76.5,19,28,67.9,6,10,60.0,0,0.0,0.0,0,4,0
240,Maximilian Beier,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
241,Ishak Belfodil,104,149,69.8,1249,266,62,75,82.7,26,42,61.9,3,5,60.0,1,0.9,1.4,7,6,3
242,Erwan Belhadji,7,8,87.5,104,30,5,5,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,1,1,0
243,Haris Belkebla,1237,1421,87.1,22256,6504,519,568,91.4,570,631,90.3,126,163,77.3,0,0.9,1.1,11,114,9
244,Stefan Bell,438,594,73.7,7986,3489,167,207,80.7,225,273,82.4,42,98,42.9,1,0.8,0.7,3,17,3
245,Karim Bellarabi,291,410,71.0,4146,1134,171,203,84.2,87,125,69.6,19,40,47.5,0,2.6,2.4,16,17,14
246,Jean-Ricner Bellegarde,618,806,76.7,11359,2057,267,318,84.0,263,315,83.5,72,110,65.5,1,2.5,3.1,19,41,16
247,Héctor Bellerín,1080,1324,81.6,15904,4280,603,676,89.2,416,497,83.7,31,54,57.4,2,2.4,2.6,20,69,26
248,Jude Bellingham,866,1049,82.6,14258,3234,413,478,86.4,338,380,88.9,74,101,73.3,3,3.2,3.4,14,74,22
249,Andrea Belotti,481,716,67.2,7066,1518,272,347,78.4,137,198,69.2,39,58,67.2,6,7.0,4.2,37,36,32
250,Fran Beltrán,697,773,90.2,11826,2839,317,347,91.4,284,303,93.7,69,80,86.3,0,0.3,0.5,4,57,9
251,Sami Ben Amar,2,4,50.0,28,24,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0
252,Hatem Ben Arfa,719,894,80.4,11319,2908,390,438,89.0,222,265,83.8,63,120,52.5,4,3.8,4.0,31,60,21
253,Salim Ben Seghir,7,7,100.0,111,54,3,3,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0,1,1
254,Wissam Ben Yedder,651,893,72.9,9062,1824,377,491,76.8,190,243,78.2,35,53,66.0,7,6.7,5.2,41,57,38
255,Ahmad Benali,662,788,84.0,10717,3005,323,363,89.0,267,300,89.0,48,74,64.9,1,1.2,1.3,14,55,10
256,Samy Benchamma,20,23,87.0,343,63,10,11,90.9,7,8,87.5,3,4,75.0,0,0.0,0.0,0,1,0
257,Lars Bender,600,725,82.8,10319,3425,281,316,88.9,239,280,85.4,65,83,78.3,2,0.6,1.0,7,44,12
258,Sven Bender,916,1020,89.8,17906,5459,247,274,90.1,576,616,93.5,81,112,72.3,0,0.2,0.5,5,27,2
259,Darío Benedetto,240,360,66.7,3372,425,137,178,77.0,57,90,63.3,19,38,50.0,3,1.8,1.7,12,16,7
260,László Bénes,166,265,62.6,2556,888,88,113,77.9,50,77,64.9,17,47,36.2,1,0.9,0.7,10,13,4
261,László Bénes,81,112,72.3,1348,425,45,53,84.9,28,35,80.0,8,19,42.1,1,0.2,0.3,4,6,0
262,Walter Benítez,994,1222,81.3,22629,15207,257,258,99.6,534,546,97.8,201,412,48.8,0,0.0,0.0,0,5,0
263,Loris Benito,1515,1799,84.2,24582,9332,756,812,93.1,631,725,87.0,96,190,50.5,0,1.3,1.0,15,102,11
264,Sergio Benito,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
265,Bilal Benkhedim,32,48,66.7,524,66,19,23,82.6,9,15,60.0,3,8,37.5,0,0.1,0.0,1,0,0
266,Djamel Benlamri,72,81,88.9,1496,516,20,24,83.3,39,40,97.5,10,13,76.9,0,0.0,0.0,1,5,0
267,Ismaël Bennacer,851,984,86.5,14057,4891,436,465,93.8,313,344,91.0,81,121,66.9,2,0.6,0.8,5,105,13
268,Saïd Benrahma,411,536,76.7,5618,1648,251,279,90.0,120,161,74.5,17,46,37.0,6,4.1,3.2,27,43,20
269,Yassine Benrahou,442,604,73.2,7035,2018,227,254,89.4,121,168,72.0,55,121,45.5,0,2.7,2.8,25,45,15
270,Ramy Bensebaini,997,1237,80.6,16182,6299,492,553,89.0,399,480,83.1,73,130,56.2,0,1.2,1.1,10,59,12
271,Josh Benson,62,85,72.9,738,273,37,38,97.4,15,24,62.5,2,7,28.6,0,0.0,0.1,0,7,0
272,Nabil Bentaleb,231,285,81.1,3685,948,118,139,84.9,82,98,83.7,19,28,67.9,0,0.0,0.1,1,30,2
273,Rodrigo Bentancur,1643,1851,88.8,28913,8319,753,804,93.7,696,754,92.3,164,221,74.2,4,2.3,1.8,29,171,14
274,Christian Benteke,339,583,58.1,4059,800,229,359,63.8,63,124,50.8,14,19,73.7,1,0.9,1.0,15,27,11
275,Karim Benzema,1029,1235,83.3,13128,2262,633,712,88.9,237,286,82.9,53,70,75.7,9,6.4,6.1,38,56,34
276,Yassine Benzia,155,201,77.1,2618,724,78,93,83.9,55,66,83.3,15,32,46.9,1,0.5,0.3,9,16,1
277,Alessandro Berardi,6,11,54.5,275,255,0,0,,1,1,100.0,5,10,50.0,0,0.0,0.0,0,0,0
278,Domenico Berardi,984,1310,75.1,17062,4398,474,543,87.3,379,472,80.3,105,206,51.0,7,6.2,5.2,58,72,84
279,Gaetano Berardi,50,63,79.4,785,388,24,27,88.9,23,28,82.1,2,5,40.0,0,0.0,0.0,0,2,1
280,Yuri Berchiche,909,1132,80.3,15028,5395,464,524,88.5,330,395,83.5,82,121,67.8,3,2.0,2.1,17,58,32
281,Álex Berenguer,32,47,68.1,467,122,21,26,80.8,9,12,75.0,1,6,16.7,0,0.0,0.1,0,4,1
282,Álex Berenguer,601,917,65.5,8373,2615,363,434,83.6,163,246,66.3,35,124,28.2,4,3.4,3.7,38,25,40
283,Bartosz Bereszyński,1203,1496,80.4,18103,7023,665,728,91.3,420,526,79.8,69,139,49.6,0,0.7,1.1,8,76,19
284,Jóhann Berg Guðmundsson,355,473,75.1,5201,1224,206,243,84.8,100,131,76.3,28,61,45.9,0,0.5,0.8,9,25,12
285,Sander Berge,378,464,81.5,5944,1357,198,229,86.5,138,154,89.6,28,45,62.2,1,1.1,0.8,13,28,4
286,Steven Bergwijn,350,430,81.4,4248,714,228,254,89.8,90,117,76.9,4,17,23.5,3,0.9,0.8,13,15,8
287,Valon Berisha,827,1014,81.6,16000,4037,333,380,87.6,316,377,83.8,143,205,69.8,3,1.8,2.2,25,101,19
288,Bernard,219,270,81.1,3230,813,116,129,89.9,81,96,84.4,11,18,61.1,0,0.6,0.8,10,17,11
289,Federico Bernardeschi,447,585,76.4,7655,2210,222,251,88.4,152,192,79.2,55,92,59.8,2,2.8,2.2,25,31,14
290,Bernardo,61,85,71.8,878,251,38,45,84.4,17,22,77.3,2,4,50.0,0,0.1,0.1,2,3,3
291,Paul Bernardoni,640,985,65.0,19137,14456,89,89,100.0,303,309,98.1,246,580,42.4,0,0.0,0.0,0,7,0
292,Juan Bernat,114,125,91.2,1434,351,74,76,97.4,35,38,92.1,0,0,,0,0.2,0.2,2,4,5
293,Dimitry Bertaud,217,312,69.6,8283,6744,17,17,100.0,70,71,98.6,130,223,58.3,0,0.0,0.0,0,11,0
294,Marco Bertini,2,2,100.0,37,24,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
295,Ryan Bertrand,1186,1569,75.6,17245,6420,675,773,87.3,417,537,77.7,45,141,31.9,1,1.3,2.0,14,64,22
296,Daniel Bessa,252,299,84.3,3680,987,141,150,94.0,72,86,83.7,19,31,61.3,2,1.9,1.2,14,26,10
297,Loïc Bessile,38,44,86.4,788,195,7,7,100.0,29,29,100.0,2,8,25.0,0,0.0,0.0,0,2,0
298,Jordan Beyer,79,99,79.8,1346,478,30,33,90.9,40,46,87.0,5,11,45.5,0,0.0,0.0,0,3,1
299,Giulian Biancone,66,90,73.3,1105,347,31,38,81.6,26,34,76.5,7,10,70.0,0,0.1,0.3,2,4,4
300,Bartosz Białek,50,74,67.6,867,276,23,33,69.7,17,23,73.9,8,10,80.0,0,0.2,0.2,4,8,3
301,Ermin Bičakčić,53,61,86.9,949,317,20,23,87.0,30,31,96.8,3,7,42.9,0,0.0,0.0,0,4,0
302,Pedro Bigas,474,676,70.1,11166,4436,113,149,75.8,246,304,80.9,111,203,54.7,0,0.0,0.1,1,31,1
303,El Bilal Touré,205,288,71.2,2622,424,123,157,78.3,63,89,70.8,3,8,37.5,1,0.7,0.4,10,16,3
304,Cristiano Biraghi,1175,1735,67.7,19485,8025,580,656,88.4,414,597,69.3,124,338,36.7,5,6.7,6.0,49,78,39
305,Davide Biraschi,405,518,78.2,7100,2588,175,198,88.4,197,232,84.9,29,65,44.6,0,0.0,0.1,0,34,6
306,Yves Bissouma,1476,1697,87.0,25694,5672,637,693,91.9,661,725,91.2,135,189,71.4,0,0.9,1.4,16,145,16
307,Leonardo Bittencourt,459,656,70.0,7449,1705,236,286,82.5,152,205,74.1,47,91,51.6,1,1.0,1.5,17,37,15
308,Alejandro Blanco,101,140,72.1,1274,142,63,80,78.8,31,38,81.6,1,4,25.0,0,0.5,0.3,8,3,1
309,Antonio Blanco,157,171,91.8,2470,650,83,89,93.3,61,62,98.4,6,9,66.7,0,0.1,0.2,2,12,1
310,Rubén Blanco,472,665,71.0,12793,9040,97,98,99.0,235,239,98.3,139,325,42.8,0,0.0,0.0,0,6,0
311,Ludovic Blas,764,968,78.9,13269,3267,357,412,86.7,305,353,86.4,78,132,59.1,4,3.6,2.2,29,85,26
312,Alejandro Blesa,12,12,100.0,225,17,3,3,100.0,9,9,100.0,0,0,,0,0.0,0.0,0,1,0
313,Jérôme Boateng,1775,2030,87.4,38629,13549,403,439,91.8,1065,1133,94.0,288,422,68.2,1,0.5,1.8,5,183,16
314,Antonin Bobichon,441,548,80.5,7153,1993,241,266,90.6,138,164,84.1,47,86,54.7,1,1.4,1.5,17,39,5
315,Yann Bodiger,65,94,69.1,1091,262,29,38,76.3,29,35,82.9,5,12,41.7,0,0.1,0.1,2,8,0
316,Jean-Paul Boëtius,559,815,68.6,9103,3042,282,379,74.4,192,257,74.7,59,102,57.8,4,6.1,5.4,33,70,30
317,Sacha Boey,801,1054,76.0,13195,5417,408,463,88.1,306,400,76.5,67,144,46.5,1,1.5,1.3,18,48,17
318,Sacha Boey,75,88,85.2,1226,361,38,44,86.4,26,30,86.7,8,9,88.9,0,0.1,0.2,1,1,1
319,Jeremie Boga,675,764,88.4,8482,1189,463,503,92.0,150,164,91.5,21,31,67.7,2,0.9,1.3,12,24,17
320,Melayro Bogarde,143,170,84.1,2511,773,60,68,88.2,66,73,90.4,13,18,72.2,1,0.2,0.2,5,16,2
321,Jayden Bogle,296,387,76.5,3834,1410,189,214,88.3,71,96,74.0,8,28,28.6,0,0.2,0.4,4,14,9
322,Quentin Boisgard,360,555,64.9,5283,1568,200,231,86.6,112,158,70.9,24,100,24.0,2,1.7,1.8,22,21,8
323,Willy Boly,855,1037,82.4,14746,5591,339,389,87.1,430,479,89.8,58,125,46.4,1,0.3,0.3,3,49,1
324,Giacomo Bonaventura,761,956,79.6,12065,2575,385,445,86.5,257,301,85.4,72,118,61.0,2,3.0,3.3,24,75,25
325,Federico Bonazzoli,129,155,83.2,2281,245,69,81,85.2,40,46,87.0,17,19,89.5,2,0.7,0.7,4,9,3
326,Federico Bonazzoli,19,27,70.4,310,62,7,10,70.0,9,13,69.2,2,2,100.0,1,0.5,0.5,2,4,1
327,Kevin Bonifazi,1204,1360,88.5,22919,9010,412,450,91.6,652,681,95.7,117,184,63.6,0,0.2,0.4,2,59,3
328,Leonardo Bonucci,1363,1518,89.8,29257,11809,342,360,95.0,815,855,95.3,198,275,72.0,0,0.4,0.6,3,91,6
329,Elias Bördner,29,43,67.4,699,549,8,8,100.0,16,16,100.0,5,19,26.3,0,0.0,0.0,0,0,0
330,Dennis Borkowski,4,5,80.0,53,0,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0
331,Sebastiaan Bornauw,752,922,81.6,16904,5637,164,195,84.1,442,488,90.6,141,211,66.8,1,0.0,0.1,1,26,3
332,Sven Botman,2249,2605,86.3,42850,16766,830,902,92.0,1165,1262,92.3,221,377,58.6,0,0.3,0.9,5,165,4
333,Denis Bouanga,506,794,63.7,7494,1972,300,398,75.4,136,209,65.1,43,112,38.4,4,3.1,3.1,24,28,16
334,Hicham Boudaoui,692,853,81.1,10316,2396,394,445,88.5,234,272,86.0,38,62,61.3,2,1.9,1.0,8,46,9
335,Ryad Boudebouz,344,467,73.7,6230,1864,160,185,86.5,120,154,77.9,50,89,56.2,1,2.8,2.0,22,32,12
336,Sofiane Boufal,206,287,71.8,3046,811,120,137,87.6,67,86,77.9,12,31,38.7,0,0.1,0.3,3,24,6
337,Nassim Boujellab,120,177,67.8,1581,439,69,88,78.4,36,46,78.3,4,10,40.0,0,0.2,0.5,3,14,3
338,Farid Boulaya,1080,1581,68.3,20923,6768,447,528,84.7,404,542,74.5,186,377,49.3,8,8.5,6.8,76,167,50
339,Yassine Bounou,862,1096,78.6,24127,14214,122,123,99.2,451,455,99.1,288,514,56.0,0,0.0,0.0,1,6,0
340,Ismaëlben Boura,372,484,76.9,6068,1867,192,215,89.3,141,183,77.0,28,55,50.9,0,0.7,1.3,7,14,11
341,Mehdi Bourabia,302,363,83.2,4356,951,180,197,91.4,95,118,80.5,16,25,64.0,0,0.1,0.2,2,27,2
342,Benjamin Bourigeaud,1442,1908,75.6,26552,7192,667,749,89.1,519,643,80.7,220,399,55.1,5,5.6,7.0,59,142,41
343,Edoardo Bove,11,11,100.0,168,51,7,7,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0
344,Jarrod Bowen,493,752,65.6,8489,1874,237,301,78.7,162,226,71.7,63,128,49.2,5,5.0,4.1,29,22,21
345,Dedryck Boyata,923,1038,88.9,20850,5010,178,196,90.8,595,634,93.8,150,195,76.9,0,0.8,0.9,5,33,4
346,John Boye,1033,1249,82.7,20643,7640,337,380,88.7,543,606,89.6,141,236,59.7,2,0.2,0.1,7,25,0
347,Lucas Boyé,491,645,76.1,6856,1198,294,354,83.1,129,164,78.7,30,39,76.9,2,1.1,0.6,14,34,7
348,Can Bozdogan,156,215,72.6,2404,580,78,94,83.0,63,79,79.7,7,21,33.3,2,0.7,0.3,5,10,3
349,Umut Bozok,17,27,63.0,252,52,7,10,70.0,7,10,70.0,1,2,50.0,0,0.0,0.1,0,1,1
350,Jayden Braaf,20,28,71.4,261,45,13,15,86.7,6,8,75.0,0,0,,0,0.1,0.0,2,1,1
351,Domagoj Bradarić,722,911,79.3,10395,2747,428,465,92.0,221,288,76.7,43,95,45.3,2,0.9,0.9,11,44,10
352,Robbie Brady,257,403,63.8,4172,1284,151,182,83.0,68,109,62.4,30,74,40.5,1,0.9,0.6,7,23,6
353,Martin Braithwaite,228,282,80.9,2656,275,158,175,90.3,31,51,60.8,10,13,76.9,2,2.3,1.8,12,4,5
354,Julian Brandt,776,931,83.4,12066,2776,411,477,86.2,248,281,88.3,71,87,81.6,2,2.3,2.5,31,62,30
355,Darko Brašanac,215,310,69.4,3018,761,121,149,81.2,74,103,71.8,6,15,40.0,0,0.1,0.4,5,23,7
356,Lilian Brassier,569,692,82.2,11460,4282,195,212,92.0,283,307,92.2,82,155,52.9,1,1.0,0.9,5,57,6
357,Álvaro Bravo,8,9,88.9,104,26,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0,1,0
358,Claudio Bravo,422,648,65.1,12642,9294,78,78,100.0,175,177,98.9,162,385,42.1,0,0.1,0.0,3,13,0
359,Fabian Bredlow,31,39,79.5,633,412,12,12,100.0,12,12,100.0,6,14,42.9,0,0.0,0.0,0,0,0
360,Josip Brekalo,649,873,74.3,11300,2496,284,348,81.6,275,344,79.9,68,119,57.1,3,3.8,3.4,38,54,26
361,Gleison Bremer,1371,1664,82.4,26407,9709,479,525,91.2,715,801,89.3,150,276,54.3,0,0.4,0.2,8,75,2
362,Joshua Brenet,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0
363,Rhian Brewster,157,225,69.8,2231,556,98,125,78.4,37,54,68.5,12,22,54.5,0,1.6,0.6,11,15,4
364,Anthony Briançon,722,850,84.9,16420,5969,185,205,90.2,381,424,89.9,152,208,73.1,0,0.2,0.3,4,51,5
365,Jimmy Briand,124,164,75.6,1548,199,78,98,79.6,33,43,76.7,3,6,50.0,2,0.2,0.1,2,8,0
366,Yan Brice Eteki,274,357,76.8,4348,994,130,150,86.7,118,146,80.8,17,34,50.0,0,0.1,0.2,4,22,2
367,Nathan Broadhead,2,2,100.0,14,2,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
368,Dylan Bronn,1498,1806,82.9,30027,11619,486,525,92.6,807,876,92.1,187,354,52.8,0,0.3,0.4,7,105,4
369,John Brooks,1612,1943,83.0,35222,12537,339,404,83.9,1032,1133,91.1,230,367,62.7,0,0.4,0.6,6,112,4
370,Daniel Brosinski,531,859,61.8,9620,4858,234,285,82.1,213,338,63.0,68,189,36.0,1,2.9,2.5,27,49,20
371,Josh Brownhill,927,1198,77.4,12848,3119,561,644,87.1,252,330,76.4,57,113,50.4,1,0.7,1.4,18,64,16
372,Marcelo Brozović,2012,2297,87.6,37385,11289,802,865,92.7,927,1015,91.3,249,337,73.9,6,4.4,4.3,45,243,43
373,Gastón Brugman,925,1099,84.2,18809,5650,324,360,90.0,436,492,88.6,156,213,73.2,1,2.5,2.4,26,90,11
374,Juan Brunet,7,8,87.5,63,32,7,7,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,1,0
375,Juan Brunetta,153,191,80.1,2900,573,68,77,88.3,61,71,85.9,21,30,70.0,2,0.9,0.6,8,13,2
376,Cédric Brunner,1022,1455,70.2,18770,7399,448,521,86.0,431,572,75.3,123,295,41.7,1,1.3,2.1,16,73,25
377,Jacob Bruun Larsen,15,20,75.0,202,3,7,9,77.8,5,7,71.4,1,1,100.0,0,0.0,0.0,1,0,0
378,Joe Bryan,298,430,69.3,4684,1996,160,188,85.1,112,147,76.2,18,62,29.0,0,0.3,0.4,5,27,5
379,Kean Bryan,333,486,68.5,5901,2652,151,179,84.4,140,183,76.5,32,94,34.0,0,0.6,0.1,4,24,3
380,Lucas Buadés,2,5,40.0,19,6,2,3,66.7,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0
381,Ante Budimir,238,399,59.6,2861,579,162,239,67.8,53,84,63.1,4,12,33.3,0,0.8,0.9,9,19,3
382,Gianluigi Buffon,259,307,84.4,5844,3805,70,70,100.0,132,133,99.2,54,100,54.0,0,0.0,0.0,0,1,0
383,Marius Bülter,189,317,59.6,3042,766,88,129,68.2,67,96,69.8,19,37,51.4,0,0.9,0.8,12,10,11
384,Alessandro Buongiorno,362,436,83.0,6290,2048,138,156,88.5,196,212,92.5,21,53,39.6,0,0.0,0.1,1,25,1
385,Esteban Burgos,417,558,74.7,10219,3093,93,116,80.2,194,242,80.2,126,184,68.5,1,0.8,0.2,2,22,0
386,Burgui,9,10,90.0,118,31,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0
387,Jonathan Burkardt,280,401,69.8,4102,981,157,195,80.5,82,119,68.9,19,29,65.5,0,1.9,1.4,14,23,8
388,Nishan Burkart,5,7,71.4,59,22,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
389,Oliver Burke,178,262,67.9,1997,309,114,150,76.0,31,45,68.9,4,8,50.0,1,2.2,1.5,15,5,10
390,Roman Bürki,514,630,81.6,12846,8711,97,97,100.0,277,279,99.3,139,252,55.2,0,0.0,0.0,0,4,1
391,Dan Burn,954,1280,74.5,14625,4510,508,616,82.5,365,461,79.2,53,126,42.1,0,0.8,1.0,10,75,14
392,Patrick Burner,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
393,Patrick Burner,522,683,76.4,8115,3245,278,316,88.0,199,246,80.9,34,92,37.0,0,0.4,0.4,10,29,3
394,Maxime Busi,652,786,83.0,11221,3823,322,347,92.8,245,286,85.7,65,110,59.1,1,1.2,0.9,7,56,14
395,Sergio Busquets,2453,2691,91.2,38075,11748,1225,1298,94.4,925,996,92.9,161,205,78.5,5,3.2,4.1,30,287,30
396,Jack Butland,6,22,27.3,215,178,1,1,100.0,2,2,100.0,3,18,16.7,0,0.0,0.0,0,1,0
397,David Button,18,37,48.6,693,571,2,2,100.0,5,5,100.0,11,30,36.7,0,0.0,0.0,0,1,0
398,Oskar Buur,14,15,93.3,204,40,5,5,100.0,8,8,100.0,0,1,0.0,0,0.0,0.0,0,0,0
399,Marcin Bułka,26,31,83.9,518,390,8,8,100.0,15,16,93.8,3,6,50.0,0,0.0,0.0,0,0,0
400,Erick Cabaco,301,489,61.6,7727,3411,72,102,70.6,139,185,75.1,86,178,48.3,0,0.0,0.3,0,43,1
401,Willy Caballero,24,26,92.3,449,362,9,9,100.0,12,12,100.0,3,5,60.0,0,0.0,0.0,0,0,0
402,Jimmy Cabot,315,429,73.4,5004,1245,178,213,83.6,105,141,74.5,27,42,64.3,1,1.1,1.1,11,27,16
403,Martín Cáceres,818,1056,77.5,15514,5740,327,382,85.6,355,414,85.7,111,194,57.2,2,1.2,1.2,10,90,13
404,Anthony Caci,1464,1921,76.2,28156,11238,624,714,87.4,591,727,81.3,220,383,57.4,2,2.5,2.7,19,131,30
405,Mathieu Cafaro,515,840,61.3,9450,2697,242,308,78.6,183,275,66.5,77,197,39.1,2,2.6,2.4,24,54,25
406,Gary Cahill,615,748,82.2,11797,4658,230,272,84.6,310,340,91.2,64,116,55.2,1,0.6,1.0,8,35,2
407,Yannick Cahuzac,730,885,82.5,11875,2986,347,399,87.0,318,369,86.2,45,73,61.6,0,0.6,1.1,12,60,17
408,Felipe Caicedo,185,261,70.9,2235,479,128,160,80.0,33,53,62.3,7,9,77.8,0,0.7,0.4,12,19,2
409,Marc-Aurèle Caillard,67,102,65.7,1867,1477,13,13,100.0,37,39,94.9,17,48,35.4,0,0.0,0.0,0,1,0
410,Tom Cairney,560,632,88.6,9963,2060,247,258,95.7,226,246,91.9,69,96,71.9,1,1.1,1.1,17,51,10
411,Cala,523,750,69.7,12396,4893,126,158,79.7,272,342,79.5,120,231,51.9,0,0.2,0.1,3,37,1
412,Arturo Calabresi,3,5,60.0,78,63,1,1,100.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0
413,Arturo Calabresi,15,20,75.0,238,71,8,11,72.7,7,7,100.0,0,1,0.0,0,0.0,0.0,0,0,0
414,Davide Calabria,1384,1792,77.2,24172,9372,664,726,91.5,558,699,79.8,141,279,50.5,1,1.6,2.3,21,156,33
415,Riccardo Calafiori,35,45,77.8,577,189,17,21,81.0,15,18,83.3,3,3,100.0,0,0.0,0.0,0,1,0
416,Mattia Caldara,52,59,88.1,1106,329,13,15,86.7,29,29,100.0,10,12,83.3,0,0.0,0.0,0,4,0
417,Luca Caldirola,681,806,84.5,13020,5025,250,274,91.2,347,387,89.7,72,127,56.7,0,0.2,0.2,4,46,4
418,Duje Ćaleta-Car,1641,1908,86.0,31561,12192,630,681,92.5,832,897,92.8,168,303,55.4,1,1.0,1.2,7,91,4
419,Hakan Çalhanoğlu,1240,1614,76.8,21124,6728,643,730,88.1,378,471,80.3,170,311,54.7,9,9.1,8.5,98,131,57
420,Kerim Calhanoglu,92,142,64.8,1474,459,43,56,76.8,41,58,70.7,6,16,37.5,0,0.0,0.0,0,4,0
421,Fabrizio Caligara,43,58,74.1,765,234,21,25,84.0,15,19,78.9,6,10,60.0,0,0.3,0.2,2,2,1
422,Daniel Caligiuri,795,1185,67.1,14229,5807,387,475,81.5,277,400,69.3,106,214,49.5,4,4.6,4.2,51,63,32
