,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
1598,Deiver Machado,719,875,82.2,11319,3207,371,429,86.5,268,311,86.2,50,85,58.8,3,2.8,2.6,20,33,21
1599,Darwin Machís,137,208,65.9,2613,731,68,81,84.0,42,55,76.4,24,47,51.1,1,2.1,1.8,9,7,11
1600,James Maddison,844,1150,73.4,14244,4356,417,481,86.7,300,395,75.9,93,186,50.0,9,9.3,5.7,69,117,27
1601,Noni Madueke,223,286,78.0,2972,771,137,162,84.6,66,86,76.7,8,12,66.7,0,0.5,0.7,13,11,13
1602,Pablo Maffeo,819,1221,67.1,14063,6175,415,469,88.5,310,460,67.4,83,213,39.0,4,3.0,2.7,34,53,29
1603,Gabriel Magalhães,2155,2411,89.4,38355,13522,870,922,94.4,1111,1180,94.2,150,246,61.0,0,0.3,0.6,5,171,3
1604,Lisandro Magallán,325,391,83.1,6440,2695,110,121,90.9,168,191,88.0,42,67,62.7,0,0.1,0.2,2,16,1
1605,Soungoutou Magassa,27,34,79.4,514,195,12,15,80.0,8,8,100.0,6,9,66.7,0,0.0,0.0,0,3,0
1606,Giulio Maggiore,351,472,74.4,5873,1564,166,208,79.8,140,163,85.9,33,67,49.3,0,0.5,0.6,3,35,11
1607,Giangiacomo Magnani,367,499,73.5,7603,2655,125,151,82.8,176,211,83.4,61,122,50.0,1,0.2,0.2,5,32,4
1608,Hugo Magnetti,634,762,83.2,11461,2712,268,313,85.6,278,311,89.4,69,101,68.3,2,0.6,0.8,12,64,8
1609,Yohann Magnin,1121,1337,83.8,18526,5540,507,577,87.9,463,531,87.2,93,141,66.0,0,2.3,1.8,21,88,9
1610,Harry Maguire,491,577,85.1,9892,3056,147,165,89.1,276,304,90.8,58,93,62.4,0,0.0,0.1,1,31,0
1611,Jon Magunacelaya,8,16,50.0,150,56,4,10,40.0,3,4,75.0,1,1,100.0,0,0.4,0.5,2,0,0
1612,Riyad Mahrez,958,1166,82.2,15746,2752,506,567,89.2,355,416,85.3,82,141,58.2,10,7.0,5.3,52,36,37
1613,Arne Maier,421,658,64.0,7205,2336,196,264,74.2,161,223,72.2,45,102,44.1,1,1.8,2.1,21,41,15
1614,Mike Maignan,674,814,82.8,16900,10659,133,134,99.3,354,360,98.3,185,314,58.9,1,0.0,0.0,1,17,0
1615,Linton Maina,474,684,69.3,6857,1622,279,332,84.0,155,213,72.8,23,62,37.1,7,5.9,4.8,35,32,25
1616,Kobbie Mainoo,7,8,87.5,83,31,5,6,83.3,2,2,100.0,0,0,,0,0.0,0.1,0,1,1
1617,Ainsley Maitland-Niles,565,713,79.2,9322,3245,288,331,87.0,214,258,82.9,50,84,59.5,0,0.7,0.7,10,52,12
1618,Jordan Majchrzak,3,4,75.0,27,15,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,1,0
1619,Lovro Majer,758,976,77.7,13129,3666,316,387,81.7,334,388,86.1,75,130,57.7,5,4.4,4.5,36,90,36
1620,Jean-Victor Makengo,264,316,83.5,3718,884,167,180,92.8,79,96,82.3,9,13,69.2,1,0.5,0.4,5,19,6
1621,Jean-Victor Makengo,475,540,88.0,6908,1677,261,288,90.6,168,185,90.8,19,28,67.9,0,0.5,0.7,8,33,3
1622,Béni Makouana,15,38,39.5,146,43,10,20,50.0,2,10,20.0,0,0,,0,0.0,0.0,1,0,1
1623,Nemanja Maksimović,439,563,78.0,6546,1380,226,277,81.6,169,204,82.8,20,42,47.6,0,0.6,0.8,10,28,7
1624,Tyrell Malacia,694,802,86.5,10156,2981,429,463,92.7,205,232,88.4,35,60,58.3,0,0.7,0.7,9,36,8
1625,Lorenzo Malagrida,31,42,73.8,381,99,22,26,84.6,8,10,80.0,0,2,0.0,0,0.1,0.1,2,1,3
1626,Daniel Maldini,125,187,66.8,1665,330,72,89,80.9,33,47,70.2,7,25,28.0,0,0.5,0.3,4,9,5
1627,Youssef Maleh,95,116,81.9,1462,376,55,63,87.3,31,35,88.6,7,12,58.3,0,0.6,0.4,6,8,5
1628,Youssef Maleh,146,206,70.9,2208,566,81,103,78.6,53,76,69.7,7,15,46.7,1,0.3,0.2,6,16,3
1629,Donyell Malen,463,625,74.1,6680,1678,271,315,86.0,128,178,71.9,33,64,51.6,6,4.4,5.2,29,41,26
1630,Ruslan Malinovskyi,248,332,74.7,4851,1645,106,123,86.2,97,121,80.2,39,64,60.9,2,2.0,1.3,13,36,15
1631,Ruslan Malinovskyi,411,543,75.7,6846,1959,201,247,81.4,155,191,81.2,38,63,60.3,1,2.4,2.1,19,53,18
1632,Hugo Mallo,1094,1427,76.7,18160,7399,521,578,90.1,467,588,79.4,78,173,45.1,1,2.6,2.6,20,89,23
1633,Mickael Malsa,13,20,65.0,156,92,7,9,77.8,5,8,62.5,0,0,,0,0.0,0.0,0,3,0
1634,Giorgi Mamardashvili,697,1086,64.2,20406,15742,144,144,100.0,310,318,97.5,237,613,38.7,0,0.0,0.0,0,17,0
1635,Hianga Mananga Mbock,8,10,80.0,146,13,3,3,100.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0,0,0
1636,Gianluca Mancini,1306,1621,80.6,24870,8978,494,542,91.1,638,718,88.9,157,311,50.5,2,1.6,1.3,16,104,15
1637,Steve Mandanda,919,1216,75.6,25001,17025,156,158,98.7,468,478,97.9,291,573,50.8,1,0.1,0.0,1,15,0
1638,Reinildo Mandava,918,1067,86.0,13151,5155,546,584,93.5,299,341,87.7,38,84,45.2,0,0.5,0.8,9,51,7
1639,Aïssa Mandi,826,911,90.7,16064,5793,288,303,95.0,427,462,92.4,98,120,81.7,0,0.3,0.4,4,30,3
1640,Rolando Mandragora,790,984,80.3,15068,4733,311,356,87.4,354,400,88.5,100,167,59.9,4,4.9,4.1,34,115,18
1641,Sadio Mané,307,418,73.4,4444,1192,185,222,83.3,98,118,83.1,15,23,65.2,5,3.9,3.6,24,17,30
1642,Orel Mangala,411,514,80.0,6178,1807,223,256,87.1,153,183,83.6,22,42,52.4,1,0.4,0.5,3,35,3
1643,Thomas Mangani,634,910,69.7,12908,4783,224,294,76.2,271,355,76.3,120,222,54.1,1,1.9,2.1,26,78,12
1644,Vito Mannone,444,583,76.2,10835,7099,94,95,98.9,252,255,98.8,97,232,41.8,0,0.0,0.0,0,2,0
1645,Javier Manquillo,24,29,82.8,400,114,13,14,92.9,9,12,75.0,2,2,100.0,0,0.0,0.0,0,1,0
1646,Myziane Maolida,75,104,72.1,1057,225,46,61,75.4,20,28,71.4,4,7,57.1,0,0.4,0.3,2,6,6
1647,Myziane Maolida,8,15,53.3,129,30,4,7,57.1,3,6,50.0,1,1,100.0,0,0.2,0.5,1,1,0
1648,Faitout Maouassa,436,651,67.0,7095,2881,246,309,79.6,131,177,74.0,43,109,39.4,5,2.2,1.9,23,30,13
1649,Sekou Mara,68,107,63.6,876,162,44,59,74.6,14,18,77.8,4,7,57.1,2,0.8,0.3,6,6,2
1650,Marcão,187,217,86.2,3094,1265,91,98,92.9,87,93,93.5,8,20,40.0,0,0.0,0.0,0,16,0
1651,Solly March,951,1312,72.5,17051,4026,443,526,84.2,367,481,76.3,113,208,54.3,7,8.4,6.3,67,63,52
1652,Agustín Marchesín,449,635,70.7,12898,9202,81,81,100.0,206,212,97.2,161,337,47.8,0,0.0,0.0,0,6,0
1653,Federico Marchetti,14,18,77.8,316,175,6,6,100.0,4,4,100.0,4,8,50.0,0,0.0,0.0,0,0,0
1654,Vincent Marchetti,837,1057,79.2,14335,4323,383,454,84.4,318,381,83.5,87,136,64.0,2,1.6,2.0,15,107,24
1655,Riccardo Marchizza,137,181,75.7,2272,755,73,78,93.6,54,67,80.6,10,31,32.3,1,0.3,0.1,3,10,2
1656,Gian Marco Ferrari,1111,1295,85.8,22139,8213,353,387,91.2,598,655,91.3,144,221,65.2,0,0.4,1.0,4,78,5
1657,Emiliano Marcondes,1,1,100.0,56,37,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,1,0
1658,Óscar de Marcos,1499,1932,77.6,25216,9281,749,849,88.2,608,764,79.6,119,217,54.8,6,3.5,4.5,37,170,50
1659,Alberto Marí,8,20,40.0,102,7,7,12,58.3,1,4,25.0,0,0,,0,0.0,0.0,0,1,0
1660,José Mari,168,203,82.8,3584,1144,55,68,80.9,71,76,93.4,37,49,75.5,0,0.3,0.1,5,32,1
1661,Pablo Marí,1431,1621,88.3,29354,11383,404,446,90.6,822,866,94.9,194,275,70.5,0,0.3,0.3,3,74,2
1662,José María Giménez,1183,1333,88.7,24083,9951,373,405,92.1,624,665,93.8,171,236,72.5,1,0.6,0.2,7,70,0
1663,Mariano,32,41,78.0,426,81,25,30,83.3,5,7,71.4,2,2,100.0,0,0.4,0.7,1,3,0
1664,Pablo Marín,128,168,76.2,1809,362,78,92,84.8,36,48,75.0,9,12,75.0,0,0.8,0.4,6,9,2
1665,Răzvan Marin,1260,1594,79.0,23304,8229,537,575,93.4,490,586,83.6,187,338,55.3,4,4.2,4.5,56,113,30
1666,Diego Mariño,7,8,87.5,261,204,0,0,,4,4,100.0,3,4,75.0,0,0.0,0.0,0,0,0
1667,Guillermo Maripán,1015,1162,87.3,21435,7180,264,293,90.1,600,655,91.6,135,180,75.0,0,0.1,0.3,2,62,2
1668,Marlon,950,1029,92.3,17131,5816,363,390,93.1,509,534,95.3,66,83,79.5,0,0.3,0.5,1,72,5
1669,Omar Marmoush,299,458,65.3,4423,987,161,233,69.1,99,136,72.8,21,36,58.3,1,1.2,1.4,11,29,14
1670,Marquinhos,2,3,66.7,34,5,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1671,Marquinhos,2068,2175,95.1,35716,12062,835,864,96.6,1045,1077,97.0,136,164,82.9,0,0.5,1.3,9,104,3
1672,Luca Marrone,78,84,92.9,1371,634,34,35,97.1,39,41,95.1,5,8,62.5,0,0.0,0.0,0,0,0
1673,Eric Martel,695,888,78.3,11692,2691,307,360,85.3,321,385,83.4,48,84,57.1,1,0.8,1.3,7,50,8
1674,Roger Martí,118,160,73.8,1447,357,72,82,87.8,22,32,68.8,7,13,53.8,1,0.7,0.4,10,7,3
1675,Roger Martí,92,129,71.3,1031,125,66,84,78.6,18,25,72.0,1,2,50.0,0,0.5,0.2,4,3,1
1676,Anthony Martial,263,328,80.2,3259,910,173,198,87.4,61,73,83.6,9,14,64.3,2,1.4,1.4,12,14,13
1677,Aarón Martín,761,1028,74.0,12672,5222,385,424,90.8,283,356,79.5,73,187,39.0,3,2.8,3.4,27,68,29
1678,Ander Martin,12,24,50.0,175,71,7,9,77.8,4,9,44.4,0,1,0.0,0,0.1,0.0,2,2,0
1679,Andrés Martín,39,77,50.6,623,173,21,33,63.6,12,19,63.2,4,14,28.6,0,0.5,0.2,1,1,3
1680,Carlos Martín,6,11,54.5,57,2,4,5,80.0,1,4,25.0,0,1,0.0,0,0.0,0.0,0,0,0
1681,Iván Martín,565,672,84.1,8006,1764,331,366,90.4,180,212,84.9,29,40,72.5,3,2.2,2.1,17,38,17
1682,Jonas Martin,193,229,84.3,3285,864,99,117,84.6,62,73,84.9,24,30,80.0,0,0.1,0.3,4,19,2
1683,Gabriel Martinelli,833,1107,75.2,12960,2610,447,527,84.8,295,356,82.9,61,123,49.6,5,9.1,7.0,59,33,43
1684,Arnau Martinez,1303,1599,81.5,19900,7034,745,818,91.1,448,533,84.1,82,161,50.9,4,4.3,3.2,40,80,28
1685,Emiliano Martínez,1026,1388,73.9,27095,17857,218,219,99.5,520,527,98.7,286,633,45.2,0,0.3,0.3,2,21,0
1686,Iñigo Martínez,627,773,81.1,13236,5012,203,234,86.8,305,344,88.7,109,172,63.4,0,0.3,0.2,5,52,2
1687,Lautaro Martínez,503,681,73.9,7435,1886,262,340,77.1,167,204,81.9,32,44,72.7,6,5.4,2.9,46,39,25
1688,Lisandro Martínez,1330,1528,87.0,23895,8188,532,568,93.7,683,728,93.8,96,193,49.7,0,0.3,1.0,6,92,5
1689,Lucas Martínez Quarta,1245,1524,81.7,27128,10926,357,402,88.8,664,741,89.6,213,340,62.6,1,0.6,0.7,8,119,5
1690,Roger Martínez,5,5,100.0,104,26,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0
1691,Gelson Martins,121,155,78.1,1651,377,74,86,86.0,39,49,79.6,3,8,37.5,0,0.3,0.4,3,8,9
1692,Adam Marušić,1564,1829,85.5,23902,9688,866,939,92.2,546,644,84.8,104,164,63.4,2,1.1,1.2,9,107,7
1693,Omar Mascarell,1091,1270,85.9,20666,6208,429,469,91.5,513,560,91.6,132,201,65.7,1,1.1,1.2,20,101,4
1694,Adam Masina,332,428,77.6,7007,2817,110,125,88.0,164,195,84.1,56,99,56.6,0,0.2,0.3,2,26,5
1695,Jordi Masip,679,963,70.5,19683,14573,93,93,100.0,345,348,99.1,233,511,45.6,0,0.0,0.0,0,15,0
1696,Erhan Mašović,662,821,80.6,12688,4290,223,259,86.1,367,407,90.2,62,127,48.8,0,1.0,1.0,10,41,2
1697,Han-Noah Massengo,385,453,85.0,6593,1849,165,187,88.2,168,188,89.4,36,43,83.7,0,0.6,1.1,11,43,12
1698,Yanis Massolin,30,39,76.9,497,155,15,18,83.3,13,17,76.5,2,3,66.7,0,0.0,0.0,0,3,0
1699,Jaime Mata,68,122,55.7,1040,301,36,55,65.5,23,38,60.5,5,11,45.5,1,1.3,0.7,6,6,6
1700,Pape Matar Sarr,141,154,91.6,2130,449,70,73,95.9,62,65,95.4,3,8,37.5,1,0.3,0.0,2,9,0
1701,Eliot Matazo,399,493,80.9,7648,1822,156,186,83.9,183,213,85.9,54,73,74.0,0,0.1,0.3,2,50,3
1702,Jean-Philippe Mateta,104,149,69.8,1196,155,70,92,76.1,19,28,67.9,4,5,80.0,0,0.6,0.2,5,4,1
1703,Nemanja Matić,1109,1295,85.6,19601,6044,490,532,92.1,454,510,89.0,124,179,69.3,2,2.6,1.9,24,136,16
1704,Joël Matip,766,885,86.6,13750,4547,305,349,87.4,395,428,92.3,57,85,67.1,0,0.3,0.4,4,53,7
1705,Henning Matriciani,638,883,72.3,12414,4817,219,264,83.0,343,436,78.7,69,141,48.9,0,0.2,0.5,3,38,8
1706,Chrislain Matsima,108,127,85.0,2009,663,34,36,94.4,62,68,91.2,8,16,50.0,0,0.0,0.0,0,3,0
1707,Chrislain Matsima,194,230,84.3,3565,1447,70,81,86.4,105,118,89.0,15,24,62.5,1,0.4,0.3,1,16,4
1708,Jean Mattéo Bahoya,69,82,84.1,956,120,39,45,86.7,23,28,82.1,3,4,75.0,0,0.4,0.1,3,2,1
1709,Azor Matusiwa,1376,1617,85.1,26423,8698,508,605,84.0,636,702,90.6,192,234,82.1,0,1.2,1.3,24,148,13
1710,Neal Maupay,190,253,75.1,2500,217,125,151,82.8,49,63,77.8,7,9,77.8,0,0.6,0.3,7,8,2
1711,Aïman Maurer,87,125,69.6,1442,365,46,55,83.6,35,43,81.4,5,20,25.0,1,1.5,1.4,6,3,6
1712,Stephy Mavididi,236,318,74.2,3260,618,127,164,77.4,68,82,82.9,16,24,66.7,2,1.4,1.0,13,11,6
1713,Konstantinos Mavropanos,1255,1512,83.0,27727,9978,370,430,86.0,631,711,88.7,246,329,74.8,1,1.1,0.9,15,92,12
1714,Christian Mawissa,41,48,85.4,600,267,26,29,89.7,13,15,86.7,1,1,100.0,0,0.0,0.0,0,1,0
1715,Philipp Max,364,479,76.0,5827,2134,198,219,90.4,134,169,79.3,29,74,39.2,1,1.6,2.4,16,28,18
1716,Eric Maxim Choupo-Moting,223,290,76.9,2934,827,137,167,82.0,55,66,83.3,10,16,62.5,2,1.9,2.1,16,23,12
1717,Luís Maximiano,3,4,75.0,98,90,1,1,100.0,0,0,,2,3,66.7,0,0.0,0.0,0,0,0
1718,Keke Maximilian Topp,4,5,80.0,81,42,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.2,0,0,1
1719,Fernand Mayembo,275,320,85.9,5471,1472,91,102,89.2,145,160,90.6,36,53,67.9,0,0.1,0.0,2,7,0
1720,Borja Mayoral,582,775,75.1,8629,1623,332,397,83.6,161,211,76.3,51,71,71.8,2,2.7,3.4,22,35,21
1721,Ibrahim Maza,11,15,73.3,141,46,9,10,90.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0
1722,Derek Mazou-Sacko,4,5,80.0,87,67,2,2,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0
1723,Noussair Mazraoui,738,867,85.1,10684,3976,432,475,90.9,264,301,87.7,24,44,54.5,4,1.9,1.7,19,58,19
1724,Pasquale Mazzocchi,702,949,74.0,11136,3985,379,417,90.9,245,339,72.3,56,122,45.9,3,2.6,2.0,30,37,21
1725,Kevin Mbabu,68,94,72.3,1051,383,40,43,93.0,24,35,68.6,4,9,44.4,1,0.4,0.4,2,4,5
1726,Noah Mbamba,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1727,Kylian Mbappé,1096,1355,80.9,14622,3137,677,789,85.8,299,371,80.6,42,65,64.6,5,7.4,9.4,55,81,76
1728,Mamadou Mbaye,219,294,74.5,4345,1613,79,96,82.3,113,136,83.1,24,47,51.1,0,0.2,0.1,2,12,2
1729,Chancel Mbemba,1441,1742,82.7,26456,7943,537,597,89.9,744,853,87.2,126,211,59.7,0,0.5,1.3,5,127,23
1730,Bryan Mbeumo,655,991,66.1,10466,3238,376,456,82.5,185,287,64.5,71,151,47.0,8,7.5,5.6,51,37,45
1731,Jason Mbock,6,10,60.0,107,55,3,3,100.0,2,5,40.0,1,1,100.0,0,0.3,0.2,1,0,0
1732,Jean-Manuel Mbom,2,3,66.7,47,39,0,1,0.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,2,0
1733,Nathanael Mbuku,22,27,81.5,318,86,12,14,85.7,9,10,90.0,0,1,0.0,0,0.0,0.0,0,2,0
1734,Nathanael Mbuku,3,7,42.9,27,9,2,2,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0
1735,James McArthur,41,52,78.8,596,129,24,29,82.8,16,18,88.9,1,3,33.3,0,0.0,0.0,0,0,0
1736,Alex McCarthy,150,249,60.2,3585,2452,45,47,95.7,64,66,97.0,40,132,30.3,0,0.0,0.0,0,5,0
1737,John McGinn,805,1028,78.3,14385,4830,374,430,87.0,309,373,82.8,101,165,61.2,3,2.6,3.3,18,114,20
1738,Scott McKenna,569,727,78.3,11331,4319,163,195,83.6,334,394,84.8,66,122,54.1,0,1.0,0.4,8,35,3
1739,Weston McKennie,472,628,75.2,7648,2686,246,302,81.5,154,197,78.2,47,79,59.5,1,0.7,0.5,13,50,15
1740,Weston McKennie,336,418,80.4,5385,1516,175,207,84.5,125,147,85.0,28,38,73.7,1,0.7,0.9,8,23,6
1741,Dwight McNeil,656,987,66.5,11288,3797,335,391,85.7,208,278,74.8,87,212,41.0,3,6.1,5.4,49,45,27
1742,Scott McTominay,355,432,82.2,5433,1549,194,224,86.6,122,141,86.5,25,36,69.4,0,0.6,1.0,8,32,5
1743,Gary Medel,986,1102,89.5,17960,6023,399,427,93.4,454,481,94.4,107,155,69.0,1,0.4,0.4,7,61,5
1744,Facundo Medina,2260,2506,90.2,37270,14504,1045,1099,95.1,953,1032,92.3,162,246,65.9,4,1.8,1.8,15,239,17
1745,Fernando Medrano,3,3,100.0,53,39,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0
1746,Ben Mee,1348,1761,76.5,25834,10693,520,609,85.4,648,784,82.7,169,316,53.5,1,1.3,0.8,8,86,7
1747,Bamo Meïté,838,936,89.5,14114,5481,340,360,94.4,424,449,94.4,42,85,49.4,0,0.1,0.1,1,25,1
1748,Soualiho Meïté,863,1026,84.1,14666,3741,423,476,88.9,340,380,89.5,80,125,64.0,2,0.7,0.5,14,77,18
1749,Farid El Melali,196,282,69.5,3348,952,95,125,76.0,80,107,74.8,15,27,55.6,0,0.2,0.3,4,13,4
1750,Gonzalo Melero,652,755,86.4,10427,2627,329,365,90.1,243,276,88.0,52,63,82.5,3,1.8,1.3,19,72,13
1751,Birger Meling,671,787,85.3,11341,3382,304,345,88.1,307,345,89.0,47,65,72.3,1,0.9,1.8,7,57,15
1752,Memphis,68,90,75.6,865,221,49,61,80.3,16,20,80.0,2,5,40.0,0,0.5,0.7,5,4,3
1753,Memphis,53,66,80.3,735,209,34,38,89.5,14,16,87.5,3,7,42.9,0,0.1,0.2,3,3,2
1754,Houboulang Mendes,239,335,71.3,3634,1451,137,152,90.1,78,117,66.7,17,47,36.2,1,0.3,0.2,4,14,6
1755,Nuno Mendes,793,932,85.1,11300,3442,450,500,90.0,266,303,87.8,30,43,69.8,6,2.8,3.6,24,56,18
1756,Pedro Mendes,1,3,33.3,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1757,Thiago Mendes,1445,1672,86.4,26348,9319,568,619,91.8,658,709,92.8,163,263,62.0,1,0.6,1.8,10,156,13
1758,Brais Méndez,1010,1312,77.0,16082,4201,546,618,88.3,303,383,79.1,110,206,53.4,4,3.7,4.8,48,92,29
1759,Diego Méndez,1,2,50.0,13,2,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1760,Antoine Mendy,262,325,80.6,4265,1050,125,138,90.6,112,132,84.8,18,40,45.0,1,0.4,0.3,6,11,7
1761,Arial Mendy,82,120,68.3,1347,382,42,55,76.4,32,45,71.1,7,14,50.0,0,0.1,0.3,1,7,4
1762,Batista Mendy,1234,1432,86.2,22322,7144,471,532,88.5,608,670,90.7,112,161,69.6,0,1.2,1.8,17,159,22
1763,Edouard Mendy,233,289,80.6,5287,3583,79,79,100.0,97,98,99.0,53,108,49.1,0,0.0,0.0,0,4,0
1764,Ferland Mendy,794,862,92.1,10969,2745,507,532,95.3,223,246,90.7,34,38,89.5,1,0.6,0.6,13,54,9
1765,Nampalys Mendy,362,413,87.7,5580,1124,189,204,92.6,143,156,91.7,20,27,74.1,0,0.0,0.1,2,20,3
1766,Gideon Mensah,1126,1457,77.3,19117,7266,558,635,87.9,454,558,81.4,89,193,46.1,0,2.1,2.1,25,97,20
1767,Chris Mepham,870,1041,83.6,16273,5694,309,346,89.3,478,525,91.0,75,142,52.8,0,0.2,0.6,4,42,2
1768,Jorge Meré,179,215,83.3,3641,1350,55,64,85.9,100,112,89.3,23,36,63.9,0,0.0,0.0,0,8,0
1769,Alex Meret,818,931,87.9,18824,11619,189,189,100.0,438,441,99.3,188,298,63.1,0,0.0,0.0,0,1,0
1770,Mikel Merino,1145,1502,76.2,18019,6014,607,715,84.9,408,517,78.9,83,161,51.6,9,5.7,5.0,44,154,36
1771,Quentin Merlin,857,1169,73.3,16268,5919,345,409,84.4,382,495,77.2,111,221,50.2,2,3.3,3.3,34,73,23
1772,Yıldırım Mert Çetin,2,3,66.7,38,8,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0
1773,Roque Mesa,790,963,82.0,15512,4724,301,343,87.8,342,382,89.5,121,187,64.7,1,1.0,1.2,18,106,18
1774,Illan Meslier,664,1039,63.9,16770,10937,144,148,97.3,354,359,98.6,162,523,31.0,0,0.0,0.0,0,13,1
1775,Lionel Messi,1641,2050,80.0,25475,8767,908,1034,87.8,495,597,82.9,154,235,65.5,16,13.4,16.2,93,223,120
1776,Junior Messias,430,563,76.4,6793,1803,232,277,83.8,156,191,81.7,30,57,52.6,2,0.8,1.6,13,33,8
1777,Amine Messoussa,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1778,Thomas Meunier,322,435,74.0,5628,2069,146,173,84.4,130,170,76.5,34,59,57.6,0,0.6,0.8,6,27,11
1779,Alexander Meyer,280,323,86.7,6953,4124,56,57,98.2,145,146,99.3,79,117,67.5,0,0.0,0.0,0,4,0
1780,Sven Michel,100,181,55.2,1279,290,66,93,71.0,19,39,48.7,6,18,33.3,1,0.9,0.3,7,9,4
1781,Alex Mighten,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1782,Tommaso Milanese,10,14,71.4,182,41,4,5,80.0,3,5,60.0,2,3,66.7,0,0.2,0.1,3,3,0
1783,Nikola Milenković,1107,1292,85.7,21399,6777,397,443,89.6,570,634,89.9,129,182,70.9,1,0.5,0.9,6,62,3
1784,Lewis Miley,5,6,83.3,49,6,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1785,Arkadiusz Milik,346,450,76.9,4924,810,207,253,81.8,110,132,83.3,14,23,60.9,1,2.1,0.7,17,17,9
1786,Arkadiusz Milik,28,37,75.7,311,43,14,18,77.8,9,11,81.8,0,0,,0,0.2,0.0,1,2,0
1787,Sergej Milinković-Savić,1465,1930,75.9,22950,6133,813,978,83.1,479,600,79.8,117,216,54.2,8,7.1,4.9,42,138,43
1788,Vanja Milinković-Savić,1113,1806,61.6,35389,25444,158,160,98.8,551,558,98.7,401,1070,37.5,0,0.5,0.2,1,94,2
1789,Éder Militão,1660,1881,88.3,31882,10563,648,691,93.8,794,862,92.1,188,273,68.9,0,0.6,0.8,6,138,5
1790,Luka Milivojević,207,260,79.6,3587,1136,89,101,88.1,89,107,83.2,20,37,54.1,0,0.2,0.2,2,17,2
1791,Luis Milla,756,974,77.6,13767,4551,351,400,87.8,278,333,83.5,101,183,55.2,3,1.3,1.6,29,99,6
1792,Pere Milla,410,585,70.1,6190,1742,224,283,79.2,127,169,75.1,34,63,54.0,1,1.2,1.5,14,53,10
1793,Enzo Millot,311,396,78.5,4366,1069,176,207,85.0,107,122,87.7,13,28,46.4,1,1.6,2.2,12,22,12
1794,James Milner,563,727,77.4,9891,3403,261,291,89.7,238,279,85.3,52,112,46.4,1,0.9,1.6,13,61,15
1795,Marko Milovanović,4,9,44.4,53,7,1,2,50.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0
1796,Kim Min-jae,2552,2812,90.8,46165,17303,1026,1090,94.1,1269,1347,94.2,214,295,72.5,2,1.9,0.9,10,201,8
1797,Yerry Mina,286,325,88.0,4935,1808,117,125,93.6,146,161,90.7,17,27,63.0,0,0.1,0.2,1,15,1
1798,Takumi Minamino,168,259,64.9,2530,689,80,109,73.4,57,75,76.0,13,37,35.1,3,1.4,1.9,10,13,12
1799,Tyrone Mings,1617,1899,85.2,30932,11677,532,586,90.8,913,984,92.8,153,286,53.5,2,1.4,0.9,5,106,6
1800,Óscar Mingueza,721,908,79.4,12216,4925,370,408,90.7,285,338,84.3,58,126,46.0,0,1.4,1.3,11,70,13
1801,Rafa Mir,176,262,67.2,2380,325,107,145,73.8,52,76,68.4,6,14,42.9,0,1.0,0.9,9,7,0
1802,Aleksei Miranchuk,653,821,79.5,10323,2484,345,398,86.7,219,263,83.3,54,100,54.0,5,4.2,3.3,43,73,32
1803,Juan Miranda,588,830,70.8,9875,5120,277,325,85.2,210,293,71.7,67,142,47.2,2,2.9,2.4,21,55,28
1804,Antonio Mirante,4,4,100.0,96,57,0,0,,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0
1805,Fabio Miretti,364,511,71.2,5842,1673,192,236,81.4,135,170,79.4,25,60,41.7,2,1.3,1.3,16,39,17
1806,Filippo Missori,41,61,67.2,688,291,18,24,75.0,21,28,75.0,1,5,20.0,0,0.0,0.0,0,1,0
1807,Tyrick Mitchell,1152,1607,71.7,18235,8262,600,710,84.5,483,635,76.1,53,169,31.4,2,1.2,1.2,15,90,21
1808,Kaoru Mitoma,780,977,79.8,10673,2356,507,570,88.9,214,268,79.9,30,53,56.6,5,6.4,4.9,41,45,28
